"transcript_id","biotype","gene_id","gene_name"
"ENST00000554953","protein_coding","ENSG00000183379","SYNDIG1L"
"ENST00000555002","protein_coding","ENSG00000054654","SYNE2"
"ENST00000555026","protein_coding","ENSG00000165795","NDRG2"
"ENST00000555058","protein_coding","ENSG00000119686","FLVCR2"
"ENST00000555095","protein_coding","ENSG00000100665","SERPINA4"
"ENST00000555099","protein_coding","ENSG00000258817","OR4C13"
"ENST00000555145","protein_coding","ENSG00000066629","EML1"
"ENST00000555202","protein_coding","ENSG00000100721","TCL1A"
"ENST00000555238","protein_coding","ENSG00000133961","NUMB"
"ENST00000555251","protein_coding","ENSG00000155465","SLC7A7"
"ENST00000555307","protein_coding","ENSG00000133961","NUMB"
"ENST00000555387","protein_coding","ENSG00000021645","NRXN3"
"ENST00000555429","protein_coding","ENSG00000092140","G2E3"
"ENST00000555706","protein_coding","ENSG00000196405","EVL"
"ENST00000555959","protein_coding","ENSG00000155465","SLC7A7"
"ENST00000556279","protein_coding","ENSG00000100968","NFATC4"
"ENST00000556513","protein_coding","ENSG00000092199","HNRNPC"
"ENST00000556661","protein_coding","ENSG00000133962","CATSPERB"
"ENST00000556744","protein_coding","ENSG00000075413","MARK3"
"ENST00000556810","protein_coding","ENSG00000070269","TMEM260"
"ENST00000556887","protein_coding","ENSG00000118308","IRAG2"
"ENST00000557004","protein_coding","ENSG00000100665","SERPINA4"
"ENST00000557018","protein_coding","ENSG00000100796","PPP4R3A"
"ENST00000557043","protein_coding","ENSG00000100721","TCL1A"
"ENST00000557068","protein_coding","ENSG00000188655","RNASE9"
"ENST00000557148","protein_coding","ENSG00000150527","MIA2"
"ENST00000557177","protein_coding","ENSG00000133980","VRTN"
"ENST00000557185","protein_coding","ENSG00000100612","DHRS7"
"ENST00000557214","protein_coding","ENSG00000119725","ZNF410"
"ENST00000557224","protein_coding","ENSG00000049768","FOXP3"
"ENST00000557277","protein_coding","ENSG00000125952","MAX"
"ENST00000557489","protein_coding","ENSG00000118308","IRAG2"
"ENST00000557542","protein_coding","ENSG00000089916","GPATCH2L"
"ENST00000557674","protein_coding","ENSG00000100968","NFATC4"
"ENST00000557677","protein_coding","ENSG00000176294","OR4N2"
"ENST00000557746","protein_coding","ENSG00000125952","MAX"
"ENST00000557767","protein_coding","ENSG00000100968","NFATC4"
"ENST00000557997","protein_coding","ENSG00000140332","TLE3"
"ENST00000558024","protein_coding","ENSG00000104043","ATP8B4"
"ENST00000558145","protein_coding","ENSG00000156958","GALK2"
"ENST00000558148","protein_coding","ENSG00000166069","TMCO5A"
"ENST00000558154","protein_coding","ENSG00000140479","PCSK6"
"ENST00000558158","protein_coding","ENSG00000166069","TMCO5A"
"ENST00000558239","protein_coding","ENSG00000128918","ALDH1A2"
"ENST00000558259","protein_coding","ENSG00000034053","APBA2"
"ENST00000558402","protein_coding","ENSG00000034053","APBA2"
"ENST00000558426","protein_coding","ENSG00000186417","GLDN"
"ENST00000558772","protein_coding","ENSG00000103569","AQP9"
"ENST00000558804","protein_coding","ENSG00000034053","APBA2"
"ENST00000558895","protein_coding","ENSG00000185033","SEMA4B"
"ENST00000558997","protein_coding","ENSG00000086666","ZFAND6"
"ENST00000559099","protein_coding","ENSG00000140382","HMG20A"
"ENST00000559189","protein_coding","ENSG00000140297","GCNT3"
"ENST00000559209","protein_coding","ENSG00000157450","RNF111"
"ENST00000559236","protein_coding","ENSG00000140199","SLC12A6"
"ENST00000559239","protein_coding","ENSG00000140451","PIF1"
"ENST00000559275","protein_coding","ENSG00000092098","RNF31"
"ENST00000559288","protein_coding","ENSG00000100897","DCAF11"
"ENST00000559431","protein_coding","ENSG00000171262","FAM98B"
"ENST00000559560","protein_coding","ENSG00000185630","PBX1"
"ENST00000559639","protein_coding","ENSG00000154227","CERS3"
"ENST00000559653","protein_coding","ENSG00000137869","CYP19A1"
"ENST00000559669","protein_coding","ENSG00000092295","TGM1"
"ENST00000559683","protein_coding","ENSG00000140287","HDC"
"ENST00000559895","protein_coding","ENSG00000106852","LHX6"
"ENST00000560087","protein_coding","ENSG00000157470","FAM81A"
"ENST00000560112","protein_coding","ENSG00000022976","ZNF839"
"ENST00000560276","protein_coding","ENSG00000187630","DHRS4L2"
"ENST00000560283","protein_coding","ENSG00000034053","APBA2"
"ENST00000560463","protein_coding","ENSG00000131323","TRAF3"
"ENST00000560485","protein_coding","ENSG00000106852","LHX6"
"ENST00000560661","protein_coding","ENSG00000179981","TSHZ1"
"ENST00000560841","protein_coding","ENSG00000166069","TMCO5A"
"ENST00000560929","protein_coding","ENSG00000172575","RASGRP1"
"ENST00000561012","protein_coding","ENSG00000086666","ZFAND6"
"ENST00000561129","protein_coding","ENSG00000153779","TGIF2LX"
"ENST00000561266","protein_coding","ENSG00000140416","TPM1"
"ENST00000561896","protein_coding","ENSG00000102854","MSLN"
"ENST00000561929","protein_coding","ENSG00000140983","RHOT2"
"ENST00000562048","protein_coding","ENSG00000179776","CDH5"
"ENST00000562056","protein_coding","ENSG00000167139","TBC1D21"
"ENST00000562256","protein_coding","ENSG00000141002","TCF25"
"ENST00000562327","protein_coding","ENSG00000198794","SCAMP5"
"ENST00000562357","protein_coding","ENSG00000140931","CMTM3"
"ENST00000562453","protein_coding","ENSG00000067221","STOML1"
"ENST00000562544","protein_coding","ENSG00000158717","RNF166"
"ENST00000562638","protein_coding","ENSG00000196628","TCF4"
"ENST00000562707","protein_coding","ENSG00000140931","CMTM3"
"ENST00000562982","protein_coding","ENSG00000168589","DYNLRB2"
"ENST00000563085","protein_coding","ENSG00000187555","USP7"
"ENST00000563291","protein_coding","ENSG00000167522","ANKRD11"
"ENST00000563299","protein_coding","ENSG00000141076","UTP4"
"ENST00000563628","protein_coding","ENSG00000135720","DYNC1LI2"
"ENST00000563869","protein_coding","ENSG00000127561","SYNGR3"
"ENST00000563900","protein_coding","ENSG00000169189","NSMCE1"
"ENST00000563905","protein_coding","ENSG00000167173","C15orf39"
"ENST00000563919","protein_coding","ENSG00000140386","SCAPER"
"ENST00000564003","protein_coding","ENSG00000178802","MPI"
"ENST00000564028","protein_coding","ENSG00000050820","BCAR1"
"ENST00000564057","protein_coding","ENSG00000103187","COTL1"
"ENST00000564162","protein_coding","ENSG00000168488","ATXN2L"
"ENST00000564207","protein_coding","ENSG00000103034","NDRG4"
"ENST00000564343","protein_coding","ENSG00000196628","TCF4"
"ENST00000564370","protein_coding","ENSG00000103266","STUB1"
"ENST00000564416","protein_coding","ENSG00000129993","CBFA2T3"
"ENST00000564449","protein_coding","ENSG00000167191","GPRC5B"
"ENST00000564497","protein_coding","ENSG00000166971","AKTIP"
"ENST00000565018","protein_coding","ENSG00000196628","TCF4"
"ENST00000565076","protein_coding","ENSG00000101307","SIRPB1"
"ENST00000565110","protein_coding","ENSG00000090238","YPEL3"
"ENST00000565142","protein_coding","ENSG00000169896","ITGAM"
"ENST00000565224","protein_coding","ENSG00000157106","SMG1"
"ENST00000565287","protein_coding","ENSG00000153048","CARHSP1"
"ENST00000565324","protein_coding","ENSG00000157106","SMG1"
"ENST00000565365","protein_coding","ENSG00000261587","TMEM249"
"ENST00000565426","protein_coding","ENSG00000140986","RPL3L"
"ENST00000565430","protein_coding","ENSG00000103034","NDRG4"
"ENST00000565459","protein_coding","ENSG00000166947","EPB42"
"ENST00000565533","protein_coding","ENSG00000121335","PRB2"
"ENST00000565587","protein_coding","ENSG00000205336","ADGRG1"
"ENST00000565942","protein_coding","ENSG00000070729","CNGB1"
"ENST00000566073","protein_coding","ENSG00000169180","XPO6"
"ENST00000566123","protein_coding","ENSG00000205336","ADGRG1"
"ENST00000566128","protein_coding","ENSG00000087237","CETP"
"ENST00000566169","protein_coding","ENSG00000205336","ADGRG1"
"ENST00000566234","protein_coding","ENSG00000089486","CDIP1"
"ENST00000566613","protein_coding","ENSG00000102886","GDPD3"
"ENST00000566752","protein_coding","ENSG00000140398","NEIL1"
"ENST00000566872","protein_coding","ENSG00000198794","SCAMP5"
"ENST00000566961","protein_coding","ENSG00000260861","ENSG00000260861"
"ENST00000567154","protein_coding","ENSG00000205336","ADGRG1"
"ENST00000567212","protein_coding","ENSG00000103353","UBFD1"
"ENST00000567215","protein_coding","ENSG00000050820","BCAR1"
"ENST00000567288","protein_coding","ENSG00000066813","ACSM2B"
"ENST00000567719","protein_coding","ENSG00000127554","GFER"
"ENST00000568023","protein_coding","ENSG00000179776","CDH5"
"ENST00000568075","protein_coding","ENSG00000197272","IL27"
"ENST00000568234","protein_coding","ENSG00000205336","ADGRG1"
"ENST00000568562","protein_coding","ENSG00000185883","ATP6V0C"
"ENST00000568624","protein_coding","ENSG00000237850","GOLGA6L24"
"ENST00000568662","protein_coding","ENSG00000003249","DBNDD1"
"ENST00000568940","protein_coding","ENSG00000005194","CIAPIN1"
"ENST00000568999","protein_coding","ENSG00000103034","NDRG4"
"ENST00000569086","protein_coding","ENSG00000179588","ZFPM1"
"ENST00000569204","protein_coding","ENSG00000166947","EPB42"
"ENST00000569230","protein_coding","ENSG00000187555","USP7"
"ENST00000569443","protein_coding","ENSG00000129993","CBFA2T3"
"ENST00000569523","protein_coding","ENSG00000197943","PLCG2"
"ENST00000569538","protein_coding","ENSG00000125170","DOK4"
"ENST00000569575","protein_coding","ENSG00000197562","RAB40C"
"ENST00000569576","protein_coding","ENSG00000140675","SLC5A2"
"ENST00000569725","protein_coding","ENSG00000005844","ITGAL"
"ENST00000569727","protein_coding","ENSG00000103023","PRSS54"
"ENST00000569735","protein_coding","ENSG00000154099","DNAAF1"
"ENST00000569769","protein_coding","ENSG00000162032","SPSB3"
"ENST00000569816","protein_coding","ENSG00000166558","SLC38A8"
"ENST00000569939","protein_coding","ENSG00000166669","ATF7IP2"
"ENST00000569941","protein_coding","ENSG00000125124","BBS2"
"ENST00000570029","protein_coding","ENSG00000015413","DPEP1"
"ENST00000570550","protein_coding","ENSG00000185829","ARL17A"
"ENST00000570628","protein_coding","ENSG00000132361","CLUH"
"ENST00000570972","protein_coding","ENSG00000169344","UMOD"
"ENST00000571244","protein_coding","ENSG00000262406","MMP12"
"ENST00000571406","protein_coding","ENSG00000140750","ARHGAP17"
"ENST00000571427","protein_coding","ENSG00000141527","CARD14"
"ENST00000571451","protein_coding","ENSG00000091592","NLRP1"
"ENST00000571457","protein_coding","ENSG00000176108","CHMP6"
"ENST00000571723","protein_coding","ENSG00000162078","ZG16B"
"ENST00000571887","protein_coding","ENSG00000215041","NEURL4"
"ENST00000572102","protein_coding","ENSG00000166676","TVP23A"
"ENST00000572131","protein_coding","ENSG00000122390","NAA60"
"ENST00000572272","protein_coding","ENSG00000091592","NLRP1"
"ENST00000572457","protein_coding","ENSG00000141480","ARRB2"
"ENST00000572490","protein_coding","ENSG00000005100","DHX33"
"ENST00000572709","protein_coding","ENSG00000167720","SRR"
"ENST00000572863","protein_coding","ENSG00000162078","ZG16B"
"ENST00000572888","protein_coding","ENSG00000167261","DPEP2"
"ENST00000572907","protein_coding","ENSG00000161958","FGF11"
"ENST00000573052","protein_coding","ENSG00000105176","URI1"
"ENST00000573320","protein_coding","ENSG00000185359","HGS"
"ENST00000573491","protein_coding","ENSG00000221882","OR3A2"
"ENST00000573591","protein_coding","ENSG00000167741","GGT6"
"ENST00000573608","protein_coding","ENSG00000140993","TIGD7"
"ENST00000574233","protein_coding","ENSG00000105176","URI1"
"ENST00000574328","protein_coding","ENSG00000122390","NAA60"
"ENST00000574437","protein_coding","ENSG00000159842","ABR"
"ENST00000574638","protein_coding","ENSG00000173868","PHOSPHO1"
"ENST00000574686","protein_coding","ENSG00000197063","MAFG"
"ENST00000574865","protein_coding","ENSG00000167261","DPEP2"
"ENST00000574907","protein_coding","ENSG00000132530","XAF1"
"ENST00000575158","protein_coding","ENSG00000197879","MYO1C"
"ENST00000575165","protein_coding","ENSG00000128482","RNF112"
"ENST00000575186","protein_coding","ENSG00000121057","AKAP1"
"ENST00000575617","protein_coding","ENSG00000010539","ZNF200"
"ENST00000575634","protein_coding","ENSG00000181031","RPH3AL"
"ENST00000575907","protein_coding","ENSG00000141577","CEP131"
"ENST00000576295","protein_coding","ENSG00000121057","AKAP1"
"ENST00000576444","protein_coding","ENSG00000177374","HIC1"
"ENST00000576617","protein_coding","ENSG00000132514","CLEC10A"
"ENST00000576827","protein_coding","ENSG00000103415","HMOX2"
"ENST00000576979","protein_coding","ENSG00000040531","CTNS"
"ENST00000577013","protein_coding","ENSG00000122390","NAA60"
"ENST00000577034","protein_coding","ENSG00000108381","ASPA"
"ENST00000577128","protein_coding","ENSG00000141560","FN3KRP"
"ENST00000577168","protein_coding","ENSG00000169344","UMOD"
"ENST00000578313","protein_coding","ENSG00000108622","ICAM2"
"ENST00000578984","protein_coding","ENSG00000243156","MICAL3"
"ENST00000579103","protein_coding","ENSG00000189266","PNRC2"
"ENST00000579455","protein_coding","ENSG00000206043","C18orf63"
"ENST00000579479","protein_coding","ENSG00000131748","STARD3"
"ENST00000579490","protein_coding","ENSG00000171595","DNAI2"
"ENST00000579537","protein_coding","ENSG00000082641","NFE2L1"
"ENST00000579583","protein_coding","ENSG00000133313","CNDP2"
"ENST00000580050","protein_coding","ENSG00000082641","NFE2L1"
"ENST00000580488","protein_coding","ENSG00000198795","ZNF521"
"ENST00000580745","protein_coding","ENSG00000154845","PPP4R1"
"ENST00000580887","protein_coding","ENSG00000101608","MYL12A"
"ENST00000581250","protein_coding","ENSG00000154845","PPP4R1"
"ENST00000581397","protein_coding","ENSG00000154040","CABYR"
"ENST00000581478","protein_coding","ENSG00000263639","MSMB"
"ENST00000581500","protein_coding","ENSG00000186074","CD300LF"
"ENST00000581835","protein_coding","ENSG00000154845","PPP4R1"
"ENST00000582355","protein_coding","ENSG00000169696","ASPSCR1"
"ENST00000582540","protein_coding","ENSG00000224383","PRR29"
"ENST00000583031","protein_coding","ENSG00000187607","ZNF286A"
"ENST00000583371","protein_coding","ENSG00000006744","ELAC2"
"ENST00000583376","protein_coding","ENSG00000173762","CD7"
"ENST00000583389","protein_coding","ENSG00000161960","EIF4A1"
"ENST00000583448","protein_coding","ENSG00000265190","ANXA8"
"ENST00000583527","protein_coding","ENSG00000176390","CRLF3"
"ENST00000583600","protein_coding","ENSG00000173838","MARCHF10"
"ENST00000583666","protein_coding","ENSG00000266826","IGBP1C"
"ENST00000583789","protein_coding","ENSG00000240505","TNFRSF13B"
"ENST00000583882","protein_coding","ENSG00000007237","GAS7"
"ENST00000584074","protein_coding","ENSG00000154845","PPP4R1"
"ENST00000584110","protein_coding","ENSG00000266173","STRADA"
"ENST00000584114","protein_coding","ENSG00000109046","WSB1"
"ENST00000584207","protein_coding","ENSG00000170190","SLC16A5"
"ENST00000584230","protein_coding","ENSG00000137726","FXYD6"
"ENST00000584291","protein_coding","ENSG00000008283","CYB561"
"ENST00000584573","protein_coding","ENSG00000198909","MAP3K3"
"ENST00000585217","protein_coding","ENSG00000129255","MPDU1"
"ENST00000585334","protein_coding","ENSG00000176490","DIRAS1"
"ENST00000585352","protein_coding","ENSG00000188321","ZNF559"
"ENST00000585377","protein_coding","ENSG00000188321","ZNF559"
"ENST00000585525","protein_coding","ENSG00000033627","ATP6V0A1"
"ENST00000585655","protein_coding","ENSG00000105176","URI1"
"ENST00000585714","protein_coding","ENSG00000154258","ABCA9"
"ENST00000585901","protein_coding","ENSG00000011600","TYROBP"
"ENST00000585987","protein_coding","ENSG00000171136","RLN3"
"ENST00000585993","protein_coding","ENSG00000176695","OR4F17"
"ENST00000586055","protein_coding","ENSG00000099864","PALM"
"ENST00000586056","protein_coding","ENSG00000141469","SLC14A1"
"ENST00000586149","protein_coding","ENSG00000130159","ECSIT"
"ENST00000586255","protein_coding","ENSG00000188321","ZNF559"
"ENST00000586268","protein_coding","ENSG00000049759","NEDD4L"
"ENST00000586301","protein_coding","ENSG00000188766","SPRED3"
"ENST00000586305","protein_coding","ENSG00000171777","RASGRP4"
"ENST00000586576","protein_coding","ENSG00000121380","BCL2L14"
"ENST00000586705","protein_coding","ENSG00000141376","BCAS3"
"ENST00000586742","protein_coding","ENSG00000104964","TLE5"
"ENST00000587016","protein_coding","ENSG00000167674","HDGFL2"
"ENST00000587039","protein_coding","ENSG00000167645","YIF1B"
"ENST00000587047","protein_coding","ENSG00000167384","ZNF180"
"ENST00000587418","protein_coding","ENSG00000197046","SIGLEC15"
"ENST00000587468","protein_coding","ENSG00000172009","THOP1"
"ENST00000587521","protein_coding","ENSG00000105220","GPI"
"ENST00000587544","protein_coding","ENSG00000171401","KRT13"
"ENST00000587555","protein_coding","ENSG00000198046","ZNF667"
"ENST00000587566","protein_coding","ENSG00000007047","MARK4"
"ENST00000587686","protein_coding","ENSG00000105289","TJP3"
"ENST00000587913","protein_coding","ENSG00000185262","UBALD2"
"ENST00000587947","protein_coding","ENSG00000188766","SPRED3"
"ENST00000587965","protein_coding","ENSG00000004776","HSPB6"
"ENST00000588001","protein_coding","ENSG00000236396","SLC35G4"
"ENST00000588028","protein_coding","ENSG00000184828","ZBTB7C"
"ENST00000588164","protein_coding","ENSG00000053747","LAMA3"
"ENST00000588462","protein_coding","ENSG00000141376","BCAS3"
"ENST00000588549","protein_coding","ENSG00000078687","TNRC6C"
"ENST00000588596","protein_coding","ENSG00000198453","ZNF568"
"ENST00000588780","protein_coding","ENSG00000126247","CAPNS1"
