isoform_id	IR	IR_genomic_start	IR_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000377110	1	70535452	70535952	ENSG00000083067	TRPM3	70529635,70531473,70531475,70531678,70533074,70533695,70534935,70539016,70539617,70540196,70540867,70541656,70541666,70542611,70542770,70542804,70544347,70544559,70546484,70548319,70551461,70555466,70556879,70556881,70557661,70557795,70561392,70563140,70563142,70563285,70564543,70564681,70567385,70567562,70568190,70568783,70573371,70573959,70575581,70577240,70577769,70577837,70581733,70581784,70582426,70582594,70583427,70584169,70586924,70587723,70590563,70591917,70593153,70595429,70596293,70597796,70598799,70601400,70604563,70605421,70605423,70605904,70606586,70609329,70610150,70610164,70610542,70611541,70616197,70616381,70616889,70621509,70626135,70628690,70629998,70630865,70631298,70631671,70632670,70635132,70636569,70638951,70639103,70640959,70640976,70640978,70641390,70642781,70644048,70644342,70646263,70646678,70648790,70649852,70650261,70651697,70651741,70662935,70664135,70665945,70666133,70666633,70667472,70668082,70669152,70671323,70673154,70674290,70674525,70674700,70674841,70674843,70678721,70685550,70686267,70686878,70687433,70687807,70689255,70691861,70695851,70697680,70705432,70706348,70706825,70707380,70711591,70712155,70714330,70714554,70716585,70716587,70717065,70719692,70723425,70724341,70724818,70725373,70729584,70730148,70732323,70732547,70734578,70734580,70735058,70737685,70738229,70738231,70741517,70743791,70745617,70747206,70747311,70749008,70749953,70751095,70752075,70754223,70755515,70756068,70761517,70761616,70763379,70764217,70764463,70766651,70767305,70768918,70768920,70769287,70769739,70769812,70770887,70771062,70773413,70774774,70775037,70778428,70785840,70792271,70793322,70793577,70796351,70797585,70800495,70801641,70801949,70802686,70804444,70805821,70805891,70807127,70807398,70808839,70809714,70811852,70813604,70816750,70816760,70817361,70821948,70822196,70822358,70823572,70823574,70825264,70826845,70827543,70827771,70827954,70829725,70831535,70831926,70832702,70832963,70833480,70836618,70837777,70841847,70847270,70847555,70847557,70848475,70849772,70850215,70850574,70852237,70852239,70853712,70857966,70858310,70860321,70863512,70865855,70867736,70868104,70873637,70875370,70876356,70878160,70878415,70878768,70879921,70879923,70880565,70884413,70888590,70890925,70891381,70892705,70901855,70905198,70907253,70907260,70907314,70907610,70909624,70910675,70911143,70912895,70913865,70918510,70921699,70922325,70925028,70926115,70926396,70928783,70930258,70930686,70933139,70941481,70942375,70948218,70949069,70949522,70951486,70953868,70954707,70958699,70958920,70960720,70960738,70961769,70966433,70966435,70967433,70968417,70975571,70977851,70978340,70980054,70980056,70980974,70980976,70981745,70983510,70985003,70985739,70986442,70987872,70987874,70990193,70990195,70991520,70995113,70995405,70995776,70997807,70999604,71000998,71001387,71006509,71009925,71010027,71010325,71011376,71013546,71015216,71015218,71020336,71020338,71021336,71023527,71026321,71026323,71026908,71027000,71031501,71033670,71033724,71034033,71036318,71036320,71036625,71037705,71041204,71048459,71048461,71050143,71051137,71052530,71053372,71058259,71061087,71061549,71064491,71064623,71065745,71067071,71067313,71067737,71069321,71070318,71070620,71072665,71073167,71077109,71077735,71080415,71081259,71085888,71085896,71086113,71087615,71087749,71087858,71089918,71090352,71096557,71103748,71103907,71104610,71105382,71109373,71109678,71110513,71112789,71112937,71113643,71114237,71118913,71121069,71121071,71121490,71123331,71123587,71123722,71124141,71125324,71128764,71130739,71135639,71135712,71137694,71138315,71140666,71142265,71142709,71142763,71144926,71144928,71146856,71148559,71150211,71151109,71153558,71155463,71158003,71158072,71161485,71162450,71162512,71162981,71164946,71164948,71165455,71168140,71173607,71175224,71175814,71176243,71176245,71176726,71176986,71177119,71177520,71177522,71179024,71181527,71181970,71185040,71185050,71185069,71185202,71185824,71188249,71189510,71195649,71195651,71197336,71204755,71205174,71206062,71208958,71212609,71214096,71214714,71215299,71216615,71217335,71219492,71221062,71221634,71226174,71229203,71229205,71229774,71231695,71232645,71234172,71237875,71239150,71241607,71241809,71242885,71243428,71243771,71245312,71250004,71251637,71252817,71253301,71256652,71257109,71258699,71259663,71261685,71263924,71266654,71268248,71270072,71272836,71273021,71273284,71273793,71275331,71276838,71279506,71283202,71284155,71285119,71287690,71288521,71288891,71293875,71295801,71298348,71299254,71300269,71302443,71303553,71306077,71306099,71306236,71307489,71307648,71307818,71320639,71320912,71324050,71326409,71326411,71326413,71326628,71326999,71327389,71337624,71339467,71340343,71344535,71345282,71345699,71346292,71346294,71352582,71354148,71357568,71359302,71359304,71359306,71359545,71359662,71362824,71363469,71363921,71364109,71364347,71364430,71364900,71365306,71365988,71368640,71375037,71380361,71381114,71381116,71382033,71382035,71382037,71390615,71397011,71397819,71400502,71401410,71401597,71402128,71402465,71403031,71404738,71405257,71408452,71408454,71409370,71409973,71410532,71413207,71414155,71417496,71420184,71422363,71425484,71425741,71429912,71438543,71438545,71439313,71439598,71442838,71443413,71444909
ENST00000320393	1	80343813	80345974	ENSG00000083123	BCKDHB	80107809,80107942,80109407,80112451,80114392,80116391,80120327,80123063,80127169,80131300,80131614,80136409,80137163,80137741,80138742,80138768,80142784,80143182,80144298,80149511,80149537,80152625,80153520,80155183,80156240,80158872,80160301,80162141,80164372,80167623,80170887,80171328,80172104,80172716,80174465,80175441,80178102,80179607,80183197,80184285,80188019,80188742,80190004,80193634,80196572,80196825,80197995,80201477,80202983,80210718,80210883,80212396,80216111,80217771,80217773,80218000,80218408,80218416,80218426,80219260,80219351,80226417,80227146,80228268,80234045,80235241,80236256,80237214,80238648,80239066,80241057,80244243,80246256,80247085,80248681,80251318,80253261,80253655,80255574,80258783,80266577,80266579,80268195,80269028,80272508,80273336,80273960,80275303,80275753,80278859,80281463,80282608,80283402,80290164,80294803,80296082,80296951,80298253,80298255,80300013,80300715,80304828,80304830,80310057,80310568,80315759,80315761,80316799,80318553,80319746,80321140,80322699,80323057,80324624,80328221,80328937,80330146,80332833,80332835,80333086,80333447,80334104,80334106,80336810,80340837,80344671,80344673,80345579
ENST00000426524	1	42049303	42049575	ENSG00000083168	KAT6A	41931938,41932566,41935145,41938308,41938415,41942163,41944297,41945636,41955062,41956471,41957042,41958676,41958678,41961317,41964861,41965050,41965217,41965657,41966147,41967762,41968667,41968998,41970186,41970764,41975663,41975670,41975672,41981868,41982874,41983032,41983430,41983539,41984357,41984359,41984361,41986712,41989377,41991032,41996428,41997277,42007083,42008837,42009528,42009768,42011608,42012154,42012924,42013190,42013564,42014070,42014840,42014894,42015053,42015759,42015876,42019230,42020882,42027201,42028905,42030948,42036746,42040607,42040862,42041759,42046404,42047751
ENST00000377767	1	72759164	72759472	ENSG00000083520	DIS3	72757187,72762504,72762506,72762904,72763819,72765061,72771068,72774219,72774221,72774664,72777742,72778155
ENST00000373344	1	77683452	77683538	ENSG00000085224	ATRX	77507518,77508660,77513989,77517398,77517754,77518888,77520008,77522882,77525930,77527599,77527992,77533317,77533319,77534496,77537950,77541242,77543500,77545149,77545370,77546636,77547690,77553647,77555398,77555621,77555832,77558448,77561586,77561928,77561930,77562900,77564161,77565724,77569312,77585901,77586221,77586223,77586225,77586273,77588259,77591000,77594796,77594936,77597975,77598384,77598801,77600290,77601124,77606022,77608475,77608960,77610066,77610779,77611575,77612270,77613700,77614623,77614642,77619072,77625420,77625936,77628253,77642376,77646279,77646791,77651476,77651520,77651727,77653460,77654778,77655470,77657783,77658249,77659896,77665992,77670287,77675422,77677217,77677545,77678074,77681123,77683832,77684417,77685955,77686392,77687358,77687788,77691180,77691190,77691196,77691935,77693507,77694993,77700291,77700526,77701132,77701380,77701712,77701714,77704387,77704447,77707889,77710365,77710891,77711107,77714618,77715493,77715910,77719125,77722883,77723105,77724146,77724684,77727372,77727597,77728491,77728906,77729448,77729805,77732278,77734075,77734725,77734727,77744447,77748035,77748147,77749007,77749018,77750561,77750643,77757338,77768909,77769433,77770490,77775552,77776856,77779330,77781636,77783855,77784530,77784749
ENST00000574928	4	3137680;3138542;3138819;3139099	3138353;3138744;3138974;3140688	ENSG00000085644	ZNF213	3134191,3137447,3137939,3138662,3139269,3139351,3140162
ENST00000680836	1	62398561	62398645	ENSG00000086189	DIMT1	62353723,62356930,62357228,62358815,62362971,62363738,62365348,62367081,62368645,62372692,62373643,62384646,62385966,62385968,62386557,62393143,62393280,62395549,62398148,62403112,62403419
ENST00000600406	1	48873067;48874899	48873225;48875613	ENSG00000087074	PPP1R15A	48875310
ENST00000267436	1	50246121	50247040	ENSG00000087299	L2HGDH	50240645,50244148,50259254,50268005,50269600,50269602,50269604,50269682,50271356,50271746,50271748,50273400,50279928,50285958,50292115,50295231,50303078,50304257,50304294,50308966
ENST00000487509	2	31185180;31186837	31186801;31188324	ENSG00000089280	FUS	31181498,31185230,31185260,31190206,31190432
ENST00000507959	1	34677834;34677856	34677835;34678103	ENSG00000089335	ZNF302	34680043,34680367,34681118,34681120,34681122,34681615,34684642
ENST00000344013	1	35122840	35122917	ENSG00000089356	FXYD3	35115986,35116630,35119376,35123572
ENST00000557320	1	96532650	96534490	ENSG00000090060	PAPOLA	96504017,96505507,96507693,96507853,96509904,96511122,96513213,96513798,96514675,96515048,96516616,96518925,96524665,96525489,96530945,96535141,96536894,96537936,96540399,96547854,96549655,96553952,96556069,96556879,96556881,96557022,96561757,96563871
ENST00000398841	1	30095435	30096096	ENSG00000090238	YPEL3	30092563,30092565,30096303
ENST00000575320	1	4260246	4260454	ENSG00000090447	TFAP4	4260308,4262606,4263040
ENST00000693666	2	132770525;132772533;132773290	132771451;132772967;132773294	ENSG00000090615	GOLGA3	132770336,132777368,132777900,132779706,132779708,132779762,132779921,132780163,132780165,132780565,132784480,132784781,132784807,132784809,132784831,132784833,132784863,132784914,132784926,132786680,132788677,132788775,132789901,132791673,132791679,132792004,132792010,132793940,132793942,132795055,132796666,132802493,132804745,132806974,132807435,132807510,132811312,132814169,132814860,132816070,132816282,132816876,132819192,132819194,132819685,132826367,132828732
ENST00000204726	3	132770525;132772533;132828732	132771451;132772967;132828802	ENSG00000090615	GOLGA3	132770336,132777368,132777900,132779706,132779708,132779762,132779921,132780163,132780165,132780565,132784480,132784781,132784807,132784809,132784831,132784833,132784863,132784914,132784926,132786680,132788677,132788775,132789901,132791673,132791679,132792004,132792010,132793940,132793942,132795055,132796666,132802493,132804745,132806974,132807435,132807510,132811312,132814169,132814860,132816070,132816282,132816876,132819192,132819194,132819685,132826367,132828732
ENST00000675588	1	70254039	70254620	ENSG00000090861	AARS1	70253569,70254577,70255812,70259917,70264674,70266676,70266678,70267342,70267344,70271020,70276884,70279026,70279028,70280972
ENST00000699883	2	24150889;24158012	24151000;24158141	ENSG00000092098	RNF31	24149240,24152191,24156081,24157564,24157566,24158296
ENST00000676750	1	30673348	30673923	ENSG00000092108	SCFD1	30626482,30626602,30626604,30628796,30635786,30636439,30638907,30640118,30646440,30649318,30653169,30653630,30654702,30664743,30664745,30672848,30675895,30680662,30682458,30684290,30684632,30685276,30694182,30695740,30696821,30697803,30720915,30721799,30722680,30723745,30723865,30723867,30728228,30728689,30730100,30730324,30733788,30734632
ENST00000399423	3	24239932;24240156;24240331	24240063;24240262;24240418	ENSG00000092330	NA	NA
ENST00000699682	4	24239932;24240156;24240331;24241117	24240063;24240262;24240418;24241203	ENSG00000092330	NA	NA
ENST00000233146	1	47403176	47403359	ENSG00000095002	MSH2	47407329,47407728,47407949,47409508,47418355,47418625,47421813,47422506,47426676,47430998,47437818,47438484,47439005,47439007,47443098,47444156,47447089,47448225,47448885,47451751,47466296,47467589,47468648,47472107,47472153,47473995,47474202,47474557,47474603,47478393,47479267,47479816,47481056,47488441,47488443,47493439,47493441,47500335,47505206,47509850,47510448,47511071,47511532,47514077,47515504,47515891,47516821,47517415,47517607,47519302,47519714,47520573,47521893,47524527,47524529,47524531,47524861,47527875,47530617,47533365,47537259,47538639,47539005,47539190,47542319,47542783,47543689,47551110,47552636,47556208,47557086,47557892,47558417,47558479,47559302,47561519,47562236,47562925,47565889,47566787,47567008,47568255,47573820,47573822,47573943,47577181,47579481,47580019,47580974,47580976,47581170,47581172,47583112,47584896,47587354,47591067,47595348,47595356,47604104,47605904,47608799,47608884,47609301,47617462,47618788,47619628,47619828,47620689,47621528,47622619,47622942,47623008,47623327,47625312,47627513,47631107,47631659,47635169,47635821,47641619,47644434,47645608,47649770,47652291,47652293,47652446,47653531,47653995,47656582
ENST00000590083	1	1230143	1231100	ENSG00000099625	CBARP	1229955,1232768,1233997,1235744
ENST00000587057	2	617656;617998	617776;618487	ENSG00000099821	POLRMT	621618,622002,622226,623272,624047,625159
ENST00000397583	1	561034	561449	ENSG00000099849	RASSF7	563884
ENST00000587416	2	2039857;2040178	2040133;2041039	ENSG00000099875	MKNK2	2044553,2049359,2049501,2049656,2050439
ENST00000464535	2	20115080;20115448	20115265;20115671	ENSG00000099899	TRMT2A	20112201,20112942,20115965,20116246
ENST00000335025	1	21696906	21697335	ENSG00000100023	PPIL2	21669969,21670463,21672582,21672791,21676039,21676041,21677791,21678672,21680397,21680399,21682118,21683117,21688300,21689240,21689302,21690039,21690734,21691937,21693525,21699617
ENST00000492535	2	32487829;32491182	32491085;32493104	ENSG00000100225	FBXO7	32479200,32480453,32480455,32480457,32481802,32483289,32484517,32485136,32487100,32491716
ENST00000482818	2	29328896;29329721	29329711;29330377	ENSG00000100280	AP1B1	29329643,29329751,29330043,29331006,29336231,29338203,29338515,29339815,29348773,29350152,29354552,29355328,29355764,29357212,29358317,29359556,29359927,29359929,29360558,29360560,29369975,29371351,29374069,29374364,29374808,29375046,29378952,29379557,29380942,29380964,29381058,29382346,29382348,29385879
