isoform_id	MES	MES_genomic_start	MES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000299275	1	19290677;19291644;19314814;19320021	19290796;19291697;19314894;19320056	ENSG00000052126	PLEKHA5	19139640,19142880,19143598,19143936,19145471,19145746,19146289,19146291,19147113,19152526,19152826,19155074,19156619,19156702,19156704,19157456,19159881,19159889,19162051,19162053,19168973,19174827,19179986,19180679,19189463,19190917,19191302,19194411,19195866,19200214,19200850,19203158,19204316,19204559,19205196,19206100,19209031,19211478,19212720,19214830,19215405,19217183,19220896,19233390,19233392,19235950,19236770,19240109,19240397,19243108,19247041,19248137,19250863,19251609,19253906,19255998,19260126,19260309,19260319,19260427,19263843,19269500,19271079,19271130,19275813,19275815,19276097,19277874,19277898,19282214,19282216,19284043,19290276,19290763,19291428,19292360,19295299,19297682,19300010,19308273,19308630,19308930,19311092,19311205,19312923,19315690,19319295,19319612,19322158,19322347,19322564,19322566,19323390,19327024,19327032,19332309,19337132,19337692,19341530,19345256,19345258,19349968,19349970,19351550,19355858,19357676,19359364,19359366,19359368,19360198,19361259,19362402,19362628,19369459,19370938,19371769,19371771,19371777,19374527
ENST00000537687	1	901561;904453	901632;904494	ENSG00000060237	WNK1	754970,755282,755284,760201,763457,765654,765955,767582,771142,780481,780483,780617,782649,789860,798714,799431,799829,802021,809598,810903,811824,812965,813366,814983,814985,815400,816041,818835,822750,825346,827673,829146,830080,830968,830970,830972,835207,836859,839190,839770,842309,843613,843728,844562,846009,847043,849614,850033,851118,851482,855516,857019,862696,865020,867802,870251,871048,872917,877481,877512,878087,878888,880648,881014,881125,881425,881481,891283,891939,891941,899229,900425,902964,902966,903242,903416,905638,905640,906129,907719,910241,911011
ENST00000315939	2	865110;867866,901561;904453	865364;869104,901632;904494	ENSG00000060237	WNK1	754970,755282,755284,760201,763457,765654,765955,767582,771142,780481,780483,780617,782649,789860,798714,799431,799829,802021,809598,810903,811824,812965,813366,814983,814985,815400,816041,818835,822750,825346,827673,829146,830080,830968,830970,830972,835207,836859,839190,839770,842309,843613,843728,844562,846009,847043,849614,850033,851118,851482,855516,857019,862696,865020,867802,870251,871048,872917,877481,877512,878087,878888,880648,881014,881125,881425,881481,891283,891939,891941,899229,900425,902964,902966,903242,903416,905638,905640,906129,907719,910241,911011
ENST00000675631	2	865110;867866,901561;904453	865364;869104,901632;904494	ENSG00000060237	WNK1	754970,755282,755284,760201,763457,765654,765955,767582,771142,780481,780483,780617,782649,789860,798714,799431,799829,802021,809598,810903,811824,812965,813366,814983,814985,815400,816041,818835,822750,825346,827673,829146,830080,830968,830970,830972,835207,836859,839190,839770,842309,843613,843728,844562,846009,847043,849614,850033,851118,851482,855516,857019,862696,865020,867802,870251,871048,872917,877481,877512,878087,878888,880648,881014,881125,881425,881481,891283,891939,891941,899229,900425,902964,902966,903242,903416,905638,905640,906129,907719,910241,911011
ENST00000691977	1	130633805;130716222	130634167;130716299	ENSG00000060709	RIMBP2	130396186,130399986,130401680,130403422,130405151,130410014,130413058,130414522,130416520,130416718,130416720,130418459,130418846,130420468,130421361,130425114,130427035,130427643,130433345,130435190,130436284,130436390,130436420,130436442,130436991,130439392,130441122,130441537,130446280,130447837,130448662,130448664,130448990,130454481,130455333,130455435,130456838,130457474,130457755,130457866,130457868,130458673,130462261,130464605,130464996,130467263,130467600,130469150,130469301,130469930,130471168,130475257,130476009,130476220,130476222,130478323,130479288,130488593,130488935,130494075,130498752,130501641,130502173,130502236,130502827,130506191,130511066,130513025,130514090,130514578,130515523,130516285,130516818,130517861,130518586,130521048,130521050,130524436,130524469,130528137,130528495,130528577,130531383,130531385,130532648,130533218,130533817,130537657,130538080,130538586,130538879,130542233,130542620,130544318,130546671,130549600,130551444,130552612,130553612,130555781,130565168,130565435,130566172,130567983,130568425,130571269,130571271,130573457,130575606,130576338,130576448,130576510,130577505,130578492,130581912,130582486,130587371,130593631,130593633,130593722,130594641,130596650,130599607,130603751,130604060,130604903,130605580,130606022,130608362,130611860,130614008,130615712,130617312,130619497,130620519,130623290,130623648,130623730,130623762,130624400,130627666,130628852,130629059,130629417,130629552,130630870,130631846,130631848,130631850,130634202,130635194,130635720,130635727,130637466,130638578,130638598,130641146,130642661,130644019,130646996,130647994,130649327,130658443,130659842,130660303,130662256,130664350,130664370,130664372,130664386,130664428,130664430,130664432,130664454,130665900,130668709,130669250,130671844,130676952,130676954,130679327,130679904,130680002,130680100,130680138,130680526,130680748,130681305,130681996,130682517,130685408,130690562,130691750,130694643,130696109,130699270,130701900,130705204,130706826,130709042,130709044,130710419,130712731,130712733,130713511,130714241,130715591,130716570,130716638,130717691,130718800,130722711,130723096,130726265,130726267,130726489,130728015,130728650,130728652,130728776,130728778,130729649,130729888,130731368,130731793,130735221,130737855,130740324,130742494,130744179,130744377,130744642,130744780,130745178,130745701,130746868,130748155,130748195,130748463,130751146,130755055,130755057,130755591,130757691,130757693,130760414,130761725,130761964,130766151,130766855
ENST00000370390	1	150712342;150714479	150712365;150714529	ENSG00000063601	MTMR1	150694498,150694925,150700882,150701338,150702373,150708266,150709229,150711570,150711713,150712802,150712977,150712979,150713240,150713979,150714458,150714892,150715215,150716602,150718039,150718041,150718043,150719118,150721645,150722192,150723320,150724374,150728236,150729259,150730184,150730237,150730239,150731429,150733763,150734623,150735401,150736874,150738478,150739186,150739611,150741863,150746364,150748840,150754180,150763185
ENST00000684078	1	126059233;126062579	126059427;126062866	ENSG00000064309	CDON	125957596,125960623,125960933,125964153,125965071,125970119,125972804,125976600,125981383,125981403,125981411,125986008,125986213,125990069,125990682,125993504,125993857,125995254,125996956,125999437,126002299,126004632,126005170,126007869,126008698,126009176,126011462,126011500,126011637,126011993,126016170,126017143,126018713,126019204,126019206,126019208,126019210,126019798,126019896,126020099,126022505,126024667,126025073,126026452,126026961,126027517,126027525,126029881,126031153,126035955,126041842,126042395,126043080,126047575,126050751,126050909,126051483,126054418,126061121,126062712
ENST00000392693	1	126059233;126062579	126059427;126062866	ENSG00000064309	CDON	125957596,125960623,125960933,125964153,125965071,125970119,125972804,125976600,125981383,125981403,125981411,125986008,125986213,125990069,125990682,125993504,125993857,125995254,125996956,125999437,126002299,126004632,126005170,126007869,126008698,126009176,126011462,126011500,126011637,126011993,126016170,126017143,126018713,126019204,126019206,126019208,126019210,126019798,126019896,126020099,126022505,126024667,126025073,126026452,126026961,126027517,126027525,126029881,126031153,126035955,126041842,126042395,126043080,126047575,126050751,126050909,126051483,126054418,126061121,126062712
ENST00000392370	1	187428337;187431297	187428889;187431364	ENSG00000064989	CALCRL	187344257,187344550,187345853,187348933,187350245,187350247,187350724,187352133,187355018,187356511,187357419,187357548,187357877,187358442,187358951,187358953,187360133,187361203,187365420,187365812,187366362,187367882,187368540,187375581,187376854,187378327,187378329,187378331,187379096,187379926,187379936,187381801,187385317,187387665,187388464,187388605,187391360,187391969,187392069,187392534,187393067,187393260,187394181,187395124,187397251,187397587,187398797,187400718,187401352,187401354,187401502,187402994,187402996,187404574,187407903,187410788,187411032,187414400,187415967,187418029,187420566,187420681,187420862,187421205,187423780,187427765,187433267,187436257,187436669,187442329,187445740,187446238
ENST00000468747	1	14553322;14571763;14602457	14553387;14572189;14602850	ENSG00000065809	FAM107B	14518558,14519905,14522378,14526558,14527739,14530573,14532933,14534213,14535558,14535624,14537703,14538475,14538684,14538698,14539362,14542138,14543417,14543593,14545201,14545538,14545610,14545691,14545708,14546944,14548817,14556988,14557367,14558228,14561321,14562824,14565582,14569414,14569416,14569418,14569420,14569422,14569424,14573085,14574138,14576985,14577110,14577112,14584798,14585553,14588181,14589050,14589777,14589991,14592152,14592619,14592621,14592810,14593959,14596339,14596360,14598409,14598411,14598816,14598818,14599111,14600175,14600784,14601218,14602150,14602152,14602154,14602568,14606955,14609889,14610577,14610690,14612361,14615582,14616219,14619316,14620579,14622139,14622451,14625093,14625849,14627400,14627421,14628704,14629755,14630156,14633067,14633995,14634479,14636866,14637043,14637104,14638455,14642449,14644965,14646104,14646420,14646594,14648857,14649111,14651473,14652492,14652988,14653326,14655941,14656018,14656534,14658537,14658539,14658541,14660306,14660683,14660698,14661896,14662521,14662738,14667939,14668186,14669693,14670012,14672023,14674046,14674879,14675077,14678680,14679078,14681421,14683860,14683862,14686383,14686900,14687587,14687822,14687824,14687826,14688450,14688464,14688466,14689048,14692169,14692975,14693963,14694112,14695211,14696320,14698190,14698192,14698211,14702132,14702683,14713944,14714360,14716946,14720398,14721311,14723501,14723566,14724135,14724150,14725970,14727443,14730166,14731616,14731618,14731948,14733241,14733355,14736842,14737742,14738952,14738954,14741702,14742261,14742650,14742652,14743154,14746193,14747896,14747965,14749959,14750812,14750896,14756703,14756705,14757413,14758301,14759250,14762245,14762950,14764155,14765488,14768586,14774415,14774605
ENST00000378467	1	14571763;14602457	14572189;14602850	ENSG00000065809	FAM107B	14518558,14519905,14522378,14526558,14527739,14530573,14532933,14534213,14535558,14535624,14537703,14538475,14538684,14538698,14539362,14542138,14543417,14543593,14545201,14545538,14545610,14545691,14545708,14546944,14548817,14556988,14557367,14558228,14561321,14562824,14565582,14569414,14569416,14569418,14569420,14569422,14569424,14573085,14574138,14576985,14577110,14577112,14584798,14585553,14588181,14589050,14589777,14589991,14592152,14592619,14592621,14592810,14593959,14596339,14596360,14598409,14598411,14598816,14598818,14599111,14600175,14600784,14601218,14602150,14602152,14602154,14602568,14606955,14609889,14610577,14610690,14612361,14615582,14616219,14619316,14620579,14622139,14622451,14625093,14625849,14627400,14627421,14628704,14629755,14630156,14633067,14633995,14634479,14636866,14637043,14637104,14638455,14642449,14644965,14646104,14646420,14646594,14648857,14649111,14651473,14652492,14652988,14653326,14655941,14656018,14656534,14658537,14658539,14658541,14660306,14660683,14660698,14661896,14662521,14662738,14667939,14668186,14669693,14670012,14672023,14674046,14674879,14675077,14678680,14679078,14681421,14683860,14683862,14686383,14686900,14687587,14687822,14687824,14687826,14688450,14688464,14688466,14689048,14692169,14692975,14693963,14694112,14695211,14696320,14698190,14698192,14698211,14702132,14702683,14713944,14714360,14716946,14720398,14721311,14723501,14723566,14724135,14724150,14725970,14727443,14730166,14731616,14731618,14731948,14733241,14733355,14736842,14737742,14738952,14738954,14741702,14742261,14742650,14742652,14743154,14746193,14747896,14747965,14749959,14750812,14750896,14756703,14756705,14757413,14758301,14759250,14762245,14762950,14764155,14765488,14768586,14774415,14774605
ENST00000261439	1	38051899;38053106	38052060;38053225	ENSG00000065882	TBC1D1	37892761,37894643,37895842,37895980,37896026,37900940,37906730,37907525,37907536,37907698,37909131,37909210,37909831,37909970,37910560,37911591,37912439,37918111,37920631,37922146,37923198,37923419,37924736,37925106,37925223,37927609,37928010,37929990,37930320,37930763,37931031,37935713,37936049,37938991,37939836,37942421,37946332,37946414,37946416,37946418,37946878,37950587,37953091,37953395,37957000,37959873,37964304,37964306,37965312,37965457,37966950,37970919,37972156,37972349,37972770,37974528,37974530,37976616,37978350,37978496,37979307,37979309,37982096,37983674,37985414,37988113,37989210,37989627,37991483,37991551,37991917,37994648,38003736,38009066,38009664,38010966,38011221,38014472,38016854,38017012,38017347,38017838,38019630,38019818,38020346,38025721,38026923,38027497,38030245,38030492,38030771,38031401,38031930,38032902,38036049,38036184,38038445,38039498,38039521,38040204,38044767,38046035,38046517,38048340,38050130,38052148,38052689,38052691,38053825,38055002,38058028,38060187,38060189,38060191,38066682,38069392,38074357,38075704,38077176,38078826,38080375,38080864,38084406,38086720,38086883,38091073,38091276,38091469,38095351,38098370,38099819,38101100,38101539,38101734,38101736,38101838,38104407,38105796,38112023,38113991,38114018,38114887,38125244,38126433,38127022,38127659,38127661,38129434,38131838,38135529
ENST00000496558	1	80305105;80313379	80305323;80313654	ENSG00000066032	CTNNA2	79185962,79188205,79188530,79192379,79193016,79193941,79195046,79196876,79197092,79197704,79202148,79203169,79205578,79205798,79208984,79209402,79209678,79210595,79210597,79210599,79210780,79213371,79216627,79218614,79220524,79224600,79224610,79224612,79224614,79224616,79224618,79224620,79227247,79228221,79228660,79230896,79232369,79232865,79235375,79244609,79245577,79246474,79247239,79249178,79253430,79255423,79258904,79262237,79264013,79265869,79268415,79270292,79271539,79273118,79276919,79276955,79280026,79282723,79286151,79287620,79290074,79291045,79293178,79293180,79295061,79296802,79297629,79300881,79302663,79303940,79304050,79305395,79305478,79310545,79311858,79312057,79312059,79312765,79313417,79313707,79315502,79317447,79318190,79318192,79319203,79321868,79321870,79323330,79324068,79324275,79325897,79335002,79338882,79340234,79349102,79351469,79353563,79357194,79357679,79361018,79364037,79364039,79365494,79368140,79369329,79369467,79370692,79370994,79374307,79374427,79375463,79376090,79377731,79377733,79377994,79377996,79378486,79381262,79381571,79383885,79385442,79385645,79385997,79386747,79386749,79389628,79391580,79396052,79402001,79404482,79404484,79404581,79405216,79405218,79406349,79407493,79408765,79412007,79413299,79416486,79418111,79418684,79420992,79422199,79422201,79425276,79426066,79426588,79426975,79427356,79429413,79434823,79438136,79438740,79438879,79439868,79440657,79441360,79445680,79447579,79448498,79448907,79455144,79456026,79457338,79458761,79468140,79470885,79471936,79473215,79473527,79476219,79476529,79477474,79480383,79482326,79482873,79483014,79483097,79483120,79483961,79485272,79485835,79488914,79489680,79492612,79496336,79497813,79498437,79498439,79500814,79506160,79506301,79507851,79509473,79509520,79510763,79511125,79511837,79511839,79516031,79516443,79517094,79520994,79521319,79521380,79523921,79535090,79536622,79536624,79536626,79536846,79537931,79539228,79539794,79542745,79547026,79547028,79547030,79548845,79550690,79552235,79554086,79554088,79555590,79556253,79558738,79561469,79562737,79564569,79566382,79567184,79570093,79575709,79575711,79577762,79580858,79582692,79586427,79587457,79597113,79597115,79601265,79601631,79603063,79603137,79603139,79608496,79609641,79610496,79610885,79613794,79613796,79614928,79615873,79616047,79616155,79619982,79621634,79623533,79623695,79623713,79625532,79626588,79637586,79638661,79644718,79645722,79647758,79648428,79648531,79649143,79650235,79654739,79659458,79659460,79659487,79660901,79662164,79662451,79663515,79663531,79664190,79665195,79665336,79665346,79665360,79665362,79667066,79667877,79668931,79669848,79671835,79673960,79676072,79676074,79679541,79681625,79681691,79681745,79681747,79683013,79684260,79690121,79690604,79691046,79692566,79698747,79701346,79701466,79703013,79703203,79703813,79705767,79710426,79710948,79712362,79713500,79713502,79714191,79714854,79717300,79717458,79719134,79719375,79725718,79725720,79725917,79726513,79728043,79732424,79735299,79735803,79740257,79741039,79745973,79746518,79747308,79748769,79749048,79752708,79752898,79753776,79755354,79756789,79757527,79757879,79758933,79760398,79762858,79763338,79763994,79766414,79768243,79770439,79771609,79771611,79772471,79773725,79774565,79775587,79777884,79777984,79778410,79778561,79780785,79781000,79783125,79785898,79786378,79787882,79788079,79788618,79788620,79788622,79788624,79788640,79788678,79788692,79789509,79793376,79793885,79794818,79795810,79796714,79797284,79798930,79800053,79802711,79806032,79808249,79809136,79810769,79810993,79812057,79812065,79812411,79812628,79813815,79814736,79814738,79817246,79821643,79823376,79826560,79828740,79832721,79832723,79834661,79835351,79836460,79836462,79840144,79840510,79841097,79841200,79843230,79843373,79844592,79845531,79847664,79849280,79849573,79850040,79850042,79850044,79850046,79854002,79854848,79855389,79857652,79861641,79862005,79862400,79862590,79862779,79863079,79865329,79865345,79866716,79867565,79872883,79873262,79873770,79881115,79881703,79882905,79886283,79886285,79890331,79890348,79891255,79891626,79892388,79894846,79895206,79895713,79896684,79901103,79902208,79902210,79905111,79906147,79906164,79906325,79906356,79906358,79907771,79910841,79911545,79913077,79914631,79916475,79925311,79926294,79927206,79928270,79928672,79929639,79931988,79935951,79935988,79937422,79940966,79942231,79942800,79942802,79942847,79944157,79945187,79948513,79951912,79954038,79954741,79958899,79964106,79967966,79968473,79970538,79971509,79971658,79972550,79973045,79973292,79974777,79974927,79977168,79977209,79977217,79977219,79977607,79980703,79980795,79982500,79985093,79985466,79988696,79989250,79989503,79989691,79989693,79990689,79991581,79993837,79994806,79995047,79996885,79998430,80000643,80000742,80004307,80005200,80005202,80005696,80008374,80008538,80008540,80009532,80009946,80020772,80020774,80021078,80023587,80024319,80024895,80025508,80025932,80027147,80027747,80027841,80030076,80030177,80031753,80032320,80032551,80033441,80043924,80043947,80044047,80044727,80044729,80045003,80046959,80048211,80049497,80052353,80052543,80052545,80053022,80053324,80053326,80053885,80056033,80056062,80056257,80056259,80056448,80056825,80057832,80061269,80061840,80063665,80064144,80068076,80068406,80068484,80069863,80072037,80072530,80083480,80084669,80085662,80087023,80087025,80088456,80090199,80090219,80090762,80092906,80093052,80096903,80097900,80099387,80100233,80100612,80101962,80101975,80102657,80103324,80107832,80111686,80114584,80119623,80120517,80121469,80124449,80124722,80125516,80125544,80126327,80127508,80132279,80132281,80132371,80133623,80136927,80137683,80138488,80138616,80138691,80140372,80140597,80140776,80144258,80145112,80145114,80146102,80147815,80149177,80150390,80152360,80152378,80152466,80155977,80158347,80159007,80159166,80159622,80161305,80169759,80171256,80171321,80171588,80171602,80172018,80173427,80173745,80174074,80175047,80176708,80177292,80177532,80182928,80186410,80186412,80186420,80192878,80196125,80196449,80196819,80197000,80197002,80198106,80199049,80200499,80201741,80203466,80205405,80206550,80207668,80207976,80208519,80209373,80210455,80218686,80219202,80221885,80222358,80223032,80227044,80228940,80228942,80230211,80231116,80233422,80236053,80237338,80238519,80243743,80244968,80247958,80250675,80252531,80254020,80254976,80255073,80258639,80258649,80260648,80261127,80264192,80266815,80267473,80267731,80268968,80272736,80275362,80275814,80277403,80279705,80279766,80281664,80281982,80283757,80286260,80286647,80296129,80296827,80300193,80300551,80302387,80304003,80306544,80307590,80308558,80310480,80317221,80318612,80321722,80321724,80322899,80325999,80328690,80330976,80330978,80331578,80333466,80334385,80336841,80338585,80340112,80341478,80341905,80341951,80342603,80342706,80345639,80351631,80351633,80352239,80353932,80355345,80357950,80362853,80363956,80363958,80366427,80366429,80366605,80368015,80368017,80368370,80368448,80369426,80371485,80372125,80372343,80373038,80373269,80376940,80378198,80380705,80383519,80384300,80384392,80386637,80387853,80395570,80398503,80408246,80409029,80412916,80413048,80414094,80418660,80420675,80426457,80427902,80428879,80429408,80429717,80430835,80434622,80441035,80442472,80442935,80445756,80446232,80446298,80452619,80456496,80456788,80460301,80460681,80460817,80461583,80464206,80464362,80464678,80467235,80467676,80470820,80470951,80472297,80472502,80476981,80476992,80477856,80480135,80481803,80482788,80487774,80488896,80488898,80488973,80489073,80493162,80494475,80494640,80496688,80501888,80503041,80505496,80505727,80506114,80506171,80508985,80509265,80514225,80515865,80517841,80519910,80522964,80523316,80523658,80528055,80531994,80532615,80534114,80534914,80537036,80537167,80537390,80538495,80542348,80543157,80543330,80545820,80548375,80548377,80552881,80553092,80554739,80554764,80555124,80555582,80556096,80556098,80556956,80558583,80559370,80562043,80562189,80562965,80563446,80563955,80565611,80565707,80566803,80566935,80568037,80568039,80571172,80571192,80572148,80572844,80572846,80573946,80574543,80574545,80574718,80577790,80578554,80578574,80579142,80585592,80587039,80588424,80591313,80591958,80591971,80593776,80593842,80594711,80595187,80598715,80598717,80603869,80606766,80609416,80610051,80612864,80613145,80619672,80620921,80620923,80620945,80623618,80624301,80627657,80630910,80631324,80633187,80633619,80633882,80634908,80637449,80637451,80637674,80637885,80641419,80642692,80644457,80646860,80646999,80648005,80648207,80648209
