isoform_id	ES	ES_genomic_start	ES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000682573	1	91882907	91884007	ENSG00000102290	PCDH11X	91781404,91784753,91794694,91797904,91799147,91802097,91802105,91802107,91802546,91805362,91809557,91809743,91816786,91816822,91816824,91816946,91818360,91818857,91819433,91820137,91826492,91826930,91831683,91831685,91832604,91832755,91832757,91832759,91833233,91835391,91835393,91836987,91838485,91842678,91842680,91844000,91844970,91851214,91853938,91855209,91856580,91856917,91861881,91863115,91865714,91866254,91867682,91869943,91871588,91871590,91871926,91872035,91872037,91872450,91873156,91873158,91875715,91876767,91879601,91882682,91882684,91883279,91889015,91890843,91892106,91892108,91892497,91892552,91894994,91898014,91898376,91898619,91898711,91898713,91899470,91899796,91900112,91902412,91902949,91905948,91906615,91907341,91907343,91907875,91908257,91909057,91909312,91911383,91913037,91913039,91913370,91913399,91915503,91916595,91918929,91920403,91922021,91922643,91927147,91930309,91930325,91931294,91931850,91932072,91933687,91935941,91937825,91939240,91940484,91941490,91943345,91945387,91945816,91946421,91948383,91949170,91950114,91950398,91951715,91953269,91953631,91954423,91954425,91956828,91957683,91959540,91959758,91962354,91962559,91964465,91964546,91965205,91965376,91968680,91969047,91970965,91972980,91977850,91978054,91988516,91993153,91993155,91998879,92000501,92001613,92002271,92005140,92005844,92014577,92014996,92015410,92017294,92018741,92019839,92020841,92022282,92025891,92027597,92027639,92031862,92033453,92037171,92037524,92042143,92042331,92042712,92047776,92050790,92051523,92052012,92055797,92056317,92056591,92056827,92057385,92058722,92059961,92060390,92060571,92060795,92061030,92062888,92064249,92066972,92069826,92070030,92073027,92073962,92074078,92075072,92075864,92076278,92077293,92078792,92079168,92081024,92081366,92082624,92083956,92086011,92086376,92087024,92087292,92090211,92093649,92095954,92106998,92109659,92110674,92113552,92113554,92113582,92118043,92118045,92118047,92118699,92119708,92123142,92124988,92125263,92125265,92125993,92128198,92129985,92135750,92138100,92141198,92142353,92142355,92142657,92142917,92142919,92144027,92145494,92158378,92160616,92160618,92162617,92163091,92163149,92171294,92172830,92172832,92174592,92175120,92175666,92177122,92177527,92179005,92182230,92184167,92184364,92186496,92189530,92193347,92193678,92197663,92199989,92200059,92202247,92203326,92203406,92209320,92209789,92212150,92213980,92215713,92220741,92222370,92225551,92228683,92229323,92230233,92233336,92233419,92233601,92234274,92234492,92235279,92237493,92238385,92242256,92242884,92243334,92244169,92246192,92248501,92248503,92248505,92249480,92249803,92252412,92254128,92256580,92257636,92258444,92261184,92262157,92265558,92268200,92268216,92270848,92275863,92280116,92280140,92280677,92281393,92285039,92287000,92287429,92291526,92292040,92292332,92296304,92296713,92298592,92300248,92305436,92305438,92307711,92308446,92309599,92312590,92314349,92316897,92320913,92320915,92321937,92322137,92322288,92325023,92325035,92327033,92330818,92332391,92332393,92332395,92332397,92332419,92332421,92333302,92334325,92335171,92335509,92335511,92336219,92336221,92336729,92339056,92342393,92342617,92346094,92346639,92348681,92351343,92351641,92353597,92353881,92357281,92357512,92357955,92359172,92359412,92362845,92365129,92370083,92370902,92371048,92374051,92375090,92376021,92376027,92377589,92379064,92380495,92382432,92382434,92383567,92383791,92384813,92386104,92397084,92397329,92398858,92399707,92400859,92401005,92404836,92404985,92404987,92407140,92407374,92409178,92410458,92411307,92411520,92415667,92415765,92416399,92416989,92417096,92418329,92418331,92418349,92419213,92421171,92424384,92424386,92427215,92429732,92430853,92436516,92437081,92438241,92440225,92440454,92442057,92443736,92444667,92447524,92449722,92454988,92456050,92457007,92459912,92460862,92462352,92463924,92465305,92465527,92467924,92468357,92471573,92479254,92480824,92480868,92480987,92481071,92481448,92483399,92485473,92487197,92488767,92488971,92489551,92489595,92491822,92494266,92494371,92496187,92497520,92497925,92503417,92503419,92503421,92503536,92504315,92505100,92508141,92508781,92510716,92511272,92518389,92522217,92525307,92525499,92527030,92527349,92528257,92528437,92528490,92528871,92528954,92530516,92531110,92534252,92534254,92535214,92535258,92536854,92536982,92537757,92539096,92544521,92545076,92547021,92549501,92550509,92552373,92553312,92554296,92555119,92556843,92562028,92565870,92569338,92570265,92573897,92573905,92575158,92575845,92577278,92578644,92582724,92582930,92583244,92588106,92591122,92592599,92592848,92592850,92593460,92593462,92598419,92598587,92598950,92600754,92600898,92602671,92604902,92606470,92607057,92608386,92610053,92610061,92612617,92613002,92615117,92615336,92615633,92617179,92617959,92620859,92623183
ENST00000341189	1	101623361	101623430	ENSG00000102401	ARMCX3	101624352,101624774,101624977
ENST00000706493	1	101916453	101916945	ENSG00000102466	FGF14	101711983,101712981,101714617,101715618,101716163,101716723,101719697,101719699,101720201,101721274,101722938,101723198,101726594,101726596,101728141,101728524,101734033,101736582,101737766,101739250,101740765,101740859,101742211,101742213,101746489,101747742,101749352,101753218,101754597,101756376,101758292,101759436,101760686,101761514,101767564,101768765,101769497,101769499,101769734,101770044,101772385,101773613,101774633,101775947,101776982,101779871,101780927,101780935,101782736,101782854,101783161,101784959,101785865,101786001,101789613,101790962,101795851,101796411,101799906,101802739,101802949,101802951,101803844,101804482,101808229,101809020,101810555,101811518,101814497,101815036,101816690,101817765,101819848,101822653,101823582,101825618,101825793,101826170,101830078,101833148,101838457,101839193,101839600,101840650,101840678,101840718,101842794,101842796,101843292,101843828,101845244,101845963,101846927,101847529,101853745,101853747,101853935,101855846,101861135,101861667,101863104,101863427,101867129,101868155,101868682,101869383,101869545,101876228,101878272,101878282,101878911,101879061,101879525,101880709,101886318,101887367,101888682,101889727,101889867,101891613,101891981,101893028,101893030,101893296,101896706,101897226,101900436,101900819,101903108,101903110,101904744,101905102,101908500,101912168,101920698,101924982,101924988,101925591,101925593,101925595,101928134,101929756,101933238,101934683,101934700,101938030,101939010,101940911,101942122,101943625,101943627,101945348,101947374,101949577,101949579,101949622,101951253,101954743,101955617,101956163,101959146,101959536,101960319,101961262,101963591,101965370,101967465,101967656,101967809,101968835,101970752,101973999,101974251,101978416,101981148,101985210,101985547,101986933,101986935,101987692,101989348,101989601,101990648,101994704,101995237,101996820,101998768,101999633,101999652,102008199,102009424,102010155,102013397,102015777,102018950,102020416,102025012,102026770,102027757,102028189,102029970,102032580,102033518,102033909,102038116,102039998,102040731,102041555,102042205,102042268,102042270,102043844,102043846,102044826,102045570,102045870,102047790,102048319,102051400,102055186,102057610,102062954,102067244,102073345,102073363,102075524,102077075,102078051,102080980,102087767,102093161,102093526,102094963,102098009,102098551,102099749,102104248,102104250,102104654,102106223,102107650,102109029,102109069,102109071,102109073,102111896,102113394,102115158,102116385,102119729,102119731,102121156,102123754,102125297,102125952,102126395,102128818,102128820,102133805,102133856,102134175,102135800,102139939,102140551,102141908,102142009,102142011,102143137,102143139,102143366,102144220,102144775,102147827,102147906,102148665,102148667,102148677,102149104,102149474,102154778,102158212,102159008,102159682,102159713,102164004,102165357,102168627,102171318,102173257,102173289,102174115,102174894,102176532,102179082,102182956,102184295,102186596,102186768,102186793,102187201,102187241,102191454,102191662,102193575,102193645,102194396,102200234,102201576,102203454,102203832,102204691,102205188,102208487,102210862,102211905,102212356,102212878,102217313,102217744,102219351,102221546,102222427,102223545,102225842,102227328,102227918,102227920,102229257,102229307,102229319,102238102,102239570,102241271,102241273,102241878,102242728,102244420,102245172,102246458,102247781,102247861,102248005,102248422,102248751,102249595,102252172,102252213,102253135,102257315,102257317,102257319,102257636,102257760,102258779,102259195,102261914,102262591,102263722,102264866,102266621,102268376,102270986,102272340,102274352,102278452,102280710,102282211,102282846,102286207,102286209,102286462,102287258,102287277,102287432,102291089,102291103,102293834,102293966,102295340,102297947,102297949,102301656,102301658,102301660,102301662,102302612,102309102,102309124,102309968,102311198,102311507,102314328,102314657,102316318,102316519,102316935,102318914,102319285,102319900,102320058,102320060,102320062,102320222,102320413,102320765,102321586,102322629,102322694,102322772,102324566,102326581,102327707,102330801,102330803,102331409,102333888,102334061,102334469,102336099,102337039,102340855,102340857,102342348,102343129,102343342,102344723,102347105,102347852,102348872,102356302,102357299,102357301,102358666,102360535,102361043,102363627,102367953,102368630,102369091,102369290,102374461,102375699,102377167,102378108,102381725,102387608,102390040,102396749,102397372,102397925,102400490,102401326,102401455
ENST00000492622	2	48976609;49110313	48976917;49110406	ENSG00000102531	FNDC3A	48978319,48983614,48983616,48984352,48985440,48985453,48985894,48989304,48989896,48990630,48991369,48993632,48993711,48995669,48997592,48998422,48998941,48998943,48999028,48999124,49000290,49002726,49002728,49009626,49012561,49012686,49014063,49017676,49022155,49027808,49029835,49031344,49034788,49035007,49037702,49042640,49046553,49047277,49047279,49050441,49050990,49054500,49054502,49055248,49055567,49058218,49059162,49060677,49064674,49066742,49066939,49068595,49068597,49068599,49070792,49077674,49077676,49079959,49085445,49089414,49090027,49090533,49090683,49091505,49091643,49091859,49092660,49093871,49094946,49097023,49098241,49099692,49101309,49101528,49106457,49107389,49109986,49111596,49111598,49112415,49115132,49115641,49117840,49120602,49123294,49124033,49128750,49131594,49133599,49137892,49140599,49141093,49141216,49141218,49143537,49146379,49151419,49152042,49152361,49152984,49161496,49162415,49164355,49165272,49165856,49166274,49167296,49172225,49176398,49176592,49178877,49183365,49186114,49186901,49188321,49189738,49193657,49203095,49204511,49206153,49207949,49208537
ENST00000376747	3	95983524;95984910;95990145	95983595;95985337;95991473	ENSG00000102595	UGGT2	95802413,95807797,95813977,95816761,95817676,95818276,95821055,95821561,95823899,95828592,95830820,95834248,95837389,95837636,95841095,95841432,95847225,95847301,95852635,95852637,95853193,95857787,95858422,95866228,95867040,95869353,95870376,95873583,95873585,95873587,95874200,95875598,95876658,95876806,95892169,95892353,95894155,95894157,95894514,95894516,95894892,95903155,95903581,95904761,95905972,95908099,95913778,95914207,95914957,95922690,95923292,95925924,95926674,95929327,95929542,95933049,95934042,95935070,95938624,95938982,95940159,95950556,95954534,95959210,95961417,95965283,95974439,95974950,95977958,95979493,95980190,95982503,95982744,95985597,95985753,95985755,95986064,95987695,95989531,95989577,95991189,95993006,95994933,95996588,95997772,96000227,96003778,96003925,96007088,96010178,96010180,96010182,96010304,96011985,96012763,96014777,96016297,96017035,96021241,96022780,96029229,96030265,96034454,96035676,96036095,96036534,96041715,96041773,96043679,96044079,96044224,96051024,96051186,96051188,96051190
ENST00000636183	1	76998043	76999976	ENSG00000102805	CLN5	76992635,76994188,76995666,76995909,76996759,76996761,76997699,76999351,77004081,77005912,77007135,77009133,77010213,77012178,77012180
ENST00000322266	1	30117154	30117285	ENSG00000102882	MAPK3	30116373,30119625,30122527,30122776
ENST00000566044	2	47633899;47664885	47633981;47664975	ENSG00000102893	PHKB	47462191,47463201,47469518,47475196,47477865,47480383,47484995,47486667,47487790,47487904,47487906,47488224,47489196,47492569,47498857,47500182,47501398,47503046,47504149,47507118,47507810,47509019,47510162,47511447,47513385,47516521,47516590,47516669,47520660,47520670,47520770,47522704,47523198,47527206,47532147,47533268,47534137,47538457,47538985,47541044,47541462,47544601,47544990,47545898,47547281,47547787,47547789,47549917,47549919,47552288,47557926,47558150,47559735,47562048,47564141,47564807,47566170,47568340,47572348,47572835,47573597,47574064,47575944,47578951,47581488,47581599,47583321,47584497,47589729,47590105,47590936,47595129,47601085,47606500,47606739,47608776,47611541,47611572,47613354,47613432,47613558,47613926,47615946,47620340,47621496,47621498,47622480,47622927,47624863,47626063,47629121,47631549,47631720,47632888,47633887,47634361,47634913,47638120,47641350,47641896,47643153,47643551,47646072,47648261,47650578,47651554,47651925,47652276,47654494,47654913,47656535,47658307,47658801,47660993,47661806,47661808,47662001,47662332,47662715,47664392,47664980,47665315,47665882,47666779,47669549,47671137,47673990,47678235,47678830,47690727,47692484,47692742,47693995,47697009,47699278,47699514,47699648,47700218
ENST00000299167	3	47462667;47633899;47664885	47463993;47633981;47664975	ENSG00000102893	PHKB	47462191,47463201,47469518,47475196,47477865,47480383,47484995,47486667,47487790,47487904,47487906,47488224,47489196,47492569,47498857,47500182,47501398,47503046,47504149,47507118,47507810,47509019,47510162,47511447,47513385,47516521,47516590,47516669,47520660,47520670,47520770,47522704,47523198,47527206,47532147,47533268,47534137,47538457,47538985,47541044,47541462,47544601,47544990,47545898,47547281,47547787,47547789,47549917,47549919,47552288,47557926,47558150,47559735,47562048,47564141,47564807,47566170,47568340,47572348,47572835,47573597,47574064,47575944,47578951,47581488,47581599,47583321,47584497,47589729,47590105,47590936,47595129,47601085,47606500,47606739,47608776,47611541,47611572,47613354,47613432,47613558,47613926,47615946,47620340,47621496,47621498,47622480,47622927,47624863,47626063,47629121,47631549,47631720,47632888,47633887,47634361,47634913,47638120,47641350,47641896,47643153,47643551,47646072,47648261,47650578,47651554,47651925,47652276,47654494,47654913,47656535,47658307,47658801,47660993,47661806,47661808,47662001,47662332,47662715,47664392,47664980,47665315,47665882,47666779,47669549,47671137,47673990,47678235,47678830,47690727,47692484,47692742,47693995,47697009,47699278,47699514,47699648,47700218
ENST00000323584	3	47462667;47633899;47665942	47463993;47633981;47666032	ENSG00000102893	PHKB	47462191,47463201,47469518,47475196,47477865,47480383,47484995,47486667,47487790,47487904,47487906,47488224,47489196,47492569,47498857,47500182,47501398,47503046,47504149,47507118,47507810,47509019,47510162,47511447,47513385,47516521,47516590,47516669,47520660,47520670,47520770,47522704,47523198,47527206,47532147,47533268,47534137,47538457,47538985,47541044,47541462,47544601,47544990,47545898,47547281,47547787,47547789,47549917,47549919,47552288,47557926,47558150,47559735,47562048,47564141,47564807,47566170,47568340,47572348,47572835,47573597,47574064,47575944,47578951,47581488,47581599,47583321,47584497,47589729,47590105,47590936,47595129,47601085,47606500,47606739,47608776,47611541,47611572,47613354,47613432,47613558,47613926,47615946,47620340,47621496,47621498,47622480,47622927,47624863,47626063,47629121,47631549,47631720,47632888,47633887,47634361,47634913,47638120,47641350,47641896,47643153,47643551,47646072,47648261,47650578,47651554,47651925,47652276,47654494,47654913,47656535,47658307,47658801,47660993,47661806,47661808,47662001,47662332,47662715,47664392,47664980,47665315,47665882,47666779,47669549,47671137,47673990,47678235,47678830,47690727,47692484,47692742,47693995,47697009,47699278,47699514,47699648,47700218
ENST00000308159	1	56781658	56782214	ENSG00000102900	NUP93	56734901,56741782,56741915,56746778,56749995,56751278,56753922,56755259,56756254,56756385,56756609,56758215,56759622,56759965,56762309,56765576,56768012,56774683,56775399,56776727,56780331,56781657,56784670,56786176,56788843,56789009,56791602,56797138,56799904,56802708,56803333,56807257,56810953,56812905,56812915,56813227,56813686,56817361,56818498,56820460,56822380,56823684,56827436,56829317,56829682,56829692,56830171,56830573,56830720,56830892,56830894,56830896,56832238,56832269,56834073,56834485,56835094,56835151,56837431,56837800,56837979,56841266,56842423,56844017,56850187
ENST00000568990	1	67823626	67823719	ENSG00000102904	TSNAXIP1	67809817,67815172,67815174,67822919,67824465,67825970,67826145,67827650,67828136,67830670
ENST00000426654	1	69644797	69644856	ENSG00000102908	NFAT5	69568188,69571563,69575556,69579804,69582133,69582570,69583542,69584473,69585363,69588931,69590088,69591402,69594172,69599231,69601172,69602890,69603888,69608289,69610826,69616395,69623652,69632307,69633591,69636123,69636330,69637908,69639912,69640849,69642939,69644832,69644931,69645244,69652106,69654848,69655589,69658253,69658351,69660008,69663228,69666864,69669033,69671906,69672746,69673593,69677624,69678220,69678654,69679080,69682488,69682735,69685913,69686391,69687525,69688951,69693599,69693851,69695851,69700697,69701680
ENST00000562520	1	49855735	49856112	ENSG00000102935	ZNF423	49490434,49490436,49493433,49495628,49497248,49498311,49498957,49499242,49500998,49501142,49501979,49502765,49502767,49502962,49502999,49503028,49503654,49506834,49506976,49511259,49511261,49514211,49514261,49514876,49515208,49515596,49515747,49516529,49516714,49518199,49518249,49519978,49521429,49522058,49522109,49522111,49522684,49526814,49527804,49527925,49527927,49531100,49535070,49535072,49535125,49540124,49540892,49544053,49544739,49549154,49549405,49550027,49551640,49551967,49551969,49553157,49553491,49555780,49556209,49558673,49560966,49561444,49561780,49563940,49566649,49567699,49570253,49570964,49570966,49571481,49572403,49573192,49574241,49574243,49575738,49577803,49578615,49579893,49580948,49582063,49582196,49584702,49585492,49585494,49586504,49588291,49588880,49588882,49588884,49588956,49589947,49590399,49592182,49596781,49597651,49597653,49599116,49599766,49600180,49601649,49602690,49603341,49604704,49605701,49606869,49612385,49614409,49614740,49615311,49616560,49617393,49621476,49622118,49622610,49622889,49624421,49629170,49630102,49630654,49631205,49631207,49631209,49633876,49635733,49635864,49636021,49636072,49636074,49637008,49638427,49640383,49640668,49644852,49645950,49647148,49651438,49652187,49653010,49654336,49658112,49658114,49661351,49662831,49666488,49666571,49666591,49666593,49666595,49666597,49666599,49667988,49668913,49671065,49671200,49671477,49671485,49671487,49671540,49673641,49673680,49673700,49675079,49675288,49675322,49675855,49675870,49675872,49675971,49675993,49676095,49679526,49679528,49682961,49685374,49690162,49696802,49701247,49701851,49702216,49702218,49703049,49703073,49704609,49704611,49704613,49704615,49709886,49716458,49717913,49720750,49720840,49721331,49724315,49724317,49725553,49732587,49734679,49734994,49738017,49738161,49738532,49739013,49739426,49742170,49743052,49743392,49744053,49744801,49745133,49747247,49748244,49748922,49751589,49751752,49751754,49755534,49756686,49757491,49758610,49760953,49760955,49760957,49761017,49761035,49761049,49761065,49765588,49769900,49771349,49773965,49773988,49774514,49774516,49774528,49775089,49776639,49776667,49776938,49776993,49776995,49777088,49777145,49777147,49777276,49777399,49777401,49777421,49777451,49777453,49777455,49777816,49779612,49780489,49780491,49780998,49782266,49782268,49785221,49787093,49787266,49787487,49788791,49789349,49790102,49791091,49791401,49791870,49793799,49794568,49795506,49796335,49796337,49797576,49797578,49799260,49803127,49803129,49804834,49806075,49807662,49808556,49808628,49810304,49817755,49817757,49817770,49818443,49818445,49820071,49821450,49826080,49829650,49830247,49830353,49837512,49839554,49840660,49840682,49840706,49840716,49840748,49840801,49840803,49840805,49840847,49847844,49850347,49850745,49852410
