"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"15409","isoComp_00002422","geneComp_00000287","ENST00000683322","ACTN2","RGC","RO","ACTN2","protein_coding","retained_intron",3.82553949180995,3.89008800974439,3.76099097387552,0.4095404918193,0.9550545719061,-0.0485629830364953,NA,0.398389610637041,0.314651229795864,0.482127991478219,0.18941994916107,0.091217973747146,0.600142902682265,NA,0.103525,0.0766,0.13045,0.05385,0.706398545026067,0.0260348856120853,NA
"15410","isoComp_00002423","geneComp_00000287","ENST00000683805","ACTN2","RGC","RO","ACTN2","protein_coding","retained_intron",3.82553949180995,3.89008800974439,3.76099097387552,0.4095404918193,0.9550545719061,-0.0485629830364953,NA,0.0514104179523744,0,0.102820835904749,0,0.0376690004261866,3.49596162610399,NA,0.01325,0,0.0265,0.0265,0.3099198723553,0.0260348856120853,NA
"15411","isoComp_00002424","geneComp_00000287","ENST00000684050","ACTN2","RGC","RO","ACTN2","protein_coding","retained_intron",3.82553949180995,3.89008800974439,3.76099097387552,0.4095404918193,0.9550545719061,-0.0485629830364953,NA,0.18367357062355,0.266860859071966,0.100486282175134,0.266860859071966,0.0298173887819906,-1.32529385084397,NA,0.046375,0.06205,0.0307,-0.03135,0.960840508153697,0.0260348856120853,NA
"15412","isoComp_00002425","geneComp_00000287","ENST00000684122","ACTN2","RGC","RO","ACTN2","protein_coding","retained_intron",3.82553949180995,3.89008800974439,3.76099097387552,0.4095404918193,0.9550545719061,-0.0485629830364953,NA,0.120051571664045,0.169858225162623,0.0702449181654677,0.0284857527143355,0.0702449181654677,-1.16437820166694,NA,0.029125,0.04335,0.0149,-0.02845,0.618939254835483,0.0260348856120853,NA
"15413","isoComp_00002426","geneComp_00000287","ENST00000684286","ACTN2","RGC","RO","ACTN2","protein_coding","retained_intron",3.82553949180995,3.89008800974439,3.76099097387552,0.4095404918193,0.9550545719061,-0.0485629830364953,NA,0.128523962150712,0.186803006135957,0.0702449181654677,0.00299888555029029,0.0702449181654677,-1.29427032206023,NA,0.031675,0.04845,0.0149,-0.03355,0.515962681595651,0.0260348856120853,NA
"15414","isoComp_00002427","geneComp_00000287","ENST00000684502","ACTN2","RGC","RO","ACTN2","protein_coding","retained_intron",3.82553949180995,3.89008800974439,3.76099097387552,0.4095404918193,0.9550545719061,-0.0485629830364953,NA,0.115204220138685,0.061404750834859,0.16900368944251,0.061404750834859,0.0387000184853857,1.32589735250928,NA,0.031425,0.01765,0.0452,0.02755,0.723295194740203,0.0260348856120853,NA
"15415","isoComp_00002428","geneComp_00000287","ENST00000684763","ACTN2","RGC","RO","ACTN2","protein_coding","retained_intron",3.82553949180995,3.89008800974439,3.76099097387552,0.4095404918193,0.9550545719061,-0.0485629830364953,NA,0.0819952746104188,0.030735386035293,0.133255163185545,0.030735386035293,0.133255163185545,1.81423265206779,NA,0.01855,0.00885,0.02825,0.0194,0.64203010770191,0.0260348856120853,NA
"72854","isoComp_00002462","geneComp_00000294","ENST00000369905","ACTR1A","RGC","RO","ACTR1A","protein_coding","protein_coding",146.955411531817,195.149854129665,98.7609689339695,18.3573578325795,4.55651322584432,-0.982497342170312,NA,81.601597700312,119.704019939111,43.4991754615133,11.6128634243335,4.07892415121028,-1.46020053710081,NA,0.52635,0.6132,0.4395,-0.1737,2.25884194740502e-11,2.25884194740502e-11,FALSE
"72855","isoComp_00002463","geneComp_00000294","ENST00000470322","ACTR1A","RGC","RO","ACTR1A","protein_coding","protein_coding_CDS_not_defined",146.955411531817,195.149854129665,98.7609689339695,18.3573578325795,4.55651322584432,-0.982497342170312,NA,59.2850106278148,66.6974787297927,51.8725425258369,5.02302014344974,0.0922131527591929,-0.362599333156718,NA,0.434375,0.3424,0.52635,0.18395,1.4634823475639e-10,2.25884194740502e-11,NA
"72858","isoComp_00002466","geneComp_00000294","ENST00000487599","ACTR1A","RGC","RO","ACTR1A","protein_coding","protein_coding",146.955411531817,195.149854129665,98.7609689339695,18.3573578325795,4.55651322584432,-0.982497342170312,NA,3.60586179939741,5.34586177880439,1.86586181999043,0.963126072096081,0.616630100925308,-1.51356516909351,NA,0.0229,0.02715,0.01865,-0.0085,0.472504552554109,2.25884194740502e-11,FALSE
"72860","isoComp_00002468","geneComp_00000294","ENST00000636707","ACTR1A","RGC","RO","ACTR1A","protein_coding","nonsense_mediated_decay",146.955411531817,195.149854129665,98.7609689339695,18.3573578325795,4.55651322584432,-0.982497342170312,NA,1.72975680379306,2.49504845062777,0.96446515695835,0.450636865749605,0.225440134982077,-1.36215600071766,NA,0.0113,0.0127,0.0099,-0.0028,0.636344517234884,2.25884194740502e-11,TRUE
"65013","isoComp_00002484","geneComp_00000298","ENST00000256001","ACTR3B","RGC","RO","ACTR3B","protein_coding","protein_coding",25.5705775588813,22.9547152695836,28.1864398481789,0.58526813809665,0.175041800787364,0.296094119635117,NA,16.1070870585191,16.1232826519849,16.0908914650533,0.65759311376274,0.817560728492605,-0.00289944580643066,NA,0.6366,0.70215,0.57105,-0.1311,0.016605162745156,0.000134791765465307,FALSE
"65014","isoComp_00002485","geneComp_00000298","ENST00000377776","ACTR3B","RGC","RO","ACTR3B","protein_coding","protein_coding",25.5705775588813,22.9547152695836,28.1864398481789,0.58526813809665,0.175041800787364,0.296094119635117,NA,2.11367938263038,1.56628237811717,2.6610763871436,0.153747869521026,0.593366762873502,0.760895229611421,NA,0.08135,0.06845,0.09425,0.0258,0.60167323920676,0.000134791765465307,FALSE
"65015","isoComp_00002486","geneComp_00000298","ENST00000397282","ACTR3B","RGC","RO","ACTR3B","protein_coding","protein_coding",25.5705775588813,22.9547152695836,28.1864398481789,0.58526813809665,0.175041800787364,0.296094119635117,NA,2.16328799864602,1.94225141348762,2.38432458380442,0.179051903612153,0.346820058594774,0.29447988578328,NA,0.084675,0.08485,0.0845,-0.000350000000000003,0.985963684657062,0.000134791765465307,FALSE
"65016","isoComp_00002487","geneComp_00000298","ENST00000479402","ACTR3B","RGC","RO","ACTR3B","protein_coding","retained_intron",25.5705775588813,22.9547152695836,28.1864398481789,0.58526813809665,0.175041800787364,0.296094119635117,NA,5.07811860431751,3.18283834409171,6.97339886454331,0.12041431556487,0.129164255445957,1.12908986622078,NA,0.192975,0.1386,0.24735,0.10875,0.000134791765465307,0.000134791765465307,NA
"44010","isoComp_00002568","geneComp_00000317","ENST00000352511","ACVR2B","RGC","RO","ACVR2B","protein_coding","protein_coding",91.2269728047506,148.066194922268,34.3877506872328,19.1136064520033,1.45954052399905,-2.10595359475962,NA,84.0034518562795,140.426310502942,27.5805932096168,19.9221115585347,1.54116766786538,-2.34766761911348,NA,0.8742,0.9468,0.8016,-0.1452,8.30994980064545e-09,8.30994980064545e-09,FALSE
"44011","isoComp_00002569","geneComp_00000317","ENST00000461232","ACVR2B","RGC","RO","ACVR2B","protein_coding","retained_intron",91.2269728047506,148.066194922268,34.3877506872328,19.1136064520033,1.45954052399905,-2.10595359475962,NA,6.61282879682904,6.75616114751034,6.46949644614773,0.522431068560084,0.276640831927939,-0.0624558392816123,NA,0.11785,0.04685,0.18885,0.142,1.43414511983624e-08,8.30994980064545e-09,NA
"6366","isoComp_00002833","geneComp_00000349","ENST00000265769","ADAM28","RGC","RO","ADAM28","protein_coding","protein_coding",4.38506510130456,2.14433610264062,6.6257940999685,0.237780104911578,0.959741877505231,1.6230257766249,NA,1.87842286817668,0.564356011771506,3.19248972458185,0.104852239026976,0.465439089379211,2.47917677482619,NA,0.37135,0.26095,0.48175,0.2208,0.0301156220383772,0.000992725019078478,FALSE
"6367","isoComp_00002834","geneComp_00000349","ENST00000437154","ADAM28","RGC","RO","ADAM28","protein_coding","protein_coding",4.38506510130456,2.14433610264062,6.6257940999685,0.237780104911578,0.959741877505231,1.6230257766249,NA,0.359069880728005,0.073141800707616,0.644997960748393,0.073141800707616,0.162927590218703,2.97784451531943,NA,0.070725,0.03835,0.1031,0.06475,0.423867291480289,0.000992725019078478,FALSE
"6368","isoComp_00002835","geneComp_00000349","ENST00000518326","ADAM28","RGC","RO","ADAM28","protein_coding","protein_coding",4.38506510130456,2.14433610264062,6.6257940999685,0.237780104911578,0.959741877505231,1.6230257766249,NA,0.100679346602716,0.0668164915209645,0.134542201684468,0.0668164915209645,0.0642967817731691,0.912002797349166,NA,0.025125,0.02805,0.0222,-0.00585,0.861935516106211,0.000992725019078478,FALSE
"6369","isoComp_00002836","geneComp_00000349","ENST00000518516","ADAM28","RGC","RO","ADAM28","protein_coding","protein_coding_CDS_not_defined",4.38506510130456,2.14433610264062,6.6257940999685,0.237780104911578,0.959741877505231,1.6230257766249,NA,0.156461203572396,0.106742863803852,0.20617954334094,0.0406285381998093,0.075875872383815,0.888895645714056,NA,0.0392,0.0483,0.0301,-0.0182,0.798385287727817,0.000992725019078478,NA
"6370","isoComp_00002837","geneComp_00000349","ENST00000518737","ADAM28","RGC","RO","ADAM28","protein_coding","protein_coding_CDS_not_defined",4.38506510130456,2.14433610264062,6.6257940999685,0.237780104911578,0.959741877505231,1.6230257766249,NA,0.0719097616120592,0.0633113940739102,0.0805081291502081,0.00280293153013267,0.0805081291502081,0.304009936478079,NA,0.020325,0.03005,0.0106,-0.01945,0.737936936705618,0.000992725019078478,NA
"6371","isoComp_00002838","geneComp_00000349","ENST00000520448","ADAM28","RGC","RO","ADAM28","protein_coding","nonsense_mediated_decay",4.38506510130456,2.14433610264062,6.6257940999685,0.237780104911578,0.959741877505231,1.6230257766249,NA,0.194426665838932,0.027992503787363,0.360860827890501,0.027992503787363,0.294068006056293,3.28709119453764,NA,0.0304,0.01175,0.04905,0.0373,0.709125136746028,0.000992725019078478,TRUE
"6372","isoComp_00002839","geneComp_00000349","ENST00000520665","ADAM28","RGC","RO","ADAM28","protein_coding","retained_intron",4.38506510130456,2.14433610264062,6.6257940999685,0.237780104911578,0.959741877505231,1.6230257766249,NA,0.0503778952484761,0.0330571628020214,0.0676986276949308,0.0330571628020214,0.00254679221636852,0.851635860079638,NA,0.013875,0.01735,0.0104,-0.00695,0.959907386179287,0.000992725019078478,NA
"6373","isoComp_00002840","geneComp_00000349","ENST00000521110","ADAM28","RGC","RO","ADAM28","protein_coding","protein_coding_CDS_not_defined",4.38506510130456,2.14433610264062,6.6257940999685,0.237780104911578,0.959741877505231,1.6230257766249,NA,0.0700467987794684,0.0330571628020214,0.107036434756915,0.0330571628020214,0.107036434756915,1.44263256374422,NA,0.015725,0.01735,0.0141,-0.00325,0.997567314543984,0.000992725019078478,NA
"6375","isoComp_00002842","geneComp_00000349","ENST00000523379","ADAM28","RGC","RO","ADAM28","protein_coding","nonsense_mediated_decay",4.38506510130456,2.14433610264062,6.6257940999685,0.237780104911578,0.959741877505231,1.6230257766249,NA,0.0639866809463574,0.057619063135965,0.0703542987567497,0.00849526246807785,0.0703542987567497,0.248945178801388,NA,0.01845,0.02765,0.00925,-0.0184,0.737936936705618,0.000992725019078478,TRUE
"6376","isoComp_00002843","geneComp_00000349","ENST00000523440","ADAM28","RGC","RO","ADAM28","protein_coding","retained_intron",4.38506510130456,2.14433610264062,6.6257940999685,0.237780104911578,0.959741877505231,1.6230257766249,NA,0.197215051507274,0.0518351727805838,0.342594930233964,0.0518351727805838,0.0611225431654927,2.51151212763799,NA,0.037975,0.02175,0.0542,0.03245,0.693812701065388,0.000992725019078478,NA
"6377","isoComp_00002844","geneComp_00000349","ENST00000699027","ADAM28","RGC","RO","ADAM28","protein_coding","protein_coding",4.38506510130456,2.14433610264062,6.6257940999685,0.237780104911578,0.959741877505231,1.6230257766249,NA,1.20734648920946,1.06640647545481,1.34828650296412,0.0962094799057507,0.082015251797568,0.335564843818933,NA,0.352275,0.4985,0.20605,-0.29245,0.000992725019078478,0.000992725019078478,FALSE
"92389","isoComp_00002930","geneComp_00000361","ENST00000284984","ADAMTS1","RGC","RO","ADAMTS1","protein_coding","protein_coding",34.5249496812924,8.68733498522873,60.3625643773562,1.43252147484675,0.494464494795991,2.79524777525742,NA,10.4588434791422,0.576860257585665,20.3408267006988,0.114057976227706,1.3975643570588,5.11592657975142,NA,0.203625,0.07045,0.3368,0.26635,4.59876265136228e-12,4.59876265136228e-12,FALSE
"92390","isoComp_00002931","geneComp_00000361","ENST00000451462","ADAMTS1","RGC","RO","ADAMTS1","protein_coding","protein_coding",34.5249496812924,8.68733498522873,60.3625643773562,1.43252147484675,0.494464494795991,2.79524777525742,NA,1.23364510910407,0.134196694326988,2.33309352388116,0.0680823687229453,0.303180413103144,4.02230454344492,NA,0.0279,0.0172,0.0386,0.0214,0.278678368379793,4.59876265136228e-12,FALSE
"92391","isoComp_00002932","geneComp_00000361","ENST00000464589","ADAMTS1","RGC","RO","ADAMTS1","protein_coding","retained_intron",34.5249496812924,8.68733498522873,60.3625643773562,1.43252147484675,0.494464494795991,2.79524777525742,NA,9.16182258354192,7.27711538784577,11.0465297792381,1.84954160902682,0.708001274332766,0.601478909613921,NA,0.50405,0.825,0.1831,-0.6419,4.88431123668016e-09,4.59876265136228e-12,NA
"92393","isoComp_00002934","geneComp_00000361","ENST00000517777","ADAMTS1","RGC","RO","ADAMTS1","protein_coding","protein_coding",34.5249496812924,8.68733498522873,60.3625643773562,1.43252147484675,0.494464494795991,2.79524777525742,NA,1.76855071561107,0.0668551135779238,3.47024631764421,0.0668551135779238,0.0248028493859014,5.50090435428017,NA,0.03205,0.0066,0.0575,0.0509,0.000692366278277145,4.59876265136228e-12,FALSE
"92394","isoComp_00002935","geneComp_00000361","ENST00000676955","ADAMTS1","RGC","RO","ADAMTS1","protein_coding","protein_coding",34.5249496812924,8.68733498522873,60.3625643773562,1.43252147484675,0.494464494795991,2.79524777525742,NA,2.68499215602852,0.0358495309997504,5.33413478105729,0.0358495309997503,0.612732425737535,6.86490560695005,NA,0.0467,0.00495,0.08845,0.0835,1.44335902932726e-06,4.59876265136228e-12,FALSE
"92395","isoComp_00002936","geneComp_00000361","ENST00000677958","ADAMTS1","RGC","RO","ADAMTS1","protein_coding","nonsense_mediated_decay",34.5249496812924,8.68733498522873,60.3625643773562,1.43252147484675,0.494464494795991,2.79524777525742,NA,3.53492575993699,0.205917733428068,6.86393378644592,0.205917733428068,0.340673010244784,4.99258231235409,NA,0.07105,0.0284,0.1137,0.0853,0.276001395028392,4.59876265136228e-12,TRUE
"92396","isoComp_00002937","geneComp_00000361","ENST00000678221","ADAMTS1","RGC","RO","ADAMTS1","protein_coding","protein_coding",34.5249496812924,8.68733498522873,60.3625643773562,1.43252147484675,0.494464494795991,2.79524777525742,NA,1.76511485664203,0.0846382538572318,3.44559145942683,0.0185239282531889,0.582957933972524,5.19036539819161,NA,0.03375,0.01035,0.05715,0.0468,0.0116938041948246,4.59876265136228e-12,FALSE
"92397","isoComp_00002938","geneComp_00000361","ENST00000679152","ADAMTS1","RGC","RO","ADAMTS1","protein_coding","protein_coding",34.5249496812924,8.68733498522873,60.3625643773562,1.43252147484675,0.494464494795991,2.79524777525742,NA,1.500540908871,0.0615913108418754,2.93949050690013,0.0615913108418754,0.0408727081770772,5.36453745976927,NA,0.0286,0.0085,0.0487,0.0402,0.0162095832310646,4.59876265136228e-12,FALSE
"92398","isoComp_00002939","geneComp_00000361","ENST00000679316","ADAMTS1","RGC","RO","ADAMTS1","protein_coding","retained_intron",34.5249496812924,8.68733498522873,60.3625643773562,1.43252147484675,0.494464494795991,2.79524777525742,NA,2.36294546958006,0.244310702765461,4.48158023639466,0.0201476007155402,0.479945492892325,4.14255902121415,NA,0.051325,0.0285,0.07415,0.04565,0.0608548417899765,4.59876265136228e-12,NA
"67092","isoComp_00003027","geneComp_00000381","ENST00000257359","ADAMTS8","RGC","RO","ADAMTS8","protein_coding","protein_coding",1.79266455166433,2.05449086464913,1.53083823867953,0.266092550883762,0.155046821733338,-0.422070622800111,NA,0.652297514746583,0.463057075029851,0.841537954463315,0.189131701455618,0.155251387856248,0.848056577316628,NA,0.381075,0.2171,0.54505,0.32795,0.0367496723787507,0.0301627121090366,FALSE
"67093","isoComp_00003028","geneComp_00000381","ENST00000531752","ADAMTS8","RGC","RO","ADAMTS8","protein_coding","retained_intron",1.79266455166433,2.05449086464913,1.53083823867953,0.266092550883762,0.155046821733338,-0.422070622800111,NA,1.14036703691775,1.59143378961928,0.689300284216214,0.0769608494281439,0.000204566122909311,-1.1953801552749,NA,0.618925,0.7829,0.45495,-0.32795,0.0301627121090366,0.0301627121090366,NA
"102417","isoComp_00003029","geneComp_00000382","ENST00000295903","ADAMTS9","RGC","RO","ADAMTS9","protein_coding","protein_coding",5.86920206781947,3.84042873728917,7.89797539834977,0.0483140766312959,0.322386030241052,1.03828928699548,NA,0.594466148794174,0.10769814110139,1.08123415648696,0.10769814110139,0.182026376028833,3.21279726761033,NA,0.0829,0.0277,0.1381,0.1104,0.0511520528315335,0.000189268629141814,FALSE
"102418","isoComp_00003030","geneComp_00000382","ENST00000459780","ADAMTS9","RGC","RO","ADAMTS9","protein_coding","protein_coding",5.86920206781947,3.84042873728917,7.89797539834977,0.0483140766312959,0.322386030241052,1.03828928699548,NA,0.158781278754975,0.0425756944698748,0.274986863040076,0.0425756944698748,0.121394436063552,2.43842751061281,NA,0.0226,0.01095,0.03425,0.0233,0.663186702732826,0.000189268629141814,FALSE
"102420","isoComp_00003032","geneComp_00000382","ENST00000467257","ADAMTS9","RGC","RO","ADAMTS9","protein_coding","nonsense_mediated_decay",5.86920206781947,3.84042873728917,7.89797539834977,0.0483140766312959,0.322386030241052,1.03828928699548,NA,1.02012735332113,1.35318676145951,0.687067945182744,0.211428514979903,0.0518330711354091,-0.967612038438655,NA,0.22025,0.3531,0.0874,-0.2657,0.000189268629141814,0.000189268629141814,TRUE
"102421","isoComp_00003033","geneComp_00000382","ENST00000475557","ADAMTS9","RGC","RO","ADAMTS9","protein_coding","retained_intron",5.86920206781947,3.84042873728917,7.89797539834977,0.0483140766312959,0.322386030241052,1.03828928699548,NA,0.365061796596722,0.185871815627022,0.544251777566422,0.119757490022979,0.114151144518154,1.50063167166366,NA,0.0588,0.048,0.0696,0.0216,0.812351348462508,0.000189268629141814,NA
