isoform_id	IR	IR_genomic_start	IR_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000480058	4	4060645;4061148;4061701;4063120	4061014;4061654;4062212;4064800	ENSG00000112739	PRPF4B	4026918,4028248,4032792,4033193,4035642,4038249,4039115,4040253,4040708,4040710,4042048,4042906,4045387,4045918,4046393,4048480,4048482,4049150,4049250,4049549,4052844,4058834,4060311,4061242,4061827,4061843,4062575,4064928
ENST00000519583	2	178616949;178617435	178617343;178618555	ENSG00000113240	CLK4	178603041,178604626,178606512,178607886,178608176,178608677,178608912,178613830,178613832,178618251,178620368,178623946,178629614
ENST00000512507	1	135353046	135360496	ENSG00000113648	MACROH2A1	135336227,135337062,135337269,135338163,135338454,135338590,135341698,135342302,135344275,135345799,135345923,135347568,135347615,135350458,135350636,135350783,135356740,135357124,135357126,135357128,135357130,135357132,135357919,135359039,135363642,135365795,135366318,135366493,135367134,135368144,135368146,135368234,135368978,135369023,135371931,135374494,135378278,135380897,135381483,135382443,135383490,135383902,135384755,135384757,135385208,135386299,135386391,135388708,135388710,135390504,135391700,135393677,135394392,135394724,135394836,135395346,135395506,135395917
ENST00000491834	3	3153489;3154076;3154832	3153959;3154746;3156218	ENSG00000113851	CRBN	3145890,3148750,3148752,3152532,3153236,3153745,3153848,3155257,3155342,3161052,3163459,3168304,3171820,3175366,3176811,3177589,3178085,3178882,3179185,3179187,3179189
ENST00000463745	1	97798536	97800702	ENSG00000113966	ARL6	97765873,97765875,97769463,97772766,97774694,97774696,97775325,97780881,97783108,97783365,97784181,97785226,97785228,97785421,97785592,97790090,97792984,97794956,97795369,97801078
ENST00000676010	1	100732673	100736575	ENSG00000114354	TFG	100709921,100720541,100720957,100723267,100723686,100731701,100733863,100737076,100740862,100741998,100742886
ENST00000480296	5	50347902;50348523;50348564;50349011;50349495;50349834	50348123;50348527;50348684;50349385;50349664;50349930	ENSG00000114388	NPRL2	50349234
ENST00000696397	3	58159801;58162948;58163075	58160107;58163028;58163433	ENSG00000115392	FANCL	58163105,58164022,58177323,58180262,58180473,58181194,58181545,58184675,58185074,58187107,58191069,58191071,58191073,58191075,58191077,58191954,58192145,58197984,58198066,58198102,58198475,58204358,58204816,58204891,58205556,58205832,58206312,58206480,58210770,58212545,58213203,58213487,58220115,58222237,58226556,58228327,58229947,58229949,58230090,58233703,58234184,58235163,58235582,58236005,58238998
ENST00000409975	1	98608727	98609755	ENSG00000115446	UNC50	98614076,98616386,98616388,98616751,98617590
ENST00000431489	1	62705737	62705865	ENSG00000115504	EHBP1	62674371,62674373,62675738,62676233,62677729,62681711,62686247,62686249,62688904,62689032,62689034,62689791,62689971,62697067,62698280,62698839,62700765,62704483,62706784,62707102,62707231,62708296,62708298,62708911,62710816,62715054,62715259,62716083,62717393,62720442,62720567,62723378,62724867,62725261,62725440,62725723,62725725,62725769,62727981,62729039,62734758,62734885,62735045,62735859,62736738,62739676,62743776,62749227,62749451,62751407,62755362,62757532,62758253,62760161,62760720,62760806,62760995,62761484,62763086,62763984,62767881,62770699,62770701,62770919,62773001,62774239,62775359,62777472,62778412,62780655,62780657,62782080,62784437,62786160,62786845,62788887,62789088,62790107,62791410,62797204,62803263,62803587,62803589,62804862,62804864,62806515,62809553,62809744,62810674,62814043,62815937,62818573,62819101,62819410,62820907,62821184,62822331,62822605,62824670,62828066,62830038,62831028,62831612,62832866,62841032,62845067,62845185,62849202,62849572,62849580,62850936,62851045,62855596,62857965,62859709,62860359,62860361,62860363,62869650,62869727,62869729,62869731,62869733,62870872,62871838,62871966,62873219,62874271,62874900,62874902,62875153,62875357,62877118,62881156,62885555,62885571,62888978,62894111,62897778,62899627,62900489,62902211,62902531,62903385,62905433,62906197,62909327,62909387,62912015,62912420,62915429,62917713,62918737,62921311,62921713,62922973,62927106,62927887,62930117,62930822,62933536,62933859,62934070,62935427,62937246,62938274,62939000,62939637,62940744,62945618,62947132,62949133,62956440,62958358,62959942,62960498,62964272,62964442,62965565,62965668,62967028,62968802,62968869,62981122,62981133,62983935,62984552,62984558,62985225,62988072,62988889,62989917,62991113,62991579,62992829,62997003,62997128,62998238,62998240,62998242,63001559,63002051,63003332,63007390,63007413,63007827,63009159,63009184,63016387,63021100,63022459,63022796,63028627,63032740,63033839,63034739,63034828,63037341,63039367,63039757,63043566
ENST00000470268	1	197418589	197418895	ENSG00000115524	SF3B1	197390442,197391382,197392805,197392807,197397665,197401329,197405372,197406650,197406751,197406956,197411227,197411753,197413574,197415959,197416341,197419750,197422826,197424369,197425522,197426117,197427706,197433970
ENST00000487380	1	219210824	219210933	ENSG00000115657	ABCB6	219211401,219214974,219217512,219218062
ENST00000375734	1	150487456	150487548	ENSG00000115963	RND3	150473501,150473861,150473904,150475037,150478860,150480521,150480754,150483191,150484259,150486361,150487794,150489534,150496102,150496705,150497598,150498238,150500706,150507033,150507189,150509652,150510714,150512292,150512294,150512310,150512650,150514727,150514980,150515257,150519481,150520701,150520711,150521969,150524078,150524987,150526150,150527189,150527191,150527662,150528581,150528583,150530234,150530544,150532252,150532435,150532451,150532873,150534942,150536793,150537105
ENST00000347615	1	183552264	183552976	ENSG00000116698	SMG7	183473059,183475140,183477717,183479498,183485153,183485781,183491454,183491484,183491490,183491512,183492416,183495964,183496910,183499034,183501428,183506003,183506012,183506490,183513059,183513898,183515096,183517507,183517892,183518092,183521489,183524228,183526476,183527697,183528000,183531554,183535160,183535827,183538203,183539936,183540644,183543295,183544671,183552226,183553947,183554748,183557497,183560613,183560615,183563420,183563827,183564515,183565882,183571961,183572329,183572471,183573958,183577271,183577352,183580249,183580251,183580637,183583766,183585304,183588343,183590192,183592089,183593122,183593124,183594745,183595410,183597706
ENST00000367537	1	183552264	183552976	ENSG00000116698	SMG7	183473059,183475140,183477717,183479498,183485153,183485781,183491454,183491484,183491490,183491512,183492416,183495964,183496910,183499034,183501428,183506003,183506012,183506490,183513059,183513898,183515096,183517507,183517892,183518092,183521489,183524228,183526476,183527697,183528000,183531554,183535160,183535827,183538203,183539936,183540644,183543295,183544671,183552226,183553947,183554748,183557497,183560613,183560615,183563420,183563827,183564515,183565882,183571961,183572329,183572471,183573958,183577271,183577352,183580249,183580251,183580637,183583766,183585304,183588343,183590192,183592089,183593122,183593124,183594745,183595410,183597706
ENST00000688051	1	183552264	183552976	ENSG00000116698	SMG7	183473059,183475140,183477717,183479498,183485153,183485781,183491454,183491484,183491490,183491512,183492416,183495964,183496910,183499034,183501428,183506003,183506012,183506490,183513059,183513898,183515096,183517507,183517892,183518092,183521489,183524228,183526476,183527697,183528000,183531554,183535160,183535827,183538203,183539936,183540644,183543295,183544671,183552226,183553947,183554748,183557497,183560613,183560615,183563420,183563827,183564515,183565882,183571961,183572329,183572471,183573958,183577271,183577352,183580249,183580251,183580637,183583766,183585304,183588343,183590192,183592089,183593122,183593124,183594745,183595410,183597706
ENST00000690370	1	70231976	70232267	ENSG00000116754	SRSF11	70210583,70214051,70214126,70215374,70215376,70216383,70222991,70223396,70224282,70225755,70227607,70228920,70230550,70230692,70230841,70230843,70231617,70235407,70242440,70243228,70247245,70249702,70251077,70251079,70251203
ENST00000367330	2	201153849;201153960;201154434	201153858;201154147;201154444	ENSG00000116857	TMEM9	201134850,201135038,201136919,201138803,201139614,201140129,201141919,201142804,201143113,201143779,201145876,201147265,201148874,201153374,201155051,201156869,201159984,201163923,201165845,201166066,201166811
ENST00000474796	1	36176322	36176417	ENSG00000116871	MAP7D1	36161860,36162699,36164354,36167034,36173126,36174363,36174383,36174421,36174823,36175446
ENST00000415912	1	21217979	21219958	ENSG00000117298	ECE1	21219335,21222169,21222171,21225355,21227013,21228056,21242079,21242081,21242925,21243955,21244403,21252020,21255572,21259620,21260060,21260328,21260751,21261146,21261468,21262286,21262950,21268538,21269905,21271036,21273231,21273302,21274937,21275765,21279169,21282158,21289735,21291695,21292818,21295732,21302078,21303152,21304582,21307396,21308249,21308718,21309499,21310503,21311270,21311339,21311991,21312937,21317993,21320037,21320039,21321562,21322868,21324190,21324211,21325257,21325460,21327311,21329272,21332974,21332976,21338592,21342875,21342877,21342879
ENST00000360244	1	150266195	150266532	ENSG00000117362	APH1A	150265710
ENST00000495874	1	42754991	42755164	ENSG00000117385	P3H1	42746440,42748800,42749437,42750033,42753227,42755140,42758189,42761114,42761514,42761754,42762139
ENST00000682865	1	87976950	87977003	ENSG00000118785	SPP1	87980028,87980990
ENST00000491005	1	220154058	220157269	ENSG00000118873	RAB3GAP2	220149897,220151196,220154291,220158816,220158828,220158830,220158832,220159885,220162640,220166905,220167338,220167340,220167928,220168538,220168540,220169961,220172822,220172824,220173619,220174459,220175061,220180892,220181108,220181398,220181400,220181402,220182325,220183132,220186162,220189970,220191916,220191962,220196687,220196689,220197707,220200927,220202988,220204828,220205549,220206762,220207613,220207615,220209670,220211200,220211449,220215921,220216127,220222821,220223837,220229807,220230328,220231268,220232774,220232890,220235509,220235548,220237673,220237675,220237677,220241983,220243024,220245065,220246462,220247297,220249635,220250115,220250232,220251237,220256502,220259961,220260730,220263364,220266999,220269191
ENST00000356357	1	74675709	74675740	ENSG00000119682	AREL1	74656495,74656553,74657074,74663873,74664376,74664872,74665338,74668834,74675826,74682742,74684453,74685988,74686012,74686512,74687338,74687912,74689449,74689741,74690549,74690551,74698049,74701890,74705013,74705530,74711959
ENST00000674017	1	75069750;75071396	75070554;75071911	ENSG00000119703	ZC2HC1C	75065649,75065651,75066942,75068835,75074183,75074185,75074400,75074402,75078086,75078149,75080468,75082090,75091577,75094648,75097572,75101793,75103351,75103863,75104310,75105124,75105515,75106419,75106612,75106656,75107480,75111198,75115040,75116519,75118707
ENST00000238788	1	27040955	27041243	ENSG00000119777	TMEM214	27039578,27040490,27040730,27040864
ENST00000419554	1	38296114	38296482	ENSG00000119787	ATL2	38294220,38295493,38295766,38295797,38300161,38300163,38305063,38310524,38317914,38317916,38318095,38324146,38324330,38326697,38327011,38330608,38334566,38338119,38339835,38340315,38340931,38341506,38345646,38345648,38345813,38349215,38360430,38361916,38361918,38368720,38368722
ENST00000396445	1	24545104	24545826	ENSG00000120549	KIAA1217	23696886,23697166,23698689,23701068,23701424,23702872,23704127,23704372,23704622,23705464,23706180,23713459,23715261,23716098,23716100,23716750,23718207,23719786,23721957,23722803,23723509,23723511,23724146,23724477,23725714,23725716,23727889,23729086,23730257,23731300,23734431,23737257,23738981,23739284,23739471,23741628,23742194,23742196,23747122,23749552,23750531,23750564,23750888,23751172,23751359,23752608,23754231,23756101,23756964,23757662,23758267,23759842,23760122,23760301,23760303,23760305,23760307,23767312,23767719,23767851,23769066,23770759,23771725,23774571,23775026,23775287,23777708,23779663,23779665,23779960,23780315,23781440,23782411,23782573,23782575,23782679,23783275,23784266,23785559,23786440,23787704,23789805,23791991,23793124,23793651,23794667,23796136,23797871,23798886,23799086,23799450,23802947,23805884,23811953,23813791,23813793,23815005,23819052,23821196,23821418,23821420,23821937,23825050,23825419,23825790,23826806,23827802,23828785,23829572,23831536,23831940,23834317,23834319,23834321,23834732,23836433,23837452,23837958,23839517,23841447,23845203,23845712,23846558,23851255,23851478,23853325,23864682,23867316,23871884,23875865,23876059,23876664,23878622,23882336,23883052,23883550,23886670,23892588,23895684,23896323,23897383,23899286,23901779,23902059,23902518,23904490,23904607,23905256,23906648,23907449,23908759,23908761,23909465,23909759,23910442,23911519,23912020,23912375,23913487,23914283,23915581,23918480,23918482,23919215,23928432,23929225,23929365,23930981,23939340,23939342,23942800,23944714,23946232,23946234,23949964,23950592,23950594,23950596,23950598,23950600,23950608,23952993,23953645,23955301,23958886,23962481,23963581,23963583,23964700,23964895,23969415,23972304,23972649,23972873,23973900,23974140,23974493,23978966,23983072,23983756,23984455,23984807,23984889,23985758,23986446,23990243,23990609,23991038,23991226,23991463,23991766,23992552,23993700,23998381,23999157,24000630,24003114,24003116,24004682,24004684,24004750,24009558,24009607,24009609,24013135,24014234,24014454,24016072,24017377,24020241,24022218,24022220,24024212,24028338,24029186,24030717,24034896,24035951,24035953,24037052,24038093,24038160,24038347,24040045,24041926,24041928,24042092,24042901,24043577,24043643,24045054,24046476,24046684,24047226,24047228,24047230,24047497,24047590,24047678,24049773,24050971,24053081,24055135,24055553,24058106,24058207,24062380,24062604,24067636,24068123,24068125,24072456,24072926,24077021,24081097,24082557,24082711,24083340,24083751,24083830,24085839,24088134,24088760,24090311,24092595,24094116,24096674,24097045,24098000,24098561,24099426,24101424,24104569,24105122,24105838,24105840,24106941,24107127,24107350,24111156,24113375,24115739,24116394,24116471,24117929,24122043,24126526,24127138,24128128,24129927,24130354,24130702,24131468,24132025,24135630,24136664,24137098,24137840,24140638,24141006,24141597,24144007,24144309,24146219,24147969,24152079,24152185,24152517,24153769,24156954,24157229,24159028,24162265,24163628,24163759,24165141,24168361,24173208,24174136,24174415,24177047,24177474,24180431,24181050,24181493,24182566,24182915,24183607,24187531,24189504,24189889,24191517,24192696,24193656,24193858,24194728,24197875,24197884,24197918,24200047,24201586,24202809,24209682,24210101,24211524,24211526,24214012,24214014,24214111,24214292,24216357,24216359,24217108,24219644,24220903,24221094,24222351,24229138,24233470,24234534,24237077,24238517,24240284,24240990,24242178,24242556,24243300,24246372,24247046,24254019,24256836,24257770,24260178,24261804,24263061,24263289,24264316,24266223,24267845,24268228,24268751,24272848,24274329,24275325,24278125,24279953,24283199,24293015,24297298,24298185,24299925,24300521,24300712,24302665,24304144,24304410,24306319,24306654,24313813,24314463,24315714,24316417,24317660,24319246,24319559,24320243,24320245,24321407,24322093,24325745,24326275,24329500,24330759,24332130,24336181,24336857,24338517,24338986,24342531,24342635,24342803,24343551,24343585,24344000,24347975,24348672,24349213,24350039,24352351,24354343,24357967,24361571,24361625,24365472,24366072,24366609,24366638,24367424,24368187,24368896,24370938,24371510,24371608,24371654,24373751,24374744,24375690,24377183,24377185,24377455,24377457,24379401,24381528,24381550,24381877,24382241,24385354,24386413,24392413,24393448,24396638,24397234,24398050,24398698,24403813,24404778,24411087,24411165,24411611,24414410,24414753,24415058,24418787,24419778,24422563,24423604,24427992,24430509,24430684,24430963,24432459,24435502,24436351,24436353,24437079,24438865,24441306,24441308,24441539,24442073,24442665,24442667,24442689,24442691,24442775,24443055,24444480,24445846,24446654,24448851,24451856,24452194,24452871,24453422,24454580,24454582,24457540,24461898,24461900,24462041,24464287,24464289,24464291,24464293,24464630,24468954,24469271,24469756,24470333,24470445,24471064,24472406,24473836,24473875,24474585,24476100,24478217,24483052,24485026,24489732,24491820,24492571,24492634,24492990,24493315,24494850,24496609,24499247,24500326,24500661,24501554,24502557,24502925,24505923,24509623,24510011,24510013,24510015,24511230,24512073,24513451,24518100,24520528,24520714,24522678,24522680,24524306,24524698,24529131,24529277,24537621,24540045,24542804,24543259,24543469,24544863,24545282,24547303,24547476
