gene_id	logFC	logCPM	F	PValue	FDR	condition_1	condition_2	gene_name	gene_biotype	chromosome_name
ENSG00000140992	3.5012912363138295	4.132609990186079	79.36141733834044	9.398230545900595e-9	1.2469776280901904e-6	H1	H2	PDPK1	protein_coding	16
ENSG00000187808	-3.4822891388764905	2.039355786144878	18.1890844301676	3.154609923641115e-4	0.012188330350573663	H1	H2	SOWAHD	protein_coding	X
ENSG00000133134	3.4614314244195845	2.7438634397209567	27.47744220263548	2.9313662644471096e-5	0.0015112429211529136	H1	H2	BEX2	protein_coding	X
ENSG00000234444	3.455663878275656	2.794331214331659	9.300944494657077	0.006671383612866186	0.14381284876299452	H1	H2	ZNF736	protein_coding	7
ENSG00000180483	-3.4481550688978326	2.3921293270082904	11.315398136823854	0.00280056428834566	0.07408726176093403	H1	H2	DEFB119	protein_coding	20
ENSG00000198146	-3.448042351352859	2.0272452730533392	16.71398430182564	4.8564819063870673e-4	0.017449413093419935	H1	H2	ZNF770	protein_coding	15
ENSG00000121931	3.4408281209492686	5.866027047089198	48.58713864278763	1.5105796989512921e-6	1.1241340055326225e-4	H1	H2	LRIF1	protein_coding	1
ENSG00000151893	-3.4370915651256286	6.619429561443074	128.58111445273295	1.1585060750200278e-10	2.7162999972661363e-8	H1	H2	CACUL1	protein_coding	10
ENSG00000102007	-3.427284506496246	2.281597106363639	18.734045025047543	2.701574389629163e-4	0.010728572448466995	H1	H2	PLP2	protein_coding	X
ENSG00000130032	-3.4019100655417973	2.313870228932102	16.78481340207481	4.754957215988031e-4	0.017206310297854365	H1	H2	PRRG3	protein_coding	X
ENSG00000108773	-3.3982815789257157	5.294641032946196	106.80607864960515	6.55171678338179e-10	1.207113820558814e-7	H1	H2	KAT2A	protein_coding	17
ENSG00000100196	3.392557318873808	6.677995036290449	27.04270003844319	1.0040605971186573e-4	0.004452202378311642	H1	H2	KDELR3	protein_coding	22
ENSG00000185985	-3.3918049243277646	7.644211257252676	144.86459581978073	3.713319313961556e-11	9.629874754206968e-9	H1	H2	SLITRK2	protein_coding	X
ENSG00000173699	-3.390017859471162	1.6415712853164837	9.393047265143911	0.007853464745615872	0.16175680214917118	H1	H2	SPATA3	protein_coding	2
ENSG00000168256	-3.3900045221637187	7.3378726517236	210.4859836678613	9.461741647769956e-13	4.376950541708934e-10	H1	H2	NKIRAS2	protein_coding	17
ENSG00000182652	-3.3869633723263792	1.6416879654058263	12.447839548410514	0.003037716999382552	0.0791378449945689	H1	H2	OR4Q3	protein_coding	14
ENSG00000184194	-3.38204562075428	3.9114848313893966	37.97090375106986	3.332970039787767e-6	2.2910488032533096e-4	H1	H2	GPR173	protein_coding	X
ENSG00000152580	3.382029339611737	4.8224675944888	54.16206690485048	2.280667403432104e-7	2.1448298503925217e-5	H1	H2	IGSF10	protein_coding	3
ENSG00000218305	-3.3714603429053525	1.6380732813840728	12.24495883901011	0.003223204457487535	0.083250913724146	H1	H2	CDC14C	protein_coding	7
ENSG00000288715	-3.350291334555426	3.7933396827799037	43.37195584280366	1.263811539299799e-6	9.709338287382715e-5	H1	H2		protein_coding	16
ENSG00000095015	-3.347966846692303	6.3014607451951195	50.609462261718086	1.3055373898898784e-6	9.887423878475734e-5	H1	H2	MAP3K1	protein_coding	5
ENSG00000120055	3.3454213114950537	2.234436429761616	13.488659113349593	0.0013340304257385101	0.04106702296212291	H1	H2	C10orf95	protein_coding	10
ENSG00000215301	-3.3155126184248243	6.141990936839572	45.56276306639413	2.7695750375442306e-6	1.9269937537645142e-4	H1	H2	DDX3X	protein_coding	X
ENSG00000125304	3.3143820334907788	8.354281026759885	255.2223470511228	1.3529721972146004e-13	8.906720049048115e-11	H1	H2	TM9SF2	protein_coding	13
ENSG00000147118	-3.310292586230547	2.2816358600828166	21.135035373610776	1.400150906418331e-4	0.005976304966148667	H1	H2	ZNF182	protein_coding	X
ENSG00000093000	-3.296025624893676	1.617927925358504	11.61919767101066	0.003882053277770194	0.09546727572171644	H1	H2	NUP50	protein_coding	22
ENSG00000174109	-3.2906208923310145	1.6166107115608876	14.855365582985208	0.0015571590263634564	0.046513671719436156	H1	H2	UQCC4	protein_coding	16
ENSG00000102385	-3.2899176636670204	3.2476683583234016	22.635074715693705	9.470874485474558e-5	0.0042104801998281175	H1	H2	DRP2	protein_coding	X
ENSG00000129680	-3.288293619424079	1.6164014357778365	7.462562265645366	0.015813058791093838	0.2637975772596122	H1	H2	MAP7D3	protein_coding	X
ENSG00000178947	-3.2677368709348	4.273545866583591	30.72352045416538	1.7326369743179728e-5	9.505068734752058e-4	H1	H2	SMIM10L2A	protein_coding	X
ENSG00000147130	-3.2501144313284964	1.605162769546491	8.633583278652994	0.010162211452854944	0.19647631567623242	H1	H2	ZMYM3	protein_coding	X
ENSG00000102265	3.2500492479042973	2.1851431439594773	24.81066489482537	5.503818627731734e-5	0.002582343036023236	H1	H2	TIMP1	protein_coding	X
ENSG00000178951	-3.245227860661915	5.443960799688613	74.87397597028615	1.5560634982402013e-8	1.9017507167588861e-6	H1	H2	ZBTB7A	protein_coding	19
ENSG00000289282	-3.2437109841529423	5.195123352228937	42.31107270265199	2.4571411592321472e-6	1.7307172049966022e-4	H1	H2		protein_coding	6
ENSG00000147364	3.2399265600505007	3.747709259190834	45.48441496628862	8.843728922151463e-7	7.106538226833073e-5	H1	H2	FBXO25	protein_coding	8
ENSG00000287080	3.2373445836501173	4.303048886602562	10.3287893631147	0.005558749855718714	0.12484456791952417	H1	H2	H3C3	protein_coding	6
ENSG00000196976	-3.230216719210961	2.386573185005092	25.66594428423814	4.4788054317788954e-5	0.0021778191412024877	H1	H2	LAGE3	protein_coding	X
ENSG00000102383	-3.2300965353515174	1.6005399786348071	10.170652612531034	0.006090233033544284	0.13433044922956697	H1	H2	ZDHHC15	protein_coding	X
ENSG00000291302	-3.220216264570227	5.0142304973610035	34.737615371752774	1.0651287346558957e-5	6.179913024532309e-4	H1	H2		protein_coding	6
ENSG00000167981	-3.2181292596379714	4.621793782217605	64.26115859835313	5.673513651978409e-8	6.2023602289061764e-6	H1	H2	ZNF597	protein_coding	16
ENSG00000158497	3.2056285094246486	1.5924074233108922	9.342156362994778	0.007987881757189261	0.1641303531285131	H1	H2	HMHB1	protein_coding	5
ENSG00000090470	-3.2022226336380477	1.5949279666667007	10.905065637385599	0.0048296255279361554	0.11249210785995985	H1	H2	PDCD7	protein_coding	15
ENSG00000118231	-3.1764596279832955	1.589339984466132	9.572636301911015	0.007399389704228293	0.15528754080122803	H1	H2	CRYGD	protein_coding	2
ENSG00000188021	3.1709847143550896	2.5263725102648307	18.311374172939573	3.0461466061155573e-4	0.011876502348581749	H1	H2	UBQLN2	protein_coding	X
ENSG00000072506	-3.1709741904755817	1.5881936392340028	18.004967563089266	9.466500533422961e-4	0.030980616277259544	H1	H2	HSD17B10	protein_coding	X
ENSG00000094631	-3.169536448339972	3.417322628325892	37.425375493140535	3.6942789552097676e-6	2.450824751836061e-4	H1	H2	HDAC6	protein_coding	X
ENSG00000153487	-3.166488876134731	2.163491538572028	14.452297607884903	9.761395597514723e-4	0.031703234733787854	H1	H2	ING1	protein_coding	13
ENSG00000167700	-3.1600854150790423	1.5858694929448955	10.72530578182363	0.0051081086301344916	0.11704201782246582	H1	H2	MFSD3	protein_coding	8
ENSG00000160685	-3.1568316322706	1.5850603774756915	9.335926497516507	0.008004516815387573	0.1642749518131579	H1	H2	ZBTB7B	protein_coding	1
ENSG00000171051	-3.154344196772367	1.5846136493009475	11.96760938087844	0.0034980608363677527	0.08753334689367026	H1	H2	FPR1	protein_coding	19
ENSG00000269955	-3.14923979794673	3.6740455738611884	48.93668940688931	5.054458747777609e-7	4.3040853695005754e-5	H1	H2	FMC1-LUC7L2	protein_coding	7
ENSG00000149823	-3.1438130895673795	1.5823852019316214	7.987893601909083	0.012752386983552707	0.22855482262878338	H1	H2	VPS51	protein_coding	11
ENSG00000101276	-3.1415828703108284	1.5818180231419425	11.552548176166296	0.003960872581393859	0.09657306994748903	H1	H2	SLC52A3	protein_coding	20
ENSG00000103932	-3.1268408330789508	4.240821161741515	65.99305193190835	4.544896057139029e-8	5.117792165394185e-6	H1	H2	RPAP1	protein_coding	15
ENSG00000064835	-3.12494286582314	1.5782387185307227	9.99445611813827	0.00644619798390359	0.14019456758893756	H1	H2	POU1F1	protein_coding	3
ENSG00000106025	-3.1168631486445624	4.260582253175936	33.77312989539781	7.55427999415394e-6	4.5850729212744266e-4	H1	H2	TSPAN12	protein_coding	7
ENSG00000082458	-3.113478373229501	6.626846528263095	144.9950227625113	3.681321010811131e-11	9.629874754206968e-9	H1	H2	DLG3	protein_coding	X
ENSG00000177189	-3.1096298019183624	2.1673963996782217	13.608830907713637	0.0012823965306076963	0.03962003432830565	H1	H2	RPS6KA3	protein_coding	X
ENSG00000147274	3.1091458097027362	9.378465054665112	14.268391305037095	0.0019016554291992837	0.05470375517004192	H1	H2	RBMX	protein_coding	X
ENSG00000167080	-3.108394663797282	1.5757130933334613	6.834020809405914	0.020089478834077478	0.3067364136700001	H1	H2	B4GALNT2	protein_coding	17
ENSG00000116138	-3.107732780775562	1.875116027950434	15.038464096666265	8.108848094649666e-4	0.027213930193730137	H1	H2	DNAJC16	protein_coding	1
ENSG00000204389	3.1038192924602956	5.233898816882738	29.482627253553524	3.773265604815232e-5	0.0018719772200584785	H1	H2	HSPA1A	protein_coding	6
ENSG00000130055	-3.079038673588805	1.568366219131738	9.89980927631182	0.006647203513182607	0.14347230180533857	H1	H2	GDPD2	protein_coding	X
ENSG00000186471	-3.0511881718377127	2.1547730599533255	17.742918538255083	3.5876858944058914e-4	0.013496006982121151	H1	H2	AKAP14	protein_coding	X
ENSG00000197561	-3.0481272760714417	1.5612174914527697	8.20909713295031	0.011787939268915745	0.21718231273063712	H1	H2	ELANE	protein_coding	19
ENSG00000171532	-3.0456573537001828	2.688921150558519	19.390158295276688	2.2482434467887565e-4	0.009075692178121781	H1	H2	NEUROD2	protein_coding	17
ENSG00000099282	3.0427696289642276	5.974278903844523	86.65573762945094	4.337583159104593e-9	6.291701131460528e-7	H1	H2	TSPAN15	protein_coding	10
ENSG00000139645	-3.0416147751419658	1.5598753769336084	8.237905782657633	0.011668606427220724	0.21521537457792017	H1	H2	ANKRD52	protein_coding	12
ENSG00000185974	-3.0246481212862673	1.5563754209632148	7.295256441222574	0.016413459614175945	0.2690926961266623	H1	H2	GRK1	protein_coding	13
ENSG00000108439	3.0246323715202554	3.949886730240198	65.5995106367547	4.777958162411984e-8	5.345067444957093e-6	H1	H2	PNPO	protein_coding	17
ENSG00000130829	-3.0168350371237107	1.5547747254435749	10.793096719729684	0.005000986524798759	0.11520442174758487	H1	H2	DUSP9	protein_coding	X
ENSG00000100122	3.016279591547621	4.493604855007911	8.006309742987435	0.012585096783947508	0.22674370163583743	H1	H2	CRYBB1	protein_coding	22
ENSG00000149679	3.015547501960505	2.0819731732949895	20.505584297507145	1.6569772253326244e-4	0.006883694706017767	H1	H2	CABLES2	protein_coding	20
ENSG00000184661	-3.0032590158190264	1.5519792249348614	9.34250230351042	0.007986959183549549	0.1641303531285131	H1	H2	CDCA2	protein_coding	8
ENSG00000102195	-2.998748169261338	3.4666920865889743	9.449533746023286	0.006771374716117837	0.14578393942184253	H1	H2	GPR50	protein_coding	X
ENSG00000160211	-2.9927553831449405	2.087113547817218	14.38781401736891	9.964654106975844e-4	0.03230208706344669	H1	H2	G6PD	protein_coding	X
ENSG00000167553	-2.9853136444385147	1.5485777322753893	5.838853512260003	0.029648006008819627	0.3847272713017109	H1	H2	TUBA1C	protein_coding	12
ENSG00000172943	-2.98030377240917	1.8270194911141981	18.073891456112992	3.2606557885735425e-4	0.012513314905207344	H1	H2	PHF8	protein_coding	X
ENSG00000145782	2.9714118181524936	1.5422411983799285	11.639286190841961	0.0038586489041816507	0.09502825128629228	H1	H2	ATG12	protein_coding	5
ENSG00000184227	2.9693742396300458	1.818436166051321	10.919864071746336	0.003224781245566067	0.083250913724146	H1	H2	ACOT1	protein_coding	14
ENSG00000181649	-2.9620636990123916	1.5434811318290353	14.385344706552546	0.0019854161134685976	0.05616922677376614	H1	H2	PHLDA2	protein_coding	11
ENSG00000040633	-2.9617574608072146	1.5440658893200438	7.989311763962835	0.012745921718769851	0.22855482262878338	H1	H2	PHF23	protein_coding	17
ENSG00000169297	-2.9522683581201044	1.5414543661211455	8.105267373459567	0.012229805128859506	0.2226865367931482	H1	H2	NR0B1	protein_coding	X
ENSG00000089335	2.945855607902061	1.5369814920593101	9.977518822893467	0.006481652024632695	0.14038723147489696	H1	H2	ZNF302	protein_coding	19
ENSG00000130054	-2.945577616412389	1.8522972087791518	10.143076498944222	0.004279470886068065	0.10201591042610167	H1	H2	NALF2	protein_coding	X
ENSG00000012174	-2.9439207586557274	2.0272902110137787	9.82420015677487	0.00481811393428389	0.11249210785995985	H1	H2	MBTPS2	protein_coding	X
ENSG00000156253	2.9418862418707454	4.625072696166949	39.82582752567763	2.3655446150153497e-6	1.6730851913472202e-4	H1	H2	RWDD2B	protein_coding	21
ENSG00000171560	-2.941396580579724	1.539335937740855	8.483153651252684	0.01070698553328858	0.20303166983530277	H1	H2	FGA	protein_coding	4
ENSG00000185513	-2.9363007741612828	6.294778731540629	119.47641108495368	2.3133094914233717e-10	5.07623144297467e-8	H1	H2	L3MBTL1	protein_coding	20
ENSG00000186462	-2.9341903345213782	4.660855528423749	52.83124005251771	2.7779688101977084e-7	2.5426585109809613e-5	H1	H2	NAP1L2	protein_coding	X
ENSG00000182712	-2.933722096506881	1.5376243547007444	9.566292930851269	0.007414907235074606	0.15528754080122803	H1	H2	CMC4	protein_coding	X
ENSG00000288258	-2.933722096506881	1.5376243547007444	9.566292930851269	0.007414907235074606	0.15528754080122803	H1	H2		protein_coding	X
ENSG00000111775	-2.927348445680489	9.265290030255818	183.57374469269737	3.6884639868784866e-12	1.4681802232421437e-9	H1	H2	COX6A1	protein_coding	12
ENSG00000102226	-2.9228462535563913	1.535389961049898	11.555896112901692	0.003956870030487872	0.09657306994748903	H1	H2	USP11	protein_coding	X
ENSG00000158104	-2.9228462535563913	1.535389961049898	11.555896112901692	0.003956870030487872	0.09657306994748903	H1	H2	HPD	protein_coding	12
ENSG00000104826	-2.9165785834778526	2.761928125456806	15.079699858676747	8.004723167650789e-4	0.026970244436517892	H1	H2	LHB	protein_coding	19
ENSG00000147400	2.909015375644226	3.9086034639013127	26.300921626495946	3.853058020113168e-5	0.0019060387593137855	H1	H2	CETN2	protein_coding	X
ENSG00000102053	-2.902404227284894	2.0887094378888706	12.170393185939473	0.0020782981971474534	0.058219561280484146	H1	H2	ZC3H12B	protein_coding	X
ENSG00000238205	-2.9023926734358136	1.5311133458776296	8.02758238233398	0.012572863048405375	0.22674370163583743	H1	H2	MPC1L	protein_coding	X
ENSG00000134086	-2.901660343882757	6.511585882552959	188.63846394518043	2.817876483593694e-12	1.1483517593616588e-9	H1	H2	VHL	protein_coding	3
ENSG00000177675	-2.8995970898848364	1.5305649623852038	9.310058916787524	0.008074014350446374	0.16550278996675466	H1	H2	CD163L1	protein_coding	12
ENSG00000006704	2.8995589248472076	6.316521627601503	157.9422898113469	1.6102083567433885e-11	4.7517803851758345e-9	H1	H2	GTF2IRD1	protein_coding	7
ENSG00000155966	-2.893754065673073	2.2385137033397977	11.75178720278589	0.002402426784618577	0.06526974102465329	H1	H2	AFF2	protein_coding	X
ENSG00000129682	-2.893606600333561	2.5405811074759312	19.54241279117463	2.155398136014555e-4	0.008762896554875327	H1	H2	FGF13	protein_coding	X
ENSG00000104903	-2.887200419818661	1.527980232772006	8.560492473536682	0.010422832978087375	0.1994795210919507	H1	H2	LYL1	protein_coding	19
ENSG00000277611	-2.8824714658653465	4.663788545643647	35.922392436314404	5.0048020797625155e-6	3.1963504625826574e-4	H1	H2		protein_coding	20
ENSG00000284622	-2.870805800998354	1.5261460912411402	6.898969557065837	0.019047559863307452	0.29882496298842376	H1	H2	SCYGR10	protein_coding	2
ENSG00000157625	-2.86518396149728	2.5615785680014507	21.39985638494483	1.3054043319704993e-4	0.005599824698247386	H1	H2	TAB3	protein_coding	X
ENSG00000110931	-2.8604900803115245	5.67941702562898	99.5348902679708	1.2490037701781296e-9	2.075528983530958e-7	H1	H2	CAMKK2	protein_coding	12
ENSG00000129675	-2.8444803770712066	2.2489347015852177	12.162163041311388	0.0020841870693979058	0.058239973358068665	H1	H2	ARHGEF6	protein_coding	X
ENSG00000101955	-2.839358676696367	1.5202831208321688	6.72662759484031	0.020342981136897347	0.3099229922691063	H1	H2	SRPX	protein_coding	X
ENSG00000102098	-2.834671439305999	1.7771884128575306	10.17386258420527	0.004231087582994054	0.10114426685827685	H1	H2	SCML2	protein_coding	X
ENSG00000122254	-2.833316396450759	1.5188509211728733	7.270244338607519	0.016566739995881062	0.27108634968403467	H1	H2	HS3ST2	protein_coding	16
ENSG00000130827	-2.8310988878354495	3.4214498772613733	28.891889129537383	2.1290902958908417e-5	0.0011352495172731354	H1	H2	PLXNA3	protein_coding	X
ENSG00000185973	-2.829790134385298	2.031140405550498	11.487167582335246	0.002635791442093361	0.07049094737948432	H1	H2	TMLHE	protein_coding	X
ENSG00000241489	2.8292395031562196	5.635148767334311	43.102087462494026	2.1036984263354224e-6	1.5065649483329328e-4	H1	H2		protein_coding	X
ENSG00000144048	-2.8259630062151313	1.803284438503713	8.390194207484015	0.008366342826862813	0.16966626045566816	H1	H2	DUSP11	protein_coding	2
ENSG00000175699	-2.82160301730961	1.516522373668169	10.1750694168899	0.006081603167664916	0.13433044922956697	H1	H2	CCDC197	protein_coding	14
ENSG00000100211	-2.819435696590227	1.516098337533296	10.197401150609519	0.006038183332954773	0.13404610366647715	H1	H2	CBY1	protein_coding	22
ENSG00000204390	2.8183256337311176	5.801803671737446	148.84564798841956	2.85988946640443e-11	8.024568542127578e-9	H1	H2	HSPA1L	protein_coding	6
ENSG00000005486	-2.812457853599417	1.5147385921322345	8.600248805893267	0.010280134658974857	0.1974379678905168	H1	H2	RHBDD2	protein_coding	7
ENSG00000156709	2.811778756883778	6.41866081015855	16.075012218957628	0.0011253142926205752	0.03547123284068834	H1	H2	AIFM1	protein_coding	X
ENSG00000079482	-2.7996863248877704	4.249988198832556	27.432632261737336	3.0462780985561927e-5	0.0015610636448500732	H1	H2	OPHN1	protein_coding	X
ENSG00000150779	2.7898654330616006	6.521045003265282	158.36759264914625	1.568668946554302e-11	4.737534236458079e-9	H1	H2	TIMM8B	protein_coding	11
ENSG00000125633	2.780817798534599	2.0075071901998545	11.620588981600301	0.0025151568201725893	0.06790129989601583	H1	H2	CCDC93	protein_coding	2
ENSG00000164169	-2.780272242446271	1.7892204036098858	9.760418239353266	0.004934587218810652	0.11413566869886907	H1	H2	PRMT9	protein_coding	4
ENSG00000062096	-2.766550322142707	1.5057108472736829	7.410160618737686	0.015729943241326958	0.2629235434751486	H1	H2	ARSF	protein_coding	X
ENSG00000160688	-2.761582907052583	1.5046498129864658	11.10247457464441	0.00454357989695282	0.10697099520803915	H1	H2	FLAD1	protein_coding	1
ENSG00000175318	-2.755095809790245	1.9779018672016557	13.651146091982737	0.001264740481141648	0.039145204475986344	H1	H2	GRAMD2A	protein_coding	15
ENSG00000115652	-2.746984789071174	2.0194417799051125	9.73426028001169	0.0049832494172931145	0.11507137754829838	H1	H2	UXS1	protein_coding	2
ENSG00000101871	-2.7444666153011443	3.4759944835132868	19.9569614381663	1.9231988228119958e-4	0.007893877949940077	H1	H2	MID1	protein_coding	X
