isoform_id	ES	ES_genomic_start	ES_genomic_end	MEE	MEE_genomic_start	MEE_genomic_end	MES	MES_genomic_start	MES_genomic_end	IR	IR_genomic_start	IR_genomic_end	A5	A5_genomic_start	A5_genomic_end	A3	A3_genomic_start	A3_genomic_end	ATSS	ATSS_genomic_start	ATSS_genomic_end	ATTS	ATTS_genomic_start	ATTS_genomic_end
ENST00000610402.5	1	35665127	35670113	0	NA	NA	0	NA	NA	0	NA	NA	1	35682824	35684907	0	NA	NA	1	35587274	35587322	0	NA	NA
transcript143426.chr17.nnic	0	NA	NA	0	NA	NA	1	50605898;50606900;50607827;50609882;50615361;50616275;50617438;50617859;50618048;50618222;50618655;50619683;50621660;50623907	50606023;50606989;50608599;50609935;50615512;50616384;50617571;50617929;50618126;50618343;50619008;50619826;50621794;50624075	0	NA	NA	0	NA	NA	0	NA	NA	1	50560686;50568867;50569165;50569706;50571878;50572554;50573021;50575543;50578188;50590471;50591435;50591739;50591937;50594993;50596562;50596730;50599428;50600726;50601051;50602820;50603015;50604155	50561701;50568981;50569298;50569803;50572037;50572854;50573113;50576326;50578564;50590622;50591620;50591853;50592092;50595061;50596646;50596923;50599859;50600826;50601174;50602888;50603199;50604281	1	50627070	50627474
transcript142763.chr17.nnic	2	50594993;50605762	50595061;50605768	0	NA	NA	0	NA	NA	0	NA	NA	1	50561694	50561701	0	NA	NA	0	NA	NA	1	50609882;50615361;50616275;50617438;50617859;50618048;50618222;50618655;50619683;50621660;50623907;50624360;50626017	50609935;50615512;50616384;50617571;50617929;50618126;50618343;50619008;50619826;50621794;50624075;50624529;50627474
ENST00000359106.10	1	50605762	50605768	0	NA	NA	0	NA	NA	0	NA	NA	1	50608019	50608599	1	50568867	50568870	1	50560686	50560715	0	NA	NA
ENST00000416283.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	77937838;77940302	77939608;77940459	0	NA	NA	1	77798748	77798792	0	NA	NA
ENST00000424760.5	2	77854733;77893982	77854834;77893993	0	NA	NA	0	NA	NA	0	NA	NA	1	77937838	77939608	0	NA	NA	1	77798748	77798813	1	77940528;77942700;77949678;77951617;77953769;77954858	77940659;77942786;77949833;77951712;77953894;77957503
transcript107182.chr7.nic	2	77854733;77893982	77854834;77893993	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	77940030;77940528;77942700;77949678;77951617;77953769;77954858	77940459;77940659;77942786;77949833;77951712;77953894;77957503
ENST00000307305.12	2	77854733;77893982	77854834;77893993	0	NA	NA	0	NA	NA	0	NA	NA	2	77937838;77940302	77939608;77940459	0	NA	NA	1	77798748	77798805	1	77957225	77957503
transcript287739.chr2.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	241356230;241373084;241403828;241404799;241407537;241411033;241413307;241417962;241431679;241434158;241434962;241436481;241441304;241456747;241462523;241463335;241463899;241468140;241475857;241483465;241484242	241356388;241373290;241403932;241404841;241407615;241411130;241413421;241418109;241431774;241434321;241435030;241436538;241447141;241456922;241462612;241463468;241463980;241468377;241475987;241483533;241484331	0	NA	NA
ENST00000264042.8	1	241485200	241487365	0	NA	NA	0	NA	NA	0	NA	NA	1	241441556	241447141	1	241488678	241489962	1	241356230	241356285	0	NA	NA
transcript286962.chr2.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	241456747;241462523;241463335;241463899;241468140;241475857;241483465;241484242;241485200;241488678;241491061;241491516;241492929;241493293;241494008	241456922;241462612;241463468;241463980;241468377;241475987;241483533;241484331;241487365;241490044;241491179;241491679;241493036;241493444;241494841
transcript286595.chr2.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	241484332	241485199	1	241441556	241447141	0	NA	NA	0	NA	NA	1	241486481;241488678;241491061;241491516;241492929;241493293;241494008	241487365;241490044;241491179;241491679;241493036;241493444;241494841
transcript117998.chr7.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	87878225	87879967	0	NA	NA	1	87863915	87865713	1	87904415;87907188;87924456	87904416;87909553;87924539
ENST00000265728.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	87878225	87879967	0	NA	NA	1	87863915;87875888	87865713;87876493	1	87924456	87924539
transcript118673.chr7.nnic	0	NA	NA	0	NA	NA	1	87884979;87886844;87887329;87887983;87896474;87897294;87900221;87900764;87904292	87885158;87886894;87887398;87888059;87896510;87897339;87900349;87900878;87904416	0	NA	NA	1	87878116	87879967	1	87907188	87907743	1	87863915;87875888	87865713;87876485	1	87908350;87924456	87909553;87924539
transcript118868.chr7.nnic	0	NA	NA	0	NA	NA	1	87875888;87878053;87884979;87886844;87887329;87887983;87896474;87897294;87900221;87900764;87904292;87907188	87876778;87879967;87885158;87886894;87887398;87888059;87896510;87897339;87900349;87900878;87904416;87909553	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
transcript118001.chr7.nnic	1	87904292	87904416	0	NA	NA	0	NA	NA	0	NA	NA	1	87878225	87879967	0	NA	NA	1	87863915;87875888	87865713;87876378	1	87908376;87924456	87909553;87924539
transcript118874.chr7.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	87863915;87875888	87865713;87876221	1	87884979;87886844;87887329;87887983;87896474;87897294;87900221;87900764;87904292;87907188;87924456	87885158;87886894;87887398;87888059;87896510;87897339;87900349;87900878;87904416;87909553;87924539
transcript38823.chr17.nnic	0	NA	NA	0	NA	NA	1	14206810;14208554	14207254;14208677	0	NA	NA	4	14077056;14102242;14159947;14192221	14077322;14105068;14162776;14199083	0	NA	NA	0	NA	NA	0	NA	NA
transcript38889.chr17.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	14077056;14102242	14077322;14105068	0	NA	NA	0	NA	NA	1	14191989;14206810;14208554;14209509;14211288	14199083;14207254;14208677;14209965;14213667
ENST00000429152.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	14069473	14069496	1	14102118;14159877;14191989;14206810;14208554;14209509;14211288	14105068;14162776;14199083;14207254;14208677;14209965;14213667
transcript38852.chr17.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	3	14077056;14102242;14159947	14077322;14105068;14162776	0	NA	NA	0	NA	NA	1	14206810;14208554;14209509;14211288	14207254;14208677;14209965;14213667
transcript38819.chr17.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	4	14077056;14102242;14159947;14192221	14077322;14105068;14162776;14199083	0	NA	NA	0	NA	NA	1	14209509;14211288	14209965;14213667
ENST00000261643.8	0	NA	NA	0	NA	NA	0	NA	NA	1	14207255	14208553	4	14077056;14102242;14159947;14192221	14077322;14105068;14162776;14199083	0	NA	NA	1	14069473	14069504	1	14209509;14211288	14209965;14213667
transcript38969.chr17.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	14077056	14077322	0	NA	NA	0	NA	NA	1	14159877;14191989;14206810;14208554;14209509;14211288	14162776;14199083;14207254;14208677;14209965;14213667
transcript88430.chr7.nic	0	NA	NA	0	NA	NA	1	74482233;74505992	74482307;74507676	0	NA	NA	1	74512971	74515075	0	NA	NA	1	74453790	74453899	1	74521208;74524071;74529734;74535113;74536167;74538136;74538680;74539879;74544755;74545744;74547103;74555174;74555393;74557639;74558861;74559627;74589851;74590825;74595014;74601044;74602214	74521297;74524154;74529917;74535138;74536275;74538173;74538760;74539968;74544802;74545809;74547286;74555223;74555494;74557722;74559044;74559655;74589928;74591017;74595051;74601180;74602605
ENST00000424337.7	0	NA	NA	0	NA	NA	1	74482233;74505992	74482307;74507676	0	NA	NA	2	74512971;74519719	74515075;74520109	2	74555393;74602214	74555438;74602365	1	74453790	74453906	0	NA	NA
ENST00000476977.5	0	NA	NA	0	NA	NA	0	NA	NA	1	74601181	74602213	2	74512971;74519719	74515075;74520109	1	74555393	74555438	1	74453790;74482233	74454176;74482307	1	74602591	74602605
ENST00000265755.7	0	NA	NA	0	NA	NA	1	74482233;74505992	74482307;74507676	0	NA	NA	2	74512971;74519719	74515075;74520109	1	74602214	74602365	0	NA	NA	1	74602590	74602605
transcript98485.chr7.nic	0	NA	NA	0	NA	NA	1	74482233;74505992	74482307;74507676	0	NA	NA	0	NA	NA	0	NA	NA	1	74453790	74453899	1	74515441;74518139;74519409;74521208;74524071;74529734;74535113;74536167;74538136;74538680;74539879;74544755;74545744;74547103;74555174;74555393;74557639;74558861;74559627;74589851;74590825;74595014;74601044;74602214	74515596;74518322;74520109;74521297;74524154;74529917;74535138;74536275;74538173;74538760;74539968;74544802;74545809;74547286;74555223;74555494;74557722;74559044;74559655;74589928;74591017;74595051;74601180;74602605
transcript106330.chr7.nnic	0	NA	NA	0	NA	NA	1	74505992;74508075;74512830;74515441;74518139;74519409;74521208;74524071;74529734;74535113;74536167;74538136;74538680;74539879;74544755;74545744;74547103;74555174;74555393;74557639;74558861;74559627;74589851;74590825;74595014;74601044	74507676;74508203;74515075;74515596;74518322;74520109;74521297;74524154;74529917;74535138;74536275;74538173;74538760;74539968;74544802;74545809;74547286;74555223;74555494;74557722;74559044;74559655;74589928;74591017;74595051;74601180	0	NA	NA	0	NA	NA	0	NA	NA	1	74453790	74454176	0	NA	NA
transcript25123.chr4.nic	2	15979395;15998723	15979463;15998852	0	NA	NA	1	16083300;16083665	16083473;16083732	0	NA	NA	1	16031030	16033304	1	16033509	16033702	0	NA	NA	1	15968228	15968230
ENST00000508167.5	3	15998723;16035735;16083300	15998852;16035761;16083473	0	NA	NA	0	NA	NA	0	NA	NA	1	16031030	16033304	1	16033509	16033702	1	16083978	16084604	1	15968228	15968230
ENST00000505450.5	2	15998723;16035735	15998852;16035761	0	NA	NA	1	16083300;16083665	16083473;16083732	0	NA	NA	1	16031030	16033304	1	16033509	16033702	1	16084378	16084604	0	NA	NA
ENST00000447510.7	1	15998723	15998852	0	NA	NA	1	16083300;16083665	16083473;16083732	0	NA	NA	1	16031030	16033304	1	16033509	16033702	1	16084023	16084604	0	NA	NA
ENST00000510224.5	2	15998723;16083300	15998852;16083473	0	NA	NA	0	NA	NA	0	NA	NA	1	16031030	16033304	1	16033509	16033702	1	16083701;16083978	16083732;16084604	1	15968228	15968234
ENST00000539194.6	1	15998723	15998852	0	NA	NA	1	15979395;15979881	15979463;15979904	0	NA	NA	1	16031030	16033304	1	16033509	16033702	1	16083665;16083978	16083732;16084604	1	15968228	15968446
transcript25740.chr4.nnic	0	NA	NA	0	NA	NA	1	16000496;16006538;16008949;16013275;16016166;16018323;16023326;16024295;16025192	16000619;16006690;16009108;16013338;16016240;16018540;16023415;16024358;16025312	0	NA	NA	0	NA	NA	0	NA	NA	1	16035735;16038946;16075687;16083300;16083665;16083978	16035761;16039001;16076118;16083473;16083732;16084604	1	15968228;15971043;15979395;15979881;15980422;15984263;15985760;15985957;15987663;15989732;15991222;15992248;15993987;15998385	15969368;15971082;15979463;15979904;15980537;15984355;15985828;15986037;15987716;15989824;15991293;15992391;15994071;15998488
ENST00000397195.10	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	2593651	2593654	0	NA	NA
transcript15278.chr17.nnic	0	NA	NA	0	NA	NA	1	2638099;2665372;2666016;2666992;2670163;2672655;2674060;2676505;2680164	2638320;2665456;2666090;2667198;2670331;2672757;2674288;2676606;2680320	0	NA	NA	1	2593710	2594006	1	2681729	2684787	0	NA	NA	0	NA	NA
ENST00000241001.13	4	31801871;31803952;31809906;31811213	31801912;31804237;31810667;31811331	0	NA	NA	0	NA	NA	0	NA	NA	2	31793209;31801230	31793438;31801561	0	NA	NA	0	NA	NA	1	31784779	31789913
ENST00000639034.2	3	31801871;31803952;31809906	31801912;31804237;31810667	0	NA	NA	0	NA	NA	0	NA	NA	2	31801230;31811115	31801561;31811213	0	NA	NA	1	31817809	31817938	1	31784779;31790710	31790019;31790860
ENST00000640368.2	2	31803952;31809906	31804237;31810667	0	NA	NA	0	NA	NA	0	NA	NA	3	31793209;31801230;31811115	31793438;31801561;31811213	0	NA	NA	1	31811322;31817809	31811331;31817938	1	31784779	31789026
ENST00000640610.1	3	31801871;31803952;31809906	31801912;31804237;31810667	0	NA	NA	0	NA	NA	0	NA	NA	2	31793209;31801230	31793438;31801561	0	NA	NA	1	31817809	31817938	1	31784779	31788908
ENST00000639386.2	1	31801871	31801912	0	NA	NA	0	NA	NA	0	NA	NA	2	31793209;31801230	31793438;31801561	0	NA	NA	1	31804059;31806402;31806849;31809906;31810828;31811213;31817809	31804237;31806462;31806925;31810667;31811015;31811331;31817938	1	31784779	31784792
ENST00000481563.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	31793209;31801230	31793438;31801561	0	NA	NA	1	31806402;31806849;31809906;31810828;31811213;31817809	31806462;31806925;31810667;31811015;31811331;31817938	1	31784779	31789934
ENST00000638629.1	0	NA	NA	0	NA	NA	0	NA	NA	1	31802835	31803951	1	31793209	31793438	0	NA	NA	1	31804046;31806402;31806849;31809906;31810828;31811213;31817809	31804237;31806462;31806925;31810667;31811015;31811331;31817938	1	31784779	31789934
ENST00000643871.1	3	31801871;31803952;31809906	31801912;31804237;31810667	0	NA	NA	0	NA	NA	0	NA	NA	3	31793209;31801230;31811115	31793438;31801561;31811213	0	NA	NA	1	31817809	31817938	1	31784779	31784792
ENST00000606377.7	2	31803952;31809906	31804237;31810667	0	NA	NA	0	NA	NA	0	NA	NA	2	31793209;31801230	31793438;31801561	0	NA	NA	1	31811213;31817809	31811331;31817938	0	NA	NA
ENST00000379109.7	2	31801871;31803952	31801912;31804237	0	NA	NA	0	NA	NA	0	NA	NA	2	31793209;31801230	31793438;31801561	0	NA	NA	1	31810828;31811213;31817809	31811015;31811331;31817938	1	31784779	31788911
ENST00000639916.1	3	31801871;31803952;31809906	31801912;31804237;31810667	0	NA	NA	0	NA	NA	0	NA	NA	2	31793209;31801230	31793438;31801561	0	NA	NA	1	31811213;31817809	31811331;31817938	1	31784779	31789026
ENST00000638965.1	0	NA	NA	0	NA	NA	1	31800691;31801230;31801871;31802704;31803952;31806402;31806849;31809906;31810828;31811213	31800856;31801776;31801912;31802834;31804237;31806462;31806925;31810667;31811015;31811331	0	NA	NA	1	31793209	31793438	0	NA	NA	1	31817937	31817938	1	31784779	31789830
transcript6647.chr16.nnic	0	NA	NA	0	NA	NA	1	189931;190541;192927;199062;206004;208078;220649;227242;228333	190135;190570;193015;199238;206147;208188;220747;227336;228402	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	188969	188990
ENST00000397783.5	1	228333	228402	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	229463	229467	1	188969	188971
ENST00000629543.2	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	189931	189968	0	NA	NA	1	229450	229467	1	188969	188975
ENST00000293872.13	1	228333	228402	0	NA	NA	0	NA	NA	0	NA	NA	1	189931	189968	0	NA	NA	1	229449	229467	1	188969	188990
ENST00000337351.8	1	228333	228402	0	NA	NA	0	NA	NA	1	189340	189930	0	NA	NA	0	NA	NA	1	229463	229467	0	NA	NA
transcript14319.chr6.nic	1	15248513	15248964	0	NA	NA	0	NA	NA	0	NA	NA	1	15374252	15377202	0	NA	NA	1	15245118	15245247	1	15452006;15468542;15487307;15496132;15500907;15504500;15507136;15507346;15508340;15511296;15512208;15512915;15513239;15517161;15520069	15452175;15468718;15487542;15497170;15501409;15504592;15507254;15507416;15508454;15511401;15512390;15513045;15513422;15517268;15522042
transcript14640.chr6.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	15245118	15246584	1	15410224;15452006;15468542;15487307;15496132;15500907;15504500;15507136;15507346;15508340;15511296;15512208;15512915;15513239;15517161;15520069	15411195;15452175;15468718;15487542;15497170;15501409;15504592;15507254;15507416;15508454;15511401;15512390;15513045;15513422;15517268;15522042
transcript13812.chr6.nic	1	15248513	15248964	0	NA	NA	0	NA	NA	0	NA	NA	2	15374252;15410365	15377202;15411195	0	NA	NA	0	NA	NA	1	15513000;15513239;15517161;15520069	15513045;15513422;15517268;15522042
ENST00000341776.7	1	15248513	15248964	0	NA	NA	0	NA	NA	0	NA	NA	2	15374252;15410365	15377202;15411195	0	NA	NA	1	15245118	15246069	0	NA	NA
ENST00000397311.4	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	15374252;15410365	15377202;15411195	0	NA	NA	1	15245118;15248513	15246584;15248855	1	15522040	15522042
ENST00000394128.7	1	40034916	40034972	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	40053635	40054092	1	40054408	40054431	1	40019097	40019104
transcript99652.chr17.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	40053635	40054092	0	NA	NA	1	40019097	40019104
ENST00000394126.5	1	40034916	40034972	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	40054361	40054431	0	NA	NA
transcript17493.chr8.nnic	0	NA	NA	0	NA	NA	1	23007993;23010538;23014690;23015638	23008111;23010688;23014778;23015743	0	NA	NA	1	23007028	23007746	1	23017252	23019599	1	22979740	22979766	1	23020199;23052311;23083335	23020520;23055539;23083623
ENST00000251822.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	22979740;22999337	22979766;22999548	1	23020199;23052311;23083335	23020520;23055539;23083623
transcript18427.chr8.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	23052589	23055539	1	23052311	23052540	1	22979740;22999337;23004425;23005372;23005960;23006728;23007993;23010538;23014690;23015638;23017252	22979766;23000105;23004626;23005475;23006145;23007746;23008111;23010688;23014778;23015743;23020133	0	NA	NA
transcript18662.chr8.nnic	0	NA	NA	0	NA	NA	1	22999337;23004425;23005372;23005960;23006728;23007993;23010538;23014690;23015638;23017252	23000105;23004626;23005475;23006145;23007746;23008111;23010688;23014778;23015743;23020520	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	23083335	23083623
transcript206034.chr3.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	169982872;169983161;169985805;169988240;169992594;169993655	169982911;169983253;169985865;169988359;169993101;169998373
ENST00000480708.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	169966308	169966808	1	169993831	169998373
ENST00000337002.9	0	NA	NA	0	NA	NA	0	NA	NA	1	169993102	169993654	0	NA	NA	0	NA	NA	1	169966308	169966807	0	NA	NA
ENST00000530886.5	3	114724288;114737471;114739692	114724335;114737563;114739890	0	NA	NA	0	NA	NA	0	NA	NA	1	114749817	114749821	0	NA	NA	0	NA	NA	1	114716916	114717305
ENST00000690207.1	1	114737471	114737563	0	NA	NA	0	NA	NA	0	NA	NA	1	114749817	114749821	0	NA	NA	1	114758003	114758027	1	114716916	114716923
ENST00000261443.9	3	114724288;114737471;114749817	114724335;114737563;114750207	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	114757974	114758027	1	114716916	114717295
ENST00000358528.9	1	114724288	114724335	0	NA	NA	0	NA	NA	0	NA	NA	1	114749817	114749821	0	NA	NA	1	114757984	114758027	0	NA	NA
ENST00000686025.1	2	114724288;114737471	114724335;114737563	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	114758003	114758027	1	114716916	114716919
ENST00000534699.5	2	114724288;114749817	114724335;114750207	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	114757982	114758027	1	114716916	114717957
transcript134946.chr6.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	111483599	111483715	1	111299033;111307361;111309853;111311069;111313352;111315267;111322569;111329532;111331676;111333123;111335469;111343925;111349218;111351676;111352002;111358822;111363853;111365265;111367115;111370130;111372596;111377701;111379982;111381325;111387765;111388001;111389106;111390086;111392876;111405470;111411480	111300156;111307570;111310099;111311259;111313489;111315381;111322678;111329738;111331784;111333367;111335610;111344043;111349336;111351791;111357432;111359014;111363978;111365344;111368028;111372314;111376757;111377843;111380219;111381444;111387913;111388085;111389210;111390180;111392972;111405630;111411554
ENST00000435970.5	1	111370130	111372314	0	NA	NA	0	NA	NA	0	NA	NA	2	111352002;111414892	111357014;111416283	2	111357125;111483229	111357432;111483538	0	NA	NA	1	111299033	111299052
transcript131576.chr6.nic	1	111472013	111472140	0	NA	NA	0	NA	NA	2	111387914;111388086	111388000;111389105	1	111414892	111416283	0	NA	NA	1	111483432;111483599	111483538;111483715	1	111299033;111307361;111309853;111311069;111313352;111315267;111322569;111329532;111331676;111333123;111335469;111343925;111349218;111351676;111352002;111358822;111363853;111365265;111367115;111370130;111372596;111377701;111379982;111381325	111300156;111307570;111310099;111311259;111313489;111315381;111322678;111329738;111331784;111333367;111335610;111344043;111349336;111351791;111357432;111359014;111363978;111365344;111368028;111372314;111376757;111377843;111380219;111381444
transcript130948.chr6.nic	1	111472013	111472140	0	NA	NA	0	NA	NA	1	111483539	111483598	1	111414892	111416283	0	NA	NA	1	111483667	111483715	1	111299033;111307361;111309853;111311069;111313352;111315267;111322569;111329532;111331676;111333123;111335469;111343925;111349218;111351676;111352002;111358822;111363853;111365265;111367115;111370130;111372596	111300156;111307570;111310099;111311259;111313489;111315381;111322678;111329738;111331784;111333367;111335610;111344043;111349336;111351791;111357432;111359014;111363978;111365344;111368028;111372314;111373572
transcript135726.chr6.nnic	0	NA	NA	0	NA	NA	1	111358822;111363853;111365265;111367115	111359014;111363978;111365344;111368028	0	NA	NA	0	NA	NA	0	NA	NA	1	111372596;111377701;111379982;111381325;111387765;111388001;111389106;111390086;111392876;111405470;111411480;111414892;111472013;111482750;111483599	111376757;111377843;111380219;111381444;111387913;111388085;111389210;111390180;111392972;111405630;111411554;111416472;111472140;111483538;111483715	1	111299033;111307361;111309853;111311069;111313352;111315267;111322569;111329532;111331676;111333123;111335469;111343925;111349218;111351676	111300156;111307570;111310099;111311259;111313489;111315381;111322678;111329738;111331784;111333367;111335610;111344043;111349336;111351791
ENST00000368802.8	2	111370130;111472013	111372314;111472140	0	NA	NA	0	NA	NA	0	NA	NA	2	111352002;111414892	111357014;111416283	1	111357125	111357432	1	111483218;111483599	111483538;111483715	0	NA	NA
