"gene_id","gene_symbol","n_LRonly_isoforms"
"ENSG00000130812","ANGPTL6",1
"ENSG00000130818","ZNF426",1
"ENSG00000130827","PLXNA3",1
"ENSG00000130844","ZNF331",1
"ENSG00000130935","NOL11",1
"ENSG00000130940","CASZ1",1
"ENSG00000130958","SLC35D2",1
"ENSG00000130962","PRRG1",1
"ENSG00000131016","AKAP12",1
"ENSG00000131023","LATS1",1
"ENSG00000131043","AAR2",1
"ENSG00000131059","BPIFA3",1
"ENSG00000131061","ZNF341",1
"ENSG00000131069","ACSS2",1
"ENSG00000131095","GFAP",1
"ENSG00000131126","TEX101",1
"ENSG00000131171","SH3BGRL",1
"ENSG00000131183","SLC34A1",1
"ENSG00000131196","NFATC1",1
"ENSG00000131236","CAP1",1
"ENSG00000131242","RAB11FIP4",1
"ENSG00000131269","ABCB7",1
"ENSG00000131370","SH3BP5",1
"ENSG00000131386","GALNT15",1
"ENSG00000131462","TUBG1",1
"ENSG00000131503","ANKHD1",1
"ENSG00000131584","ACAP3",1
"ENSG00000131650","KREMEN2",1
"ENSG00000131686","CA6",1
"ENSG00000131697","NPHP4",1
"ENSG00000131730","CKMT2",1
"ENSG00000131746","TNS4",1
"ENSG00000131747","TOP2A",1
"ENSG00000131781","FMO5",1
"ENSG00000131831","RAI2",1
"ENSG00000131845","ZNF304",1
"ENSG00000131848","ZSCAN5A",1
"ENSG00000131931","THAP1",1
"ENSG00000131941","RHPN2",1
"ENSG00000131951","LRRC9",1
"ENSG00000131966","ACTR10",1
"ENSG00000131969","ABHD12B",1
"ENSG00000132109","TRIM21",1
"ENSG00000132185","FCRLA",1
"ENSG00000132199","ENOSF1",1
"ENSG00000132286","TIMM10B",1
"ENSG00000132321","IQCA1",1
"ENSG00000132341","RAN",1
"ENSG00000132361","CLUH",1
"ENSG00000132383","RPA1",1
"ENSG00000132405","TBC1D14",1
"ENSG00000132424","PNISR",1
"ENSG00000132434","LANCL2",1
"ENSG00000132466","ANKRD17",1
"ENSG00000132470","ITGB4",1
"ENSG00000132507","EIF5A",1
"ENSG00000132510","KDM6B",1
"ENSG00000132522","GPS2",1
"ENSG00000132530","XAF1",1
"ENSG00000132554","RGS22",1
"ENSG00000132561","MATN2",1
"ENSG00000132570","PCBD2",1
"ENSG00000132589","FLOT2",1
"ENSG00000132664","POLR3F",1
"ENSG00000132669","RIN2",1
"ENSG00000132716","DCAF8",1
"ENSG00000132780","NASP",1
"ENSG00000132781","MUTYH",1
"ENSG00000132792","CTNNBL1",1
"ENSG00000132819","RBM38",1
"ENSG00000132849","PATJ",1
"ENSG00000132855","ANGPTL3",1
"ENSG00000132874","SLC14A2",1
"ENSG00000132911","NMUR2",1
"ENSG00000132912","DCTN4",1
"ENSG00000132953","XPO4",1
"ENSG00000132963","POMP",1
"ENSG00000133063","CHIT1",1
"ENSG00000133067","LGR6",1
"ENSG00000133105","RXFP2",1
"ENSG00000133111","RFXAP",1
"ENSG00000133112","TPT1",1
"ENSG00000133135","RNF128",1
"ENSG00000133193","FAM104A",1
"ENSG00000133243","BTBD2",1
"ENSG00000133246","PRAM1",1
"ENSG00000133250","ZNF414",1
"ENSG00000133256","PDE6B",1
"ENSG00000133275","CSNK1G2",1
"ENSG00000133313","CNDP2",1
"ENSG00000133315","MACROD1",1
"ENSG00000133393","CEP20",1
"ENSG00000133401","PDZD2",1
"ENSG00000133488","SEC14L4",1
"ENSG00000133606","MKRN1",1
"ENSG00000133619","KRBA1",1
"ENSG00000133636","NTS",1
"ENSG00000133640","LRRIQ1",1
"ENSG00000133731","IMPA1",1
"ENSG00000133740","E2F5",1
"ENSG00000133742","CA1",1
"ENSG00000133805","AMPD3",1
"ENSG00000133884","DPF2",1
"ENSG00000133983","COX16",1
"ENSG00000134007","ADAM20",1
"ENSG00000134013","LOXL2",1
"ENSG00000134020","PEBP4",1
"ENSG00000134028","ADAMDEC1",1
"ENSG00000134056","MRPS36",1
"ENSG00000134108","ARL8B",1
"ENSG00000134115","CNTN6",1
"ENSG00000134121","CHL1",1
"ENSG00000134152","KATNBL1",1
"ENSG00000134160","TRPM1",1
"ENSG00000134245","WNT2B",1
"ENSG00000134248","LAMTOR5",1
"ENSG00000134250","NOTCH2",1
"ENSG00000134256","CD101",1
"ENSG00000134291","TMEM106C",1
"ENSG00000134308","YWHAQ",1
"ENSG00000134323","MYCN",1
"ENSG00000134326","CMPK2",1
"ENSG00000134330","IAH1",1
"ENSG00000134365","CFHR4",1
"ENSG00000134376","CRB1",1
"ENSG00000134389","CFHR5",1
"ENSG00000134419","RPS15A",1
"ENSG00000134443","GRP",1
"ENSG00000134504","KCTD1",1
"ENSG00000134538","SLCO1B1",1
"ENSG00000134539","KLRD1",1
"ENSG00000134569","LRP4",1
"ENSG00000134571","MYBPC3",1
"ENSG00000134575","ACP2",1
"ENSG00000134684","YARS1",1
"ENSG00000134709","HOOK1",1
"ENSG00000134755","DSC2",1
"ENSG00000134759","ELP2",1
"ENSG00000134824","FADS2",1
"ENSG00000134874","DZIP1",1
"ENSG00000134882","UBAC2",1
"ENSG00000134986","NREP",1
"ENSG00000135018","UBQLN1",1
"ENSG00000135063","ENTREP1",1
"ENSG00000135074","ADAM19",1
"ENSG00000135093","USP30",1
"ENSG00000135094","SDS",1
"ENSG00000135097","MSI1",1
"ENSG00000135114","OASL",1
"ENSG00000135116","HRK",1
"ENSG00000135144","DTX1",1
"ENSG00000135148","TRAFD1",1
"ENSG00000135164","DMTF1",1
"ENSG00000135185","TMEM243",1
"ENSG00000135205","CCDC146",1
"ENSG00000135222","CSN2",1
"ENSG00000135245","HILPDA",1
"ENSG00000135248","GARIN1B",1
"ENSG00000135250","SRPK2",1
"ENSG00000135253","KCP",1
"ENSG00000135269","TES",1
"ENSG00000135299","ANKRD6",1
"ENSG00000135315","CEP162",1
"ENSG00000135346","CGA",1
"ENSG00000135374","ELF5",1
"ENSG00000135407","AVIL",1
"ENSG00000135424","ITGA7",1
"ENSG00000135457","TFCP2",1
"ENSG00000135473","PAN2",1
"ENSG00000135605","TEC",1
"ENSG00000135638","EMX1",1
"ENSG00000135678","CPM",1
"ENSG00000135679","MDM2",1
"ENSG00000135723","FHOD1",1
"ENSG00000135740","SLC9A5",1
"ENSG00000135749","PCNX2",1
"ENSG00000135750","KCNK1",1
"ENSG00000135773","CAPN9",1
"ENSG00000135776","ABCB10",1
"ENSG00000135801","TAF5L",1
"ENSG00000135821","GLUL",1
"ENSG00000135823","STX6",1
"ENSG00000135838","NPL",1
"ENSG00000135842","NIBAN1",1
"ENSG00000135845","PIGC",1
"ENSG00000135912","TTLL4",1
"ENSG00000135916","ITM2C",1
"ENSG00000135924","DNAJB2",1
"ENSG00000135930","EIF4E2",1
"ENSG00000135940","COX5B",1
"ENSG00000135945","REV1",1
"ENSG00000135951","TSGA10",1
"ENSG00000135956","TMEM127",1
"ENSG00000135960","EDAR",1
"ENSG00000136011","STAB2",1
"ENSG00000136021","SCYL2",1
"ENSG00000136026","CKAP4",1
"ENSG00000136044","APPL2",1
"ENSG00000136059","VILL",1
"ENSG00000136100","VPS36",1
"ENSG00000136141","LRCH1",1
"ENSG00000136144","RCBTB1",1
"ENSG00000136156","ITM2B",1
"ENSG00000136161","RCBTB2",1
"ENSG00000136167","LCP1",1
"ENSG00000136169","SETDB2",1
"ENSG00000136206","SPDYE1",1
"ENSG00000136213","CHST12",1
"ENSG00000136237","RAPGEF5",1
"ENSG00000136238","RAC1",1
"ENSG00000136243","NUP42",1
"ENSG00000136267","DGKB",1
"ENSG00000136279","DBNL",1
"ENSG00000136367","ZFHX2",1
"ENSG00000136371","MTHFS",1
"ENSG00000136379","ABHD17C",1
"ENSG00000136404","TM6SF1",1
"ENSG00000136444","RSAD1",1
"ENSG00000136457","CHAD",1
"ENSG00000136521","NDUFB5",1
"ENSG00000136536","MARCHF7",1
"ENSG00000136573","BLK",1
"ENSG00000136603","SKIL",1
"ENSG00000136630","HLX",1
"ENSG00000136682","ZNG1B",1
"ENSG00000136689","IL1RN",1
"ENSG00000136715","SAP130",1
"ENSG00000136720","HS6ST1",1
"ENSG00000136732","GYPC",1
"ENSG00000136750","GAD2",1
"ENSG00000136770","DNAJC1",1
"ENSG00000136811","ODF2",1
"ENSG00000136813","ECPAS",1
"ENSG00000136828","RALGPS1",1
"ENSG00000136867","SLC31A2",1
"ENSG00000136877","FPGS",1
"ENSG00000136925","TSTD2",1
"ENSG00000136929","HEMGN",1
"ENSG00000136935","GOLGA1",1
"ENSG00000136986","DERL1",1
"ENSG00000137070","IL11RA",1
"ENSG00000137073","UBAP2",1
"ENSG00000137075","RNF38",1
"ENSG00000137094","DNAJB5",1
"ENSG00000137100","DCTN3",1
"ENSG00000137171","KLC4",1
"ENSG00000137218","FRS3",1
"ENSG00000137221","TJAP1",1
"ENSG00000137251","TINAG",1
"ENSG00000137261","KIAA0319",1
"ENSG00000137274","BPHL",1
"ENSG00000137309","HMGA1",1
"ENSG00000137343","ATAT1",1
"ENSG00000137414","FAM8A1",1
"ENSG00000137449","CPEB2",1
"ENSG00000137462","TLR2",1
"ENSG00000137492","THAP12",1
"ENSG00000137522","RNF121",1
"ENSG00000137563","GGH",1
"ENSG00000137574","TGS1",1
"ENSG00000137642","SORL1",1
"ENSG00000137674","MMP20",1
"ENSG00000137675","MMP27",1
"ENSG00000137731","FXYD2",1
"ENSG00000137745","MMP13",1
"ENSG00000137747","TMPRSS13",1
"ENSG00000137760","ALKBH8",1
"ENSG00000137766","UNC13C",1
"ENSG00000137802","MAPKBP1",1
"ENSG00000137804","NUSAP1",1
"ENSG00000137806","NDUFAF1",1
"ENSG00000137807","KIF23",1
"ENSG00000137809","ITGA11",1
"ENSG00000137817","PARP6",1
"ENSG00000137822","TUBGCP4",1
"ENSG00000137831","UACA",1
"ENSG00000137834","SMAD6",1
"ENSG00000137845","ADAM10",1
"ENSG00000137872","SEMA6D",1
"ENSG00000137878","GCOM1",1
"ENSG00000137942","FNBP1L",1
"ENSG00000137947","GTF2B",1
"ENSG00000137955","RABGGTB",1
"ENSG00000137959","IFI44L",1
"ENSG00000137968","SLC44A5",1
"ENSG00000138031","ADCY3",1
"ENSG00000138069","RAB1A",1
"ENSG00000138075","ABCG5",1
"ENSG00000138079","SLC3A1",1
"ENSG00000138160","KIF11",1
"ENSG00000138346","DNA2",1
"ENSG00000138347","MYPN",1
"ENSG00000138378","STAT4",1
"ENSG00000138380","CARF",1
"ENSG00000138386","NAB1",1
"ENSG00000138399","FASTKD1",1
"ENSG00000138433","CIR1",1
"ENSG00000138434","ITPRID2",1
"ENSG00000138495","COX17",1
"ENSG00000138594","TMOD3",1
"ENSG00000138614","INTS14",1
"ENSG00000138640","FAM13A",1
"ENSG00000138642","HERC6",1
"ENSG00000138646","HERC5",1
"ENSG00000138663","COPS4",1
"ENSG00000138698","RAP1GDS1",1
"ENSG00000138722","MMRN1",1
"ENSG00000138755","CXCL9",1
"ENSG00000138756","BMP2K",1
"ENSG00000138758","SEPTIN11",1
"ENSG00000138760","SCARB2",1
"ENSG00000138768","USO1",1
"ENSG00000138785","INTS12",1
"ENSG00000138813","C4orf17",1
"ENSG00000138823","MTTP",1
"ENSG00000138829","FBN2",1
"ENSG00000138892","TTLL8",1
"ENSG00000139112","GABARAPL1",1
"ENSG00000139163","ETNK1",1
"ENSG00000139168","ZCRB1",1
"ENSG00000139173","TMEM117",1
"ENSG00000139178","C1RL",1
"ENSG00000139187","KLRG1",1
"ENSG00000139193","CD27",1
"ENSG00000139194","RBP5",1
"ENSG00000139263","LRIG3",1
"ENSG00000139289","PHLDA1",1
"ENSG00000139351","SYCP3",1
"ENSG00000139437","TCHP",1
"ENSG00000139438","FAM222A",1
"ENSG00000139514","SLC7A1",1
"ENSG00000139515","PDX1",1
"ENSG00000139540","SLC39A5",1
"ENSG00000139567","ACVRL1",1
"ENSG00000139597","N4BP2L1",1
"ENSG00000139613","SMARCC2",1
"ENSG00000139620","KANSL2",1
"ENSG00000139625","MAP3K12",1
"ENSG00000139631","CSAD",1
"ENSG00000139636","LMBR1L",1
"ENSG00000139637","MYG1",1
"ENSG00000139644","TMBIM6",1
"ENSG00000139687","RB1",1
"ENSG00000139697","SBNO1",1
"ENSG00000139719","VPS33A",1
"ENSG00000139734","DIAPH3",1
"ENSG00000139865","TTC6",1
"ENSG00000139910","NOVA1",1
"ENSG00000139915","MDGA2",1
"ENSG00000139971","ARMH4",1
"ENSG00000139988","RDH12",1
"ENSG00000139998","RAB15",1
"ENSG00000140009","ESR2",1
"ENSG00000140022","STON2",1
"ENSG00000140044","JDP2",1
"ENSG00000140092","FBLN5",1
"ENSG00000140157","NIPA2",1
"ENSG00000140199","SLC12A6",1
"ENSG00000140259","MFAP1",1
"ENSG00000140264","SERF2",1
"ENSG00000140284","SLC27A2",1
"ENSG00000140299","BNIP2",1
"ENSG00000140307","GTF2A2",1
"ENSG00000140350","ANP32A",1
"ENSG00000140367","UBE2Q2",1
"ENSG00000140382","HMG20A",1
"ENSG00000140398","NEIL1",1
"ENSG00000140400","MAN2C1",1
"ENSG00000140463","BBS4",1
"ENSG00000140464","PML",1
"ENSG00000140474","ULK3",1
"ENSG00000140506","LMAN1L",1
"ENSG00000140519","RHCG",1
"ENSG00000140525","FANCI",1
"ENSG00000140543","DET1",1
"ENSG00000140548","ZNF710",1
"ENSG00000140557","ST8SIA2",1
"ENSG00000140577","CRTC3",1
"ENSG00000140598","EFL1",1
"ENSG00000140600","SH3GL3",1
"ENSG00000140612","SEC11A",1
"ENSG00000140632","GLYR1",1
"ENSG00000140798","ABCC12",1
"ENSG00000140829","DHX38",1
"ENSG00000140836","ZFHX3",1
"ENSG00000140839","CLEC18B",1
"ENSG00000140873","ADAMTS18",1
"ENSG00000140932","CMTM2",1
"ENSG00000140983","RHOT2",1
"ENSG00000140988","RPS2",1
"ENSG00000140992","PDPK1",1
"ENSG00000141030","COPS3",1
"ENSG00000141084","RANBP10",1
"ENSG00000141098","GFOD2",1
"ENSG00000141161","UNC45B",1
"ENSG00000141194","OR4D1",1
"ENSG00000141258","SGSM2",1
"ENSG00000141338","ABCA8",1
"ENSG00000141371","CHCT1",1
"ENSG00000141384","TAF4B",1
"ENSG00000141385","AFG3L2",1
"ENSG00000141391","PRELID3A",1
"ENSG00000141425","RPRD1A",1
"ENSG00000141428","C18orf21",1
"ENSG00000141441","GAREM1",1
"ENSG00000141446","ESCO1",1
"ENSG00000141458","NPC1",1
"ENSG00000141469","SLC14A1",1
"ENSG00000141499","WRAP53",1
"ENSG00000141505","ASGR1",1
"ENSG00000141519","CCDC40",1
"ENSG00000141522","ARHGDIA",1
"ENSG00000141543","EIF4A3",1
"ENSG00000141552","ANAPC11",1
"ENSG00000141576","RNF157",1
"ENSG00000141577","CEP131",1
"ENSG00000141582","CBX4",1
"ENSG00000141627","DYM",1
"ENSG00000141668","CBLN2",1
"ENSG00000141946","ZIM3",1
"ENSG00000141959","PFKL",1
"ENSG00000141979","ENSG00000141979",1
"ENSG00000142089","IFITM3",1
"ENSG00000142149","HUNK",1
"ENSG00000142182","DNMT3L",1
"ENSG00000142188","TMEM50B",1
"ENSG00000142192","APP",1
"ENSG00000142197","DOP1B",1
"ENSG00000142453","CARM1",1
"ENSG00000142528","ZNF473",1
"ENSG00000142541","RPL13A",1
"ENSG00000142556","ZNF614",1
"ENSG00000142634","EFHD2",1
"ENSG00000142687","KIAA0319L",1
"ENSG00000142694","EVA1B",1
"ENSG00000142731","PLK4",1
"ENSG00000142794","NBPF3",1
"ENSG00000142945","KIF2C",1
"ENSG00000142961","MOB3C",1
"ENSG00000143013","LMO4",1
"ENSG00000143033","MTF2",1
"ENSG00000143079","CTTNBP2NL",1
"ENSG00000143093","STRIP1",1
"ENSG00000143106","PSMA5",1
"ENSG00000143147","GPR161",1
"ENSG00000143156","NME7",1
"ENSG00000143167","GPA33",1
"ENSG00000143278","F13B",1
"ENSG00000143294","PRCC",1
"ENSG00000143321","HDGF",1
"ENSG00000143337","TOR1AIP1",1
"ENSG00000143353","LYPLAL1",1
"ENSG00000143355","LHX9",1
"ENSG00000143365","RORC",1
"ENSG00000143367","TUFT1",1
"ENSG00000143374","TARS2",1
"ENSG00000143375","CGN",1
"ENSG00000143384","MCL1",1
"ENSG00000143401","ANP32E",1
"ENSG00000143416","SELENBP1",1
"ENSG00000143418","CERS2",1
"ENSG00000143420","ENSA",1
"ENSG00000143469","SYT14",1
"ENSG00000143473","KCNH1",1
"ENSG00000143515","ATP8B2",1
"ENSG00000143536","CRNN",1
"ENSG00000143569","UBAP2L",1
"ENSG00000143570","SLC39A1",1
"ENSG00000143622","RIT1",1
"ENSG00000143624","INTS3",1
"ENSG00000143631","FLG",1
"ENSG00000143632","ACTA1",1
"ENSG00000143786","CNIH3",1
"ENSG00000143793","C1orf35",1
"ENSG00000143850","PLEKHA6",1
"ENSG00000143862","ARL8A",1
"ENSG00000143889","HNRNPLL",1
"ENSG00000143919","CAMKMT",1
"ENSG00000143951","WDPCP",1
"ENSG00000144057","ST6GAL2",1
"ENSG00000144061","NPHP1",1
"ENSG00000144063","MALL",1
"ENSG00000144120","TMEM177",1
"ENSG00000144152","FBLN7",1
"ENSG00000144224","UBXN4",1
"ENSG00000144228","SPOPL",1
"ENSG00000144283","PKP4",1
"ENSG00000144290","SLC4A10",1
"ENSG00000144339","TMEFF2",1
"ENSG00000144354","CDCA7",1
"ENSG00000144357","UBR3",1
"ENSG00000144362","PHOSPHO2",1
"ENSG00000144395","CCDC150",1
"ENSG00000144406","UNC80",1
"ENSG00000144451","SPAG16",1
"ENSG00000144468","RHBDD1",1
"ENSG00000144481","TRPM8",1
"ENSG00000144504","ANKMY1",1
"ENSG00000144524","COPS7B",1
"ENSG00000144535","DIS3L2",1
"ENSG00000144550","CPNE9",1
"ENSG00000144580","CNOT9",1
"ENSG00000144591","GMPPA",1
"ENSG00000144596","GRIP2",1
"ENSG00000144635","DYNC1LI1",1
"ENSG00000144642","RBMS3",1
"ENSG00000144649","GASK1A",1
"ENSG00000144659","SLC25A38",1
"ENSG00000144668","ITGA9",1
"ENSG00000144671","SLC22A14",1
"ENSG00000144677","CTDSPL",1
"ENSG00000144711","IQSEC1",1
"ENSG00000144712","CAND2",1
"ENSG00000144744","UBA3",1
"ENSG00000144791","LIMD1",1
"ENSG00000144802","NFKBIZ",1
"ENSG00000144820","ADGRG7",1
"ENSG00000144821","MYH15",1
"ENSG00000144834","TAGLN3",1
"ENSG00000144891","AGTR1",1
"ENSG00000144895","EIF2A",1
"ENSG00000144908","ALDH1L1",1
"ENSG00000144935","TRPC1",1
"ENSG00000145191","EIF2B5",1
"ENSG00000145214","DGKQ",1
"ENSG00000145217","SLC26A1",1
"ENSG00000145220","LYAR",1
"ENSG00000145244","CORIN",1
"ENSG00000145246","ATP10D",1
"ENSG00000145247","OCIAD2",1
"ENSG00000145283","SLC10A6",1
"ENSG00000145287","PLAC8",1
"ENSG00000145335","SNCA",1
"ENSG00000145384","FABP2",1
"ENSG00000145391","SETD7",1
"ENSG00000145414","NAF1",1
"ENSG00000145425","RPS3A",1
"ENSG00000145494","NDUFS6",1
"ENSG00000145626","UGT3A1",1
"ENSG00000145685","LHFPL2",1
"ENSG00000145687","SSBP2",1
"ENSG00000145700","ANKRD31",1
"ENSG00000145715","RASA1",1
"ENSG00000145736","GTF2H2",1
"ENSG00000145740","SLC30A5",1
"ENSG00000145779","TNFAIP8",1
"ENSG00000145794","MEGF10",1
"ENSG00000145860","RNF145",1
"ENSG00000145908","ZNF300",1
"ENSG00000145919","BOD1",1
"ENSG00000145936","KCNMB1",1
"ENSG00000145982","FARS2",1
"ENSG00000146038","DCDC2",1
"ENSG00000146039","SLC17A4",1
"ENSG00000146083","RNF44",1
"ENSG00000146090","RASGEF1C",1
"ENSG00000146112","PPP1R18",1
"ENSG00000146122","DAAM2",1
"ENSG00000146147","MLIP",1
"ENSG00000146151","HMGCLL1",1
"ENSG00000146166","LGSN",1
"ENSG00000146192","FGD2",1
"ENSG00000146205","ANO7",1
"ENSG00000146216","TTBK1",1
"ENSG00000146243","IRAK1BP1",1
"ENSG00000146263","MMS22L",1
"ENSG00000146285","SCML4",1
"ENSG00000146399","TAAR1",1
"ENSG00000146409","SLC18B1",1
"ENSG00000146410","MTFR2",1
"ENSG00000146416","AIG1",1
"ENSG00000146457","WTAP",1
"ENSG00000146463","ZMYM4",1
"ENSG00000146535","GNA12",1
"ENSG00000146555","SDK1",1
"ENSG00000146574","CCZ1B",1
"ENSG00000146674","IGFBP3",1
"ENSG00000146757","ZNF92",1
"ENSG00000146830","GIGYF1",1
"ENSG00000146834","MEPCE",1
"ENSG00000146856","AGBL3",1
"ENSG00000147130","ZMYM3",1
"ENSG00000147138","GPR174",1
"ENSG00000147144","CCDC120",1
"ENSG00000147224","PRPS1",1
"ENSG00000147231","RADX",1
"ENSG00000147255","IGSF1",1
"ENSG00000147257","GPC3",1
"ENSG00000147262","GPR119",1
"ENSG00000147364","FBXO25",1
"ENSG00000147383","NSDHL",1
"ENSG00000147394","ZNF185",1
"ENSG00000147421","HMBOX1",1
"ENSG00000147432","CHRNB3",1
"ENSG00000147457","CHMP7",1
"ENSG00000147509","RGS20",1
"ENSG00000147548","NSD3",1
"ENSG00000147592","LACTB2",1
"ENSG00000147604","RPL7",1
"ENSG00000147654","EBAG9",1
"ENSG00000147789","ZNF7",1
"ENSG00000147799","ARHGAP39",1
"ENSG00000147853","AK3",1
"ENSG00000147874","HAUS6",1
"ENSG00000147896","IFNK",1
"ENSG00000148090","AUH",1
"ENSG00000148123","PLPPR1",1
"ENSG00000148143","ZNF462",1
"ENSG00000148200","NR6A1",1
"ENSG00000148218","ALAD",1
"ENSG00000148219","ASTN2",1
"ENSG00000148297","MED22",1
"ENSG00000148300","REXO4",1
"ENSG00000148334","PTGES2",1
"ENSG00000148377","IDI2",1
"ENSG00000148386","LCN9",1
"ENSG00000148444","COMMD3",1
"ENSG00000148481","MINDY3",1
"ENSG00000148482","SLC39A12",1
"ENSG00000148484","RSU1",1
"ENSG00000148584","A1CF",1
"ENSG00000148600","CDHR1",1
"ENSG00000148606","POLR3A",1
"ENSG00000148660","CAMK2G",1
"ENSG00000148735","PLEKHS1",1
"ENSG00000148834","GSTO1",1
"ENSG00000148835","TAF5",1
"ENSG00000148841","ITPRIP",1
"ENSG00000148843","PDCD11",1
"ENSG00000148925","BTBD10",1
"ENSG00000148948","LRRC4C",1
"ENSG00000148950","IMMP1L",1
"ENSG00000148985","PGAP2",1
"ENSG00000149016","TUT1",1
"ENSG00000149115","TNKS1BP1",1
"ENSG00000149177","PTPRJ",1
"ENSG00000149179","CSTPP1",1
"ENSG00000149201","CCDC81",1
"ENSG00000149313","AASDHPPT",1
"ENSG00000149380","P4HA3",1
"ENSG00000149489","ROM1",1
"ENSG00000149506","ZP1",1
"ENSG00000149541","B3GAT3",1
"ENSG00000149548","CCDC15",1
"ENSG00000149554","CHEK1",1
"ENSG00000149564","ESAM",1
"ENSG00000149571","KIRREL3",1
"ENSG00000149599","DUSP15",1
"ENSG00000149633","KIAA1755",1
"ENSG00000149658","YTHDF1",1
"ENSG00000149742","SLC22A9",1
"ENSG00000149806","FAU",1
"ENSG00000149922","TBX6",1
"ENSG00000149923","PPP4C",1
"ENSG00000149927","DOC2A",1
"ENSG00000149930","TAOK2",1
"ENSG00000149968","MMP3",1
"ENSG00000150051","MKX",1
"ENSG00000150457","LATS2",1
"ENSG00000150459","SAP18",1
"ENSG00000150656","CNDP1",1
"ENSG00000150667","FSIP1",1
"ENSG00000150676","CCDC83",1
"ENSG00000150681","RGS18",1
"ENSG00000150687","PRSS23",1
"ENSG00000150753","CCT5",1
"ENSG00000150764","DIXDC1",1
"ENSG00000150779","TIMM8B",1
"ENSG00000150782","IL18",1
"ENSG00000150783","TEX12",1
"ENSG00000150787","PTS",1
"ENSG00000150907","FOXO1",1
"ENSG00000150995","ITPR1",1
"ENSG00000151023","ENKUR",1
"ENSG00000151025","GPR158",1
"ENSG00000151092","NGLY1",1
"ENSG00000151116","UEVLD",1
"ENSG00000151135","TMEM263",1
"ENSG00000151164","RAD9B",1
"ENSG00000151240","DIP2C",1
"ENSG00000151287","TEX30",1
"ENSG00000151292","CSNK1G3",1
"ENSG00000151320","AKAP6",1
"ENSG00000151327","FAM177A1",1
"ENSG00000151413","NUBPL",1
"ENSG00000151445","VIPAS39",1
"ENSG00000151461","UPF2",1
"ENSG00000151465","CDC123",1
"ENSG00000151466","SCLT1",1
"ENSG00000151475","SLC25A31",1
"ENSG00000151500","THYN1",1
"ENSG00000151502","VPS26B",1
"ENSG00000151553","FHIP2A",1
"ENSG00000151575","TEX9",1
"ENSG00000151576","QTRT2",1
"ENSG00000151689","INPP1",1
"ENSG00000151718","WWC2",1
"ENSG00000151790","TDO2",1
"ENSG00000151812","SLC35F4",1
"ENSG00000151846","PABPC3",1
"ENSG00000151876","FBXO4",1
"ENSG00000151883","PARP8",1
"ENSG00000151962","RBM46",1
"ENSG00000152034","MCHR2",1
"ENSG00000152056","AP1S3",1
"ENSG00000152154","TMEM178A",1
"ENSG00000152208","GRID2",1
"ENSG00000152214","RIT2",1
"ENSG00000152240","HAUS1",1
"ENSG00000152292","SH2D6",1
"ENSG00000152332","UHMK1",1
"ENSG00000152422","XRCC4",1
"ENSG00000152457","DCLRE1C",1
"ENSG00000152463","OLAH",1
"ENSG00000152464","RPP38",1
"ENSG00000152503","TRIM36",1
"ENSG00000152580","IGSF10",1
"ENSG00000152582","SPEF2",1
"ENSG00000152642","GPD1L",1
"ENSG00000152670","DDX4",1
"ENSG00000152683","SLC30A6",1
"ENSG00000152700","SAR1B",1
"ENSG00000152760","DYNLT5",1
"ENSG00000152763","DNAI4",1
"ENSG00000152904","GGPS1",1
"ENSG00000152932","RAB3C",1
"ENSG00000152944","MED21",1
"ENSG00000153046","CDYL",1
"ENSG00000153066","TXNDC11",1
"ENSG00000153071","DAB2",1
"ENSG00000153107","ANAPC1",1
"ENSG00000153130","SCOC",1
"ENSG00000153147","SMARCA5",1
"ENSG00000153157","SYCP2L",1
"ENSG00000153179","RASSF3",1
"ENSG00000153207","AHCTF1",1
"ENSG00000153208","MERTK",1
"ENSG00000153292","ADGRF1",1
"ENSG00000153347","FAM81B",1
"ENSG00000153391","INO80C",1
"ENSG00000153395","LPCAT1",1
"ENSG00000153404","PLEKHG4B",1
"ENSG00000153446","C16orf89",1
"ENSG00000153495","TEX29",1
"ENSG00000153721","CNKSR3",1
"ENSG00000153822","KCNJ16",1
"ENSG00000153832","FBXO36",1
"ENSG00000153885","KCTD15",1
"ENSG00000153904","DDAH1",1
"ENSG00000153914","SREK1",1
"ENSG00000153922","CHD1",1
"ENSG00000153930","ANKFN1",1
"ENSG00000154001","PPP2R5E",1
"ENSG00000154025","SLC5A10",1
"ENSG00000154027","AK5",1
"ENSG00000154059","IMPACT",1
"ENSG00000154114","TBCEL",1
"ENSG00000154118","JPH3",1
"ENSG00000154134","ROBO3",1
"ENSG00000154217","PITPNC1",1
"ENSG00000154227","CERS3",1
"ENSG00000154252","GAL3ST2",1
"ENSG00000154258","ABCA9",1
"ENSG00000154265","ABCA5",1
"ENSG00000154305","MIA3",1
"ENSG00000154330","PGM5",1
"ENSG00000154359","LONRF1",1
"ENSG00000154380","ENAH",1
"ENSG00000154438","ASZ1",1
"ENSG00000154447","SH3RF1",1
"ENSG00000154485","MMP21",1
"ENSG00000154511","DIPK1A",1
"ENSG00000154582","ELOC",1
"ENSG00000154814","OXNAD1",1
"ENSG00000154832","CXXC1",1
"ENSG00000154856","APCDD1",1
"ENSG00000154914","USP43",1
"ENSG00000154920","EME1",1
"ENSG00000154928","EPHB1",1
"ENSG00000154945","ANKRD40",1
