isoform_id	ES	ES_genomic_start	ES_genomic_end	MEE	MEE_genomic_start	MEE_genomic_end	MES	MES_genomic_start	MES_genomic_end	IR	IR_genomic_start	IR_genomic_end	A5	A5_genomic_start	A5_genomic_end	A3	A3_genomic_start	A3_genomic_end	ATSS	ATSS_genomic_start	ATSS_genomic_end	ATTS	ATTS_genomic_start	ATTS_genomic_end
ENST00000394128.7	1	40034916	40034972	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	40020353;40053635	40020482;40054092	1	40054408	40054742	1	40019097	40019104
ENST00000356271.7	2	40034916;40036116	40034972;40036154	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	40020353;40053635	40020482;40054092	1	40054407	40054742	1	40019097	40019098
ENST00000394126.5	1	40034916	40034972	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	40020353	40020482	1	40054361	40054742	0	NA	NA
ENST00000501516.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	40020353	40020482	1	40053608;40054361	40054092;40054742	1	40019097	40019529
ENST00000580302.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	40053657	40054092	0	NA	NA	1	40019097;40019785;40020273;40021955;40022394;40022645;40023131;40026156;40026647;40026856;40027383;40027909;40028826;40029748;40031159;40031538;40032043;40032649;40033056;40033345;40034916;40035117;40035722;40036116;40053298	40019645;40019933;40020482;40022054;40022484;40022826;40023395;40026331;40026746;40027034;40027465;40027946;40028968;40029859;40031245;40031620;40032090;40032762;40033206;40033456;40034972;40035349;40035795;40036154;40053348
ENST00000422942.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	40023160;40026156;40026647;40026856;40027383;40027909;40028826;40029748;40031159;40031538;40032043;40032649;40033056;40033345;40034916;40035117;40035722;40036116;40053298;40053469;40054361	40023395;40026331;40026746;40027034;40027465;40027946;40028968;40029859;40031245;40031620;40032090;40032762;40033206;40033456;40034972;40035349;40035795;40036154;40053380;40054092;40054742	1	40019097	40019503
ENST00000251822.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	23007839	23007993	1	22996773	22997089	1	23020199	23020509
ENST00000692529.1	1	22999548	23000105	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	23007839	23007993	0	NA	NA	0	NA	NA
ENST00000519210.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	22996773;22999548;23004425;23005372;23005960;23006728	22997089;23000105;23004626;23005475;23006145;23007746	1	23010641;23014690;23015638;23017252	23010688;23014778;23015743;23020509
ENST00000358528.9	1	114741527	114741673	0	NA	NA	0	NA	NA	0	NA	NA	2	114731404;114749817	114732604;114749821	1	114732816	114732868	1	114757984	114758014	1	114716913	114716916
ENST00000524652.2	2	114737471;114741527	114737563;114741673	0	NA	NA	0	NA	NA	0	NA	NA	1	114749817	114749821	1	114732816	114732868	1	114758003	114758014	1	114716913;114718613;114719579;114720539;114723883;114725221;114726211;114726983;114730258;114730508	114718216;114718745;114719742;114720717;114724002;114725333;114726386;114727090;114730422;114730648
ENST00000339438.10	2	114737471;114741527	114737563;114741673	0	NA	NA	0	NA	NA	0	NA	NA	2	114731404;114749817	114732604;114749821	1	114732816	114732868	1	114757983	114758014	0	NA	NA
ENST00000689631.1	0	NA	NA	0	NA	NA	0	NA	NA	1	114730423	114730507	0	NA	NA	0	NA	NA	1	114731404;114733732;114733989;114734442;114736758;114737471;114737963;114739692;114741527;114749817;114757925	114732868;114733857;114734117;114734523;114736855;114737563;114738072;114739890;114741673;114750207;114758014	1	114716913	114716921
ENST00000686025.1	2	114737471;114741527	114737563;114741673	0	NA	NA	0	NA	NA	0	NA	NA	1	114731404	114732604	1	114732816	114732868	1	114758003	114758014	1	114716913	114716919
ENST00000610726.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	114731404;114749817	114732604;114749821	1	114732816	114732868	0	NA	NA	1	114716913	114716916
ENST00000685676.1	2	114737471;114741527	114737563;114741673	0	NA	NA	0	NA	NA	0	NA	NA	2	114731404;114749817	114732604;114749821	0	NA	NA	1	114758003	114758014	1	114716913	114716921
ENST00000488592.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	41242154	41242306	1	41027202;41028584;41033983;41037362;41041311;41046407;41048690;41070595;41075219;41113283;41116922;41142878;41151614;41152599;41159725;41160875;41161364	41028319;41028726;41034048;41037541;41041565;41046598;41048890;41070721;41075451;41113526;41117010;41143112;41151684;41152741;41159933;41160898;41161432
ENST00000372597.5	2	41033983;41041311	41034048;41041565	0	NA	NA	1	41151614;41152599	41151684;41152741	0	NA	NA	1	41185984	41186121	0	NA	NA	1	41242116	41242306	0	NA	NA
ENST00000326197.11	1	41041311	41041565	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	41161364;41185984;41242059	41161432;41186250;41242306	0	NA	NA
ENST00000337495.9	2	41033983;41041311	41034048;41041565	0	NA	NA	1	41152599;41159725	41152741;41159933	0	NA	NA	1	41185984	41186121	0	NA	NA	1	41242110	41242306	0	NA	NA
ENST00000489421.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	41046407	41046418	0	NA	NA	1	41048760;41070595;41075219;41113283;41116922;41142878;41151614;41152599;41159725;41160875;41161364;41185984;41242059	41048890;41070721;41075451;41113526;41117010;41143112;41151684;41152741;41159933;41160898;41161432;41186250;41242306	1	41027202;41028584;41033983	41028319;41028726;41034048
ENST00000695335.1	1	41041311	41041565	0	NA	NA	1	41152599;41159725	41152741;41159933	0	NA	NA	1	41185984	41186121	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000372596.5	3	41033983;41041311;41152599	41034048;41041565;41152741	0	NA	NA	0	NA	NA	0	NA	NA	1	41185984	41186121	0	NA	NA	1	41242116	41242306	0	NA	NA
ENST00000590064.1	0	NA	NA	0	NA	NA	0	NA	NA	4	3751330;3752991;3753927;3754106	3751433;3753764;3754018;3754194	0	NA	NA	0	NA	NA	1	3759561;3759612;3761536	3759600;3760301;3761692	1	3750772	3750879
ENST00000589934.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	3761570	3761692	1	3750772;3751189;3751434;3752508;3752820;3753765;3754019;3754195;3759561	3751097;3751329;3751553;3752720;3752990;3753926;3754105;3754800;3759600
ENST00000591678.1	0	NA	NA	0	NA	NA	0	NA	NA	1	3751330	3751433	0	NA	NA	0	NA	NA	1	3752508;3752820;3753765;3754019;3754195;3759561;3759612;3761536	3752720;3752990;3753926;3754105;3754800;3759600;3760301;3761692	1	3750772	3751066
ENST00000316757.4	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	3759612	3759689	1	3754340	3754800	0	NA	NA	0	NA	NA
ENST00000588984.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	3759561;3759612;3761536	3759600;3760301;3761692	1	3750772	3750819
ENST00000441915.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	50274057	50274340	2	50273119;50273913	50273298;50273916	1	50267608;50268874;50270127;50270433	50267769;50269349;50270284;50270495	1	50277170	50277546
ENST00000434030.1	0	NA	NA	0	NA	NA	0	NA	NA	1	50273647	50273758	0	NA	NA	1	50273913	50273916	1	50267608;50268874;50270127;50270433;50270561;50271088;50271361;50273119	50267769;50269349;50270284;50270495;50271009;50271181;50271480;50273152	1	50274363;50274843;50275012;50275302;50275560;50275705;50276302	50274582;50274934;50275053;50275459;50275615;50275844;50277546
ENST00000616701.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	50274057	50274340	2	50270561;50273119	50270890;50273298	1	50267608;50268874	50267769;50269147	0	NA	NA
ENST00000619119.4	0	NA	NA	0	NA	NA	0	NA	NA	1	50273647	50273758	2	50271177;50274057	50271181;50274340	2	50270561;50273119	50270890;50273298	1	50267608	50267769	1	50277139	50277546
ENST00000618865.4	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	50274057	50274340	3	50268874;50270561;50273119	50269161;50270890;50273298	0	NA	NA	1	50277139	50277546
ENST00000456560.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	50274057	50274340	1	50273913	50273916	1	50267608;50268874;50270127;50270433;50270561;50271088;50271361	50267769;50269349;50270284;50270495;50271009;50271181;50271480	1	50277165	50277546
ENST00000313288.9	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	1721500	1721521	0	NA	NA
ENST00000612220.5	1	1727708	1728787	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	1745163	1745171
ENST00000525924.2	1	65297120	65298685	0	NA	NA	0	NA	NA	0	NA	NA	2	65282521;65295990	65284522;65296810	1	65285521	65287716	0	NA	NA	0	NA	NA
ENST00000706538.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	65282521;65295990	65284522;65296810	2	65285521;65295864	65287716;65295934	1	65261913	65261932	1	65297598;65305373	65298685;65305589
ENST00000265465.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	65282521;65295990	65284522;65296810	1	65285521	65287716	1	65261913	65261962	1	65305373	65305589
ENST00000706539.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	65261913	65261943	1	65285521;65289050;65289799;65294153;65294546;65295540;65295864;65297120;65305373	65287840;65289088;65289872;65294261;65294652;65295599;65296810;65298685;65305589
ENST00000527618.6	0	NA	NA	0	NA	NA	0	NA	NA	1	65279627	65280991	2	65282521;65295990	65284522;65296810	1	65285521	65287716	1	65261913	65261932	1	65297616;65305373	65298685;65305589
ENST00000706541.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	65295990	65296810	0	NA	NA	1	65261913;65266582;65267477;65268672;65275892;65278730;65279538;65280992;65281670;65282479	65262371;65266706;65267568;65268729;65275998;65278923;65279626;65281147;65281732;65284522	1	65297616;65305373	65298685;65305589
ENST00000706536.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	65282521	65284522	1	65285521	65287716	1	65261913	65261932	1	65297120;65305373	65298685;65305589
ENST00000016171.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
BambuTx449	1	99718346	99718500	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	99732123	99732127	1	99710868	99711844
ENST00000370483.9	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	99713479	99714718	1	99732100	99732127	1	99710868	99711844
ENST00000622694.5	1	17773610	17774016	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	17739488	17741194	1	17774469	17774495	0	NA	NA
ENST00000317361.11	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	17739488	17741194	1	17774381	17774495	0	NA	NA
ENST00000399765.5	0	NA	NA	0	NA	NA	1	17743803;17750105;17773610	17744013;17750174;17774016	0	NA	NA	0	NA	NA	1	17739488	17741194	1	17774489	17774495	1	17734138	17734175
ENST00000494097.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	17743803;17750105;17773610;17774381	17744013;17750174;17774016;17774495	1	17734138	17735222
ENST00000614949.4	2	17743803;17773610	17744013;17774016	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	17739488	17741194	0	NA	NA	1	17734138	17734142
ENST00000399767.6	0	NA	NA	0	NA	NA	1	17750105;17773610	17750174;17774016	0	NA	NA	0	NA	NA	1	17739488	17741194	0	NA	NA	1	17734138	17735364
ENST00000381006.8	2	70791225;70799405	70793557;70799875	0	NA	NA	0	NA	NA	0	NA	NA	1	70789592	70790082	0	NA	NA	1	70704801	70705294	0	NA	NA
ENST00000512331.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	70704801;70721964;70762519;70763552;70764475;70768538;70773511;70775168;70778369;70783091;70784796;70788806;70789495;70791225;70793785;70794795	70705294;70722751;70762692;70763669;70764576;70768661;70773572;70775233;70778438;70783183;70784879;70788973;70790082;70793557;70793904;70794894	1	70806748	70808619
ENST00000226328.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	70789592	70790082	0	NA	NA	1	70704801;70721964	70705294;70722011	1	70793785;70794795;70799405;70800141;70802956;70804348;70806516	70793904;70794894;70799875;70800205;70802983;70804416;70808619
ENST00000417478.6	1	70721964	70722751	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	70791225;70793785;70794795;70799405;70800141;70802956;70804348;70806516	70793557;70793904;70794894;70799875;70800205;70802983;70804416;70808619
ENST00000373253.7	1	35558156	35558223	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	35566772	35566779
ENST00000373243.7	0	NA	NA	0	NA	NA	0	NA	NA	1	35557884	35558155	0	NA	NA	0	NA	NA	1	35557473	35557799	0	NA	NA
ENST00000356090.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	35557473	35557792	0	NA	NA
ENST00000651929.2	1	136209243	136209442	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	136169296	136169907	0	NA	NA	0	NA	NA
ENST00000618438.4	0	NA	NA	0	NA	NA	1	136208455;136209243	136208641;136209442	0	NA	NA	0	NA	NA	1	136169296	136169907	1	136147465	136147536	1	136211354	136211359
ENST00000543669.5	1	136209243	136209442	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	136147465	136147628	1	136211349	136211359
ENST00000394155.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	136169296	136169907	1	136147465	136147533	1	136211354	136211359
ENST00000450171.2	1	123618345	123618356	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	123430269;123435434;123480816;123491653;123525822;123560262;123577367;123584312;123591087;123594082;123594735;123595942;123600468;123603426;123605322;123606609	123431166;123435715;123480893;123491959;123526171;123560652;123577577;123584332;123591541;123594166;123594838;123596037;123600548;123603541;123605478;123606798	1	123623055	123627774
ENST00000638086.1	1	123591087	123591541	0	NA	NA	1	123525822;123560262	123526171;123560652	0	NA	NA	0	NA	NA	1	123607809	123608659	1	123430269;123435434;123480816	123431166;123435715;123480893	1	123622759	123627774
ENST00000646146.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	123607809	123608659	1	123430269;123435434;123480816;123491653;123525822;123560262;123577367;123584312	123431166;123435715;123480893;123491959;123526171;123560652;123577577;123584332	0	NA	NA
ENST00000635736.2	3	123435434;123591087;123618345	123435715;123591541;123618356	0	NA	NA	1	123491653;123525822;123560262	123491959;123526171;123560652	0	NA	NA	0	NA	NA	1	123607809	123608659	0	NA	NA	1	123627767	123627774
ENST00000529750.5	2	123560262;123591087	123560652;123591541	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	123607809	123608659	1	123430269;123435434;123480816;123491653	123431166;123435715;123480893;123491959	0	NA	NA
ENST00000533341.3	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	123480816;123491653;123525822;123560262;123577367;123584312;123591087;123594082;123594735;123595942;123600468;123603426;123605322;123606609;123607809;123609795;123610196;123612761;123613455;123614745;123618345;123618693;123619107;123622506	123480893;123491959;123526171;123560652;123577577;123584332;123591541;123594166;123594838;123596037;123600548;123603541;123605478;123606798;123608802;123609913;123610338;123612864;123613658;123614835;123618356;123618800;123619224;123627774
ENST00000529432.5	1	123591087	123591541	0	NA	NA	0	NA	NA	0	NA	NA	1	123560527	123560652	1	123607809	123608659	1	123430269;123435434;123480816;123491653;123525822	123431166;123435715;123480893;123491959;123526171	1	123626401	123627774
ENST00000534764.1	1	123591087	123591541	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	123607809	123608659	1	123430269;123435434;123480816;123491653;123525822;123560262	123431166;123435715;123480893;123491959;123526171;123560277	1	123609902;123610196;123612761;123613455;123614745;123618345;123618693;123619107;123622506	123609913;123610338;123612864;123613658;123614835;123618356;123618800;123619224;123627774
ENST00000691823.1	1	100010587	100010823	0	NA	NA	0	NA	NA	1	100020732	100022041	2	99983586;100055188	99984967;100057820	0	NA	NA	1	100098991	100099052	1	99979185	99979341
ENST00000262455.7	1	100010587	100010823	0	NA	NA	0	NA	NA	0	NA	NA	2	99983586;100055188	99984967;100057820	0	NA	NA	1	100099000	100099052	0	NA	NA
ENST00000689406.1	2	100006506;100010587	100006647;100010823	0	NA	NA	0	NA	NA	0	NA	NA	2	99983586;100055188	99984967;100057820	0	NA	NA	0	NA	NA	1	99979185	99979348
ENST00000687017.1	0	NA	NA	0	NA	NA	1	100007578;100010587	100007689;100010823	0	NA	NA	2	99983586;100055188	99984967;100057820	0	NA	NA	0	NA	NA	1	99979185	99979341
ENST00000690306.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	100060155;100098784	100060172;100099052	1	99979185;99983586;100006506;100007578;100010587;100016322;100018256;100020616;100022042;100052417	99982713;99985069;100006647;100007689;100010823;100016438;100018313;100020731;100022226;100052532
ENST00000688230.1	1	100010587	100010823	0	NA	NA	0	NA	NA	0	NA	NA	1	100055188	100057820	0	NA	NA	0	NA	NA	1	99979185	99982713
ENST00000686275.1	2	100010587;100022042	100010823;100022226	0	NA	NA	0	NA	NA	0	NA	NA	2	99983586;100055188	99984967;100057820	0	NA	NA	1	100098974	100099052	1	99979185	99979341
ENST00000685319.1	0	NA	NA	0	NA	NA	1	100052417;100055188;100060100	100052532;100057859;100060172	0	NA	NA	1	99983586	99984967	0	NA	NA	1	100099002	100099052	1	99979185	99979218
ENST00000468102.2	0	NA	NA	0	NA	NA	0	NA	NA	1	35316458	35317890	0	NA	NA	0	NA	NA	1	35297818;35309670;35310459;35312302;35312626;35315209	35297952;35309810;35310644;35312538;35312772;35316104	1	35321751	35321771
ENST00000698931.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	35297818	35297833	1	35317891;35318173;35319524;35319819;35320884;35321187	35317999;35318471;35319690;35320017;35320974;35321771
ENST00000698929.1	0	NA	NA	0	NA	NA	1	35312302;35312626	35312538;35312772	0	NA	NA	1	35316146	35316457	1	35315209	35316051	0	NA	NA	0	NA	NA
ENST00000316637.7	1	35315209	35316457	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000444278.3	1	35315209	35316457	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	35310459	35310570	1	35297818	35297842	0	NA	NA
ENST00000252029.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	50526141	50526156	1	50530012	50530018	0	NA	NA
ENST00000476284.1	1	50527165	50527283	0	NA	NA	0	NA	NA	1	50526157	50526245	0	NA	NA	0	NA	NA	0	NA	NA	1	50525752	50525757
ENST00000487577.5	0	NA	NA	0	NA	NA	0	NA	NA	1	50529720	50529903	0	NA	NA	1	50526141	50526156	1	50529996	50530018	1	50525752	50525755
ENST00000395681.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	50530012	50530018	0	NA	NA
ENST00000652237.1	0	NA	NA	0	NA	NA	0	NA	NA	1	50529339	50529495	0	NA	NA	0	NA	NA	1	50530012	50530018	1	50525752;50526001;50526246;50526576;50527165;50527588;50528512	50525918;50526156;50526476;50526738;50527283;50527717;50528610
ENST00000487162.1	0	NA	NA	0	NA	NA	0	NA	NA	2	50528611;50529339;50529719	50529135;50529495;50529731	0	NA	NA	0	NA	NA	1	50530012	50530018	1	50525752;50526001;50526246;50526576;50527165;50527588	50525918;50526156;50526476;50526738;50527283;50527717
ENST00000366905.3	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	161274032	161274061	1	161129967;161139422;161146524;161149187;161153346;161154149;161160105	161136634;161139620;161146599;161149289;161153499;161154310;161165713
ENST00000624499.2	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	161165838	161166248	0	NA	NA	1	161273963	161274061	1	161129967;161139422;161146524;161149187;161153346;161154149	161136634;161139620;161146599;161149289;161153499;161154310
ENST00000320285.9	1	161160105	161165713	0	NA	NA	0	NA	NA	0	NA	NA	1	161165838	161166248	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000366911.9	0	NA	NA	0	NA	NA	1	161160105;161165838	161165713;161166417	0	NA	NA	0	NA	NA	0	NA	NA	1	161274025	161274061	1	161129967	161129979
ENST00000442998.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000374467.4	1	33574506	33574525	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	33580276	33580293	1	33572547	33572552
ENST00000482384.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	109213918	109213932	1	109223978;109228352;109229414;109230878;109231631;109235210;109235977;109236391;109236805;109237244;109237731	109224048;109228432;109229572;109231021;109231786;109235431;109236106;109236548;109236870;109237373;109238182
ENST00000468588.1	0	NA	NA	0	NA	NA	0	NA	NA	2	109236549;109236871	109236804;109237243	0	NA	NA	0	NA	NA	1	109213918;109214547;109223978;109228352;109229414;109230878;109231631;109235210;109235977	109214128;109215153;109224048;109228432;109229572;109231021;109231786;109235431;109236106	1	109238169	109238182
ENST00000369923.4	1	109214547	109215153	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	109213918	109213982	1	109238148	109238182
ENST00000234677.7	2	109214547;109236805	109215153;109236870	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000431317.6	2	58331287;58366024	58331518;58366230	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	58298504	58298700	0	NA	NA
