ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:1901360	organic cyclic compound metabolic process	393	0.223290071558888	1.47262181037362	0.00389719574533054	0.0167727411824352	0.00887968650834806	598	tags=43%, list=36%, signal=36%	ENSG00000118523/ENSG00000185650/ENSG00000114315/ENSG00000108821/ENSG00000137693/ENSG00000018625/ENSG00000142871/ENSG00000114251/ENSG00000221962/ENSG00000176907/ENSG00000148677/ENSG00000086696/ENSG00000178999/ENSG00000137834/ENSG00000139329/ENSG00000112559/ENSG00000107485/ENSG00000134363/ENSG00000074181/ENSG00000166803/ENSG00000163191/ENSG00000166801/ENSG00000184357/ENSG00000109846/ENSG00000197406/ENSG00000187098/ENSG00000129474/ENSG00000176170/ENSG00000117650/ENSG00000089685/ENSG00000162344/ENSG00000152977/ENSG00000170989/ENSG00000152518/ENSG00000167900/ENSG00000141052/ENSG00000139445/ENSG00000173068/ENSG00000145423/ENSG00000157978/ENSG00000134853/ENSG00000084093/ENSG00000162599/ENSG00000167244/ENSG00000149948/ENSG00000147862/ENSG00000110092/ENSG00000175643/ENSG00000136492/ENSG00000131747/ENSG00000171848/ENSG00000123892/ENSG00000026025/ENSG00000146670/ENSG00000125378/ENSG00000134250/ENSG00000167513/ENSG00000175592/ENSG00000136982/ENSG00000102554/ENSG00000142611/ENSG00000074047/ENSG00000024526/ENSG00000109674/ENSG00000137203/ENSG00000145386/ENSG00000106571/ENSG00000144579/ENSG00000125845/ENSG00000117266/ENSG00000171408/ENSG00000178764/ENSG00000135272/ENSG00000111247/ENSG00000155760/ENSG00000105967/ENSG00000104375/ENSG00000124942/ENSG00000119614/ENSG00000130203/ENSG00000177426/ENSG00000006468/ENSG00000107249/ENSG00000150907/ENSG00000113916/ENSG00000116039/ENSG00000180340/ENSG00000114779/ENSG00000162407/ENSG00000132274/ENSG00000119655/ENSG00000166949/ENSG00000073111/ENSG00000153071/ENSG00000203780/ENSG00000163251/ENSG00000117724/ENSG00000182010/ENSG00000138039/ENSG00000176890/ENSG00000018408/ENSG00000173207/ENSG00000166851/ENSG00000155363/ENSG00000173193/ENSG00000163346/ENSG00000151322/ENSG00000124440/ENSG00000132256/ENSG00000164611/ENSG00000178573/ENSG00000100297/ENSG00000148737/ENSG00000142279/ENSG00000197299/ENSG00000134107/ENSG00000185532/ENSG00000124782/ENSG00000171791/ENSG00000064309/ENSG00000181449/ENSG00000213347/ENSG00000185664/ENSG00000146648/ENSG00000147606/ENSG00000167107/ENSG00000167670/ENSG00000100890/ENSG00000170312/ENSG00000182185/ENSG00000196584/ENSG00000181444/ENSG00000187634/ENSG00000189067/ENSG00000181544/ENSG00000167799/ENSG00000105976/ENSG00000172340/ENSG00000158813/ENSG00000134871/ENSG00000181019/ENSG00000101144/ENSG00000134222/ENSG00000156802/ENSG00000125968/ENSG00000138061/ENSG00000163453/ENSG00000151718/ENSG00000118707/ENSG00000101003/ENSG00000188486/ENSG00000112118/ENSG00000074219/ENSG00000173598/ENSG00000092969/ENSG00000184304/ENSG00000087842/ENSG00000144554/ENSG00000111602/ENSG00000164104/ENSG00000175745/ENSG00000019485/ENSG00000152601/ENSG00000138696/ENSG00000177425/ENSG00000187837/ENSG00000133119/ENSG00000198157/ENSG00000166888
CC	GO:0070161	anchoring junction	118	0.29333886251306	1.6417741348586	0.00400307245820101	0.0170130579473543	0.00900691303095227	778	tags=67%, list=46%, signal=39%	ENSG00000152661/ENSG00000137693/ENSG00000018625/ENSG00000011028/ENSG00000010278/ENSG00000163191/ENSG00000129474/ENSG00000013297/ENSG00000135046/ENSG00000111057/ENSG00000068078/ENSG00000110092/ENSG00000116117/ENSG00000125848/ENSG00000026025/ENSG00000154330/ENSG00000162493/ENSG00000137807/ENSG00000198959/ENSG00000163347/ENSG00000124145/ENSG00000143375/ENSG00000124942/ENSG00000180340/ENSG00000162407/ENSG00000143545/ENSG00000153071/ENSG00000142798/ENSG00000163251/ENSG00000198947/ENSG00000204381/ENSG00000111665/ENSG00000081138/ENSG00000170017/ENSG00000142279/ENSG00000162614/ENSG00000113361/ENSG00000164647/ENSG00000146648/ENSG00000126878/ENSG00000138771/ENSG00000127418/ENSG00000184226/ENSG00000126458/ENSG00000105926/ENSG00000136205/ENSG00000125266/ENSG00000157227/ENSG00000184304/ENSG00000254087/ENSG00000092531/ENSG00000117394/ENSG00000196839/ENSG00000105699/ENSG00000111859/ENSG00000197702/ENSG00000086062/ENSG00000164171/ENSG00000083857/ENSG00000143195/ENSG00000113721/ENSG00000170421/ENSG00000157240/ENSG00000116106/ENSG00000184349/ENSG00000148700/ENSG00000114346/ENSG00000145390/ENSG00000091409/ENSG00000060138/ENSG00000177707/ENSG00000064666/ENSG00000134376/ENSG00000106211/ENSG00000046604/ENSG00000087077/ENSG00000120896/ENSG00000140937/ENSG00000111052
BP	GO:0043066	negative regulation of apoptotic process	105	0.308967004093286	1.69574895989794	0.00449985488120639	0.0188882797482737	0.00999967751379198	518	tags=47%, list=31%, signal=34%	ENSG00000137693/ENSG00000142871/ENSG00000114251/ENSG00000176907/ENSG00000178999/ENSG00000137834/ENSG00000107485/ENSG00000109846/ENSG00000187098/ENSG00000176170/ENSG00000089685/ENSG00000135046/ENSG00000139219/ENSG00000111057/ENSG00000141052/ENSG00000145423/ENSG00000137801/ENSG00000149948/ENSG00000110092/ENSG00000125378/ENSG00000134250/ENSG00000162493/ENSG00000137203/ENSG00000184557/ENSG00000106571/ENSG00000130203/ENSG00000167601/ENSG00000150907/ENSG00000113916/ENSG00000145632/ENSG00000166949/ENSG00000144476/ENSG00000153071/ENSG00000203780/ENSG00000163430/ENSG00000126709/ENSG00000182010/ENSG00000166851/ENSG00000148737/ENSG00000171791/ENSG00000118193/ENSG00000146648/ENSG00000087586/ENSG00000123473/ENSG00000170312/ENSG00000196584/ENSG00000181019/ENSG00000215417/ENSG00000101144
BP	GO:0043069	negative regulation of programmed cell death	107	0.308220392869728	1.6980570227045	0.00577242368939914	0.0239344396877525	0.0126711739523396	518	tags=47%, list=31%, signal=34%	ENSG00000137693/ENSG00000142871/ENSG00000114251/ENSG00000176907/ENSG00000178999/ENSG00000137834/ENSG00000107485/ENSG00000109846/ENSG00000187098/ENSG00000176170/ENSG00000089685/ENSG00000135046/ENSG00000139219/ENSG00000111057/ENSG00000141052/ENSG00000145423/ENSG00000137801/ENSG00000149948/ENSG00000110092/ENSG00000125378/ENSG00000134250/ENSG00000162493/ENSG00000137203/ENSG00000184557/ENSG00000106571/ENSG00000130203/ENSG00000167601/ENSG00000150907/ENSG00000113916/ENSG00000145632/ENSG00000166949/ENSG00000144476/ENSG00000153071/ENSG00000203780/ENSG00000163430/ENSG00000126709/ENSG00000182010/ENSG00000166851/ENSG00000148737/ENSG00000171791/ENSG00000118193/ENSG00000146648/ENSG00000087586/ENSG00000123473/ENSG00000170312/ENSG00000196584/ENSG00000105976/ENSG00000181019/ENSG00000215417/ENSG00000101144
BP	GO:0031326	regulation of cellular biosynthetic process	379	0.222989183065018	1.47368286070254	0.00603159256332031	0.0247077285726374	0.0130805621855139	598	tags=43%, list=36%, signal=36%	ENSG00000118523/ENSG00000185650/ENSG00000114315/ENSG00000152661/ENSG00000130303/ENSG00000108821/ENSG00000137693/ENSG00000142871/ENSG00000114251/ENSG00000221962/ENSG00000176907/ENSG00000148677/ENSG00000178999/ENSG00000137834/ENSG00000139329/ENSG00000112559/ENSG00000107485/ENSG00000286522/ENSG00000134363/ENSG00000074181/ENSG00000170961/ENSG00000184357/ENSG00000109846/ENSG00000187098/ENSG00000107796/ENSG00000129474/ENSG00000176170/ENSG00000117650/ENSG00000089685/ENSG00000162344/ENSG00000152977/ENSG00000170989/ENSG00000152518/ENSG00000135046/ENSG00000139219/ENSG00000182240/ENSG00000141052/ENSG00000180447/ENSG00000139445/ENSG00000173068/ENSG00000145423/ENSG00000134853/ENSG00000084093/ENSG00000162599/ENSG00000167244/ENSG00000137801/ENSG00000149948/ENSG00000147862/ENSG00000110092/ENSG00000171522/ENSG00000136492/ENSG00000131747/ENSG00000123892/ENSG00000026025/ENSG00000125378/ENSG00000134250/ENSG00000175592/ENSG00000197496/ENSG00000136982/ENSG00000102554/ENSG00000142611/ENSG00000074047/ENSG00000024526/ENSG00000137203/ENSG00000121039/ENSG00000145386/ENSG00000106571/ENSG00000144579/ENSG00000115461/ENSG00000108255/ENSG00000125845/ENSG00000117266/ENSG00000178764/ENSG00000135272/ENSG00000155760/ENSG00000105967/ENSG00000104375/ENSG00000124942/ENSG00000119614/ENSG00000130203/ENSG00000177426/ENSG00000167601/ENSG00000006468/ENSG00000107249/ENSG00000150907/ENSG00000113916/ENSG00000116039/ENSG00000180340/ENSG00000114779/ENSG00000162407/ENSG00000132274/ENSG00000166949/ENSG00000153071/ENSG00000075651/ENSG00000203780/ENSG00000163251/ENSG00000117724/ENSG00000182010/ENSG00000138039/ENSG00000176890/ENSG00000018408/ENSG00000173207/ENSG00000166851/ENSG00000163702/ENSG00000155363/ENSG00000173193/ENSG00000163346/ENSG00000151322/ENSG00000124440/ENSG00000132256/ENSG00000178573/ENSG00000135842/ENSG00000148737/ENSG00000142279/ENSG00000197299/ENSG00000134107/ENSG00000185532/ENSG00000124782/ENSG00000171791/ENSG00000064309/ENSG00000181449/ENSG00000213347/ENSG00000185664/ENSG00000146648/ENSG00000087586/ENSG00000171617/ENSG00000170312/ENSG00000144339/ENSG00000181444/ENSG00000169871/ENSG00000187634/ENSG00000189067/ENSG00000184347/ENSG00000105976/ENSG00000158813/ENSG00000215417/ENSG00000101144/ENSG00000134222/ENSG00000156802/ENSG00000165458/ENSG00000125968/ENSG00000138061/ENSG00000137573/ENSG00000151718/ENSG00000118707/ENSG00000157227/ENSG00000074219/ENSG00000153208/ENSG00000092969/ENSG00000184304/ENSG00000087842/ENSG00000169047/ENSG00000111602/ENSG00000254087/ENSG00000164104/ENSG00000175745/ENSG00000019485/ENSG00000152601/ENSG00000138696/ENSG00000177425/ENSG00000187837/ENSG00000133119/ENSG00000198157/ENSG00000166888
BP	GO:1902533	positive regulation of intracellular signal transduction	107	0.30469778262565	1.67865015281016	0.00676195430980056	0.0270478172392022	0.0143194326560482	459	tags=41%, list=27%, signal=32%	ENSG00000118523/ENSG00000152661/ENSG00000130303/ENSG00000114251/ENSG00000176907/ENSG00000148677/ENSG00000178999/ENSG00000107485/ENSG00000107796/ENSG00000129474/ENSG00000176170/ENSG00000089685/ENSG00000162344/ENSG00000068078/ENSG00000134853/ENSG00000198121/ENSG00000167244/ENSG00000137801/ENSG00000125378/ENSG00000134250/ENSG00000198959/ENSG00000115461/ENSG00000125845/ENSG00000155760/ENSG00000104375/ENSG00000111907/ENSG00000130203/ENSG00000167601/ENSG00000145431/ENSG00000080986/ENSG00000132274/ENSG00000145632/ENSG00000144476/ENSG00000153071/ENSG00000182010/ENSG00000169760/ENSG00000138039/ENSG00000091436/ENSG00000132256/ENSG00000148737/ENSG00000166068/ENSG00000064309/ENSG00000181449/ENSG00000146648
BP	GO:0010605	negative regulation of macromolecule metabolic process	255	0.239530246700016	1.50564685079902	0.00669034953598309	0.0270478172392022	0.0143194326560482	576	tags=43%, list=34%, signal=33%	ENSG00000118523/ENSG00000185650/ENSG00000114315/ENSG00000130303/ENSG00000137693/ENSG00000114251/ENSG00000148677/ENSG00000178999/ENSG00000112559/ENSG00000107485/ENSG00000134363/ENSG00000074181/ENSG00000163191/ENSG00000184357/ENSG00000109846/ENSG00000187098/ENSG00000129474/ENSG00000089685/ENSG00000162344/ENSG00000152518/ENSG00000135046/ENSG00000182240/ENSG00000141052/ENSG00000180447/ENSG00000145423/ENSG00000084093/ENSG00000167244/ENSG00000137801/ENSG00000149948/ENSG00000147862/ENSG00000110092/ENSG00000171522/ENSG00000175643/ENSG00000136492/ENSG00000026025/ENSG00000125378/ENSG00000134250/ENSG00000167513/ENSG00000197496/ENSG00000102554/ENSG00000142611/ENSG00000149257/ENSG00000074047/ENSG00000024526/ENSG00000137203/ENSG00000184557/ENSG00000106571/ENSG00000144579/ENSG00000115461/ENSG00000108255/ENSG00000125845/ENSG00000178764/ENSG00000135272/ENSG00000105967/ENSG00000119614/ENSG00000130203/ENSG00000177426/ENSG00000167601/ENSG00000107249/ENSG00000150907/ENSG00000113916/ENSG00000162407/ENSG00000132274/ENSG00000166949/ENSG00000153071/ENSG00000168078/ENSG00000126709/ENSG00000117724/ENSG00000198947/ENSG00000176890/ENSG00000018408/ENSG00000166851/ENSG00000155363/ENSG00000173193/ENSG00000163346/ENSG00000153721/ENSG00000178573/ENSG00000135842/ENSG00000148737/ENSG00000142279/ENSG00000166068/ENSG00000197299/ENSG00000134107/ENSG00000124782/ENSG00000181449/ENSG00000213347/ENSG00000146648/ENSG00000087586/ENSG00000171617/ENSG00000170312/ENSG00000144339/ENSG00000187634/ENSG00000184347/ENSG00000181544/ENSG00000181019/ENSG00000215417/ENSG00000101144/ENSG00000165458/ENSG00000125968/ENSG00000151718/ENSG00000118707/ENSG00000153208/ENSG00000077942/ENSG00000092969/ENSG00000111602/ENSG00000254087/ENSG00000164104/ENSG00000175745/ENSG00000164109/ENSG00000019485
BP	GO:0051247	positive regulation of protein metabolic process	109	0.297337335939459	1.64946479834209	0.00691039880832383	0.0273201813352337	0.0144636254127708	464	tags=41%, list=28%, signal=32%	ENSG00000117399/ENSG00000114315/ENSG00000142871/ENSG00000114251/ENSG00000176907/ENSG00000178999/ENSG00000176170/ENSG00000089685/ENSG00000162344/ENSG00000150630/ENSG00000145423/ENSG00000068078/ENSG00000084093/ENSG00000167244/ENSG00000137801/ENSG00000149948/ENSG00000110092/ENSG00000026025/ENSG00000125378/ENSG00000197496/ENSG00000175063/ENSG00000125845/ENSG00000134569/ENSG00000111907/ENSG00000130203/ENSG00000150907/ENSG00000145431/ENSG00000162407/ENSG00000145632/ENSG00000166949/ENSG00000088325/ENSG00000153071/ENSG00000075651/ENSG00000184661/ENSG00000166851/ENSG00000173193/ENSG00000135842/ENSG00000148737/ENSG00000171791/ENSG00000118193/ENSG00000137831/ENSG00000064309/ENSG00000146648/ENSG00000165912/ENSG00000087586
BP	GO:0007409	axonogenesis	111	-0.257888594409574	-1.59080415816956	0.00712218030235365	0.0278338080781637	0.0147355454531455	543	tags=49%, list=32%, signal=35%	ENSG00000141622/ENSG00000157851/ENSG00000065675/ENSG00000160469/ENSG00000168280/ENSG00000076356/ENSG00000010810/ENSG00000160460/ENSG00000145242/ENSG00000145147/ENSG00000099250/ENSG00000104967/ENSG00000136854/ENSG00000171533/ENSG00000154928/ENSG00000151150/ENSG00000154277/ENSG00000179915/ENSG00000164742/ENSG00000078018/ENSG00000077264/ENSG00000133083/ENSG00000187323/ENSG00000137285/ENSG00000167178/ENSG00000134115/ENSG00000258947/ENSG00000018236/ENSG00000143032/ENSG00000131711/ENSG00000152784/ENSG00000177103/ENSG00000105649/ENSG00000070886/ENSG00000132639/ENSG00000066032/ENSG00000163531/ENSG00000155980/ENSG00000171450/ENSG00000198910/ENSG00000160716/ENSG00000021645/ENSG00000172020/ENSG00000184144/ENSG00000154096/ENSG00000130558/ENSG00000016082/ENSG00000179774/ENSG00000187122/ENSG00000149295/ENSG00000277586/ENSG00000116147/ENSG00000053108/ENSG00000151615
BP	GO:0019219	regulation of nucleobase-containing compound metabolic process	292	0.228905677736037	1.46145209363792	0.00747292384565598	0.0288726603127617	0.0152855260479327	598	tags=45%, list=36%, signal=35%	ENSG00000185650/ENSG00000114315/ENSG00000108821/ENSG00000137693/ENSG00000142871/ENSG00000114251/ENSG00000176907/ENSG00000148677/ENSG00000178999/ENSG00000137834/ENSG00000139329/ENSG00000112559/ENSG00000107485/ENSG00000134363/ENSG00000074181/ENSG00000163191/ENSG00000184357/ENSG00000109846/ENSG00000187098/ENSG00000129474/ENSG00000176170/ENSG00000117650/ENSG00000089685/ENSG00000152977/ENSG00000170989/ENSG00000152518/ENSG00000141052/ENSG00000139445/ENSG00000173068/ENSG00000145423/ENSG00000084093/ENSG00000162599/ENSG00000167244/ENSG00000149948/ENSG00000147862/ENSG00000110092/ENSG00000175643/ENSG00000136492/ENSG00000131747/ENSG00000026025/ENSG00000125378/ENSG00000134250/ENSG00000167513/ENSG00000175592/ENSG00000136982/ENSG00000102554/ENSG00000142611/ENSG00000074047/ENSG00000024526/ENSG00000137203/ENSG00000145386/ENSG00000106571/ENSG00000144579/ENSG00000125845/ENSG00000117266/ENSG00000178764/ENSG00000135272/ENSG00000111247/ENSG00000155760/ENSG00000105967/ENSG00000104375/ENSG00000124942/ENSG00000119614/ENSG00000130203/ENSG00000177426/ENSG00000006468/ENSG00000107249/ENSG00000150907/ENSG00000113916/ENSG00000180340/ENSG00000114779/ENSG00000162407/ENSG00000132274/ENSG00000166949/ENSG00000073111/ENSG00000153071/ENSG00000203780/ENSG00000163251/ENSG00000117724/ENSG00000182010/ENSG00000018408/ENSG00000173207/ENSG00000166851/ENSG00000155363/ENSG00000173193/ENSG00000163346/ENSG00000151322/ENSG00000124440/ENSG00000132256/ENSG00000178573/ENSG00000100297/ENSG00000148737/ENSG00000142279/ENSG00000197299/ENSG00000134107/ENSG00000124782/ENSG00000064309/ENSG00000181449/ENSG00000213347/ENSG00000146648/ENSG00000170312/ENSG00000181444/ENSG00000187634/ENSG00000189067/ENSG00000181544/ENSG00000105976/ENSG00000158813/ENSG00000101144/ENSG00000134222/ENSG00000156802/ENSG00000125968/ENSG00000138061/ENSG00000151718/ENSG00000118707/ENSG00000188486/ENSG00000112118/ENSG00000074219/ENSG00000092969/ENSG00000184304/ENSG00000087842/ENSG00000111602/ENSG00000164104/ENSG00000175745/ENSG00000019485/ENSG00000152601/ENSG00000138696/ENSG00000177425/ENSG00000187837/ENSG00000133119/ENSG00000198157/ENSG00000166888
BP	GO:0051172	negative regulation of nitrogen compound metabolic process	218	0.250175021736026	1.54643579283145	0.00767435036440681	0.0290331013388988	0.0153704654147111	466	tags=37%, list=28%, signal=30%	ENSG00000185650/ENSG00000114315/ENSG00000137693/ENSG00000114251/ENSG00000148677/ENSG00000178999/ENSG00000112559/ENSG00000107485/ENSG00000134363/ENSG00000074181/ENSG00000163191/ENSG00000184357/ENSG00000109846/ENSG00000187098/ENSG00000129474/ENSG00000176170/ENSG00000089685/ENSG00000152518/ENSG00000182240/ENSG00000141052/ENSG00000180447/ENSG00000145423/ENSG00000084093/ENSG00000167244/ENSG00000137801/ENSG00000149948/ENSG00000147862/ENSG00000110092/ENSG00000175643/ENSG00000125378/ENSG00000134250/ENSG00000167513/ENSG00000197496/ENSG00000102554/ENSG00000142611/ENSG00000149257/ENSG00000074047/ENSG00000024526/ENSG00000137203/ENSG00000184557/ENSG00000106571/ENSG00000144579/ENSG00000115461/ENSG00000125845/ENSG00000178764/ENSG00000135272/ENSG00000105967/ENSG00000119614/ENSG00000130203/ENSG00000177426/ENSG00000107249/ENSG00000150907/ENSG00000113916/ENSG00000162407/ENSG00000132274/ENSG00000166949/ENSG00000153071/ENSG00000168078/ENSG00000126709/ENSG00000117724/ENSG00000198947/ENSG00000176890/ENSG00000018408/ENSG00000166851/ENSG00000155363/ENSG00000173193/ENSG00000163346/ENSG00000153721/ENSG00000178573/ENSG00000135842/ENSG00000148737/ENSG00000142279/ENSG00000166068/ENSG00000197299/ENSG00000134107/ENSG00000124782/ENSG00000181449/ENSG00000213347/ENSG00000146648/ENSG00000171617
BP	GO:0120036	plasma membrane bounded cell projection organization	254	-0.210601841680257	-1.47591319117584	0.00768523270735557	0.0290331013388988	0.0153704654147111	439	tags=38%, list=26%, signal=33%	ENSG00000076356/ENSG00000068971/ENSG00000010810/ENSG00000160460/ENSG00000149571/ENSG00000145242/ENSG00000266028/ENSG00000130540/ENSG00000145147/ENSG00000099250/ENSG00000104967/ENSG00000136854/ENSG00000171533/ENSG00000154928/ENSG00000151150/ENSG00000099365/ENSG00000154277/ENSG00000179915/ENSG00000071054/ENSG00000061337/ENSG00000164742/ENSG00000105409/ENSG00000197753/ENSG00000087053/ENSG00000078018/ENSG00000077264/ENSG00000133083/ENSG00000187323/ENSG00000137285/ENSG00000132872/ENSG00000072832/ENSG00000167178/ENSG00000008735/ENSG00000158856/ENSG00000134115/ENSG00000170873/ENSG00000073910/ENSG00000258947/ENSG00000154917/ENSG00000131037/ENSG00000167552/ENSG00000163536/ENSG00000018236/ENSG00000143032/ENSG00000131711/ENSG00000113657/ENSG00000152784/ENSG00000197959/ENSG00000177103/ENSG00000167654/ENSG00000105649/ENSG00000139220/ENSG00000130477/ENSG00000070886/ENSG00000169258/ENSG00000132639/ENSG00000186907/ENSG00000066032/ENSG00000173210/ENSG00000163531/ENSG00000121966/ENSG00000155980/ENSG00000103034/ENSG00000041515/ENSG00000171450/ENSG00000077279/ENSG00000198910/ENSG00000077080/ENSG00000111913/ENSG00000169856/ENSG00000160716/ENSG00000141433/ENSG00000021645/ENSG00000118432/ENSG00000172020/ENSG00000002746/ENSG00000119283/ENSG00000205927/ENSG00000184144/ENSG00000154096/ENSG00000130558/ENSG00000016082/ENSG00000179774/ENSG00000015592/ENSG00000070808/ENSG00000104435/ENSG00000119547/ENSG00000187122/ENSG00000170396/ENSG00000144460/ENSG00000157064/ENSG00000149295/ENSG00000137473/ENSG00000277586/ENSG00000116147/ENSG00000053108/ENSG00000151615
BP	GO:0048667	cell morphogenesis involved in neuron differentiation	128	-0.246404661160816	-1.54857733756239	0.00806413381394174	0.0298022336602195	0.0157776531142338	496	tags=44%, list=30%, signal=33%	ENSG00000076356/ENSG00000010810/ENSG00000160460/ENSG00000145242/ENSG00000130540/ENSG00000145147/ENSG00000099250/ENSG00000104967/ENSG00000136854/ENSG00000171533/ENSG00000154928/ENSG00000151150/ENSG00000154277/ENSG00000179915/ENSG00000061337/ENSG00000164742/ENSG00000197753/ENSG00000078018/ENSG00000077264/ENSG00000133083/ENSG00000187323/ENSG00000137285/ENSG00000167178/ENSG00000008735/ENSG00000134115/ENSG00000258947/ENSG00000018236/ENSG00000143032/ENSG00000131711/ENSG00000152784/ENSG00000197959/ENSG00000177103/ENSG00000105649/ENSG00000139220/ENSG00000070886/ENSG00000132639/ENSG00000066032/ENSG00000163531/ENSG00000155980/ENSG00000171450/ENSG00000198910/ENSG00000160716/ENSG00000021645/ENSG00000172020/ENSG00000002746/ENSG00000184144/ENSG00000154096/ENSG00000130558/ENSG00000016082/ENSG00000179774/ENSG00000187122/ENSG00000149295/ENSG00000277586/ENSG00000116147/ENSG00000053108/ENSG00000151615
BP	GO:0051049	regulation of transport	214	-0.214462071404574	-1.4639216674544	0.00803598502716624	0.0298022336602195	0.0157776531142338	527	tags=45%, list=31%, signal=35%	ENSG00000173846/ENSG00000171033/ENSG00000075043/ENSG00000155093/ENSG00000113108/ENSG00000091428/ENSG00000055118/ENSG00000183960/ENSG00000159164/ENSG00000158445/ENSG00000169282/ENSG00000010810/ENSG00000160460/ENSG00000102003/ENSG00000145242/ENSG00000163618/ENSG00000064270/ENSG00000132718/ENSG00000130528/ENSG00000099250/ENSG00000099625/ENSG00000106089/ENSG00000110881/ENSG00000136854/ENSG00000151150/ENSG00000099365/ENSG00000198794/ENSG00000184702/ENSG00000147642/ENSG00000075461/ENSG00000011347/ENSG00000152642/ENSG00000087053/ENSG00000166257/ENSG00000087085/ENSG00000078018/ENSG00000084628/ENSG00000132872/ENSG00000125744/ENSG00000008735/ENSG00000158856/ENSG00000101098/ENSG00000129990/ENSG00000184588/ENSG00000169432/ENSG00000054356/ENSG00000129159/ENSG00000155897/ENSG00000184185/ENSG00000135596/ENSG00000018236/ENSG00000008056/ENSG00000204624/ENSG00000106633/ENSG00000131711/ENSG00000197959/ENSG00000169213/ENSG00000184709/ENSG00000105649/ENSG00000139220/ENSG00000117016/ENSG00000006071/ENSG00000171385/ENSG00000132639/ENSG00000221946/ENSG00000153253/ENSG00000173210/ENSG00000121966/ENSG00000152932/ENSG00000103034/ENSG00000141837/ENSG00000171450/ENSG00000173267/ENSG00000160716/ENSG00000141433/ENSG00000145920/ENSG00000101204/ENSG00000118432/ENSG00000151320/ENSG00000198216/ENSG00000002746/ENSG00000164082/ENSG00000157782/ENSG00000128285/ENSG00000154096/ENSG00000016082/ENSG00000184611/ENSG00000122012/ENSG00000070808/ENSG00000130226/ENSG00000148408/ENSG00000156486/ENSG00000149295/ENSG00000109991/ENSG00000157103/ENSG00000151615
