ID	Description	Count	GeneRatio	geneID
GO:0032432	actin filament bundle	12	12/1674	FLNA/ABLIM3/PGM5/TPM1/LDB3/CRYAB/ACTA2/PLS3/MYL9/DAAM1/TRIP6/CNN2
GO:0032433	filopodium tip	6	6/1674	MYO5A/CIB1/NLGN1/EPHB1/MYO10/MYO3A
GO:0032437	cuticular plate	0	0/1674	
GO:0032579	apical lamina of hyaline layer	0	0/1674	
GO:0032584	growth cone membrane	2	2/1674	GAP43/FLRT3
GO:0033012	porosome	0	0/1674	
GO:0033101	cellular bud membrane	0	0/1674	
GO:0033150	cytoskeletal calyx	0	0/1674	
GO:0033172	gas vesicle shell	0	0/1674	
GO:0033268	node of Ranvier	5	5/1674	CNTN2/NFASC/SPTBN4/ANK3/KCNQ2
GO:0033269	internode region of axon	1	1/1674	TUBB4A
GO:0033270	paranode region of axon	1	1/1674	SPTBN4
GO:0033774	basal labyrinth	0	0/1674	
GO:0034399	nuclear periphery	17	17/1674	BLM/FIGN/BASP1/LMNB2/ENC1/KRT8/SPTBN4/PCNA/CENPF/HES1/SPARC/KRT18/KIF4A/PHACTR3/RUNX1T1/ACTL6B/VIM
GO:0034451	centriolar satellite	13	13/1674	TMEM63A/PLK1/CENPU/TEX9/LATS2/MYOF/LHCGR/SSX2IP/KRT18/SPAG5/WDR62/PRKCQ/TACC3
GO:0034646	organelle-enclosing lipid monolayer	0	0/1674	
GO:0034992	microtubule organizing center attachment site	0	0/1674	
GO:0035182	female germline ring canal outer rim	0	0/1674	
GO:0035183	female germline ring canal inner rim	0	0/1674	
GO:0035253	ciliary rootlet	3	3/1674	KIF5C/KIF5A/SPAG5
GO:0035686	sperm fibrous sheath	0	0/1674	
GO:0035748	myelin sheath abaxonal region	0	0/1674	
GO:0035749	myelin sheath adaxonal region	0	0/1674	
GO:0035843	endonuclear canal	0	0/1674	
GO:0035869	ciliary transition zone	1	1/1674	B9D1
GO:0036007	scintillon	0	0/1674	
GO:0036063	acroblast	0	0/1674	
GO:0036117	hyaluranon cable	0	0/1674	
GO:0036224	pairing center	0	0/1674	
GO:0036379	myofilament	4	4/1674	TPM2/LMOD1/TPM1/TMOD2
GO:0036457	keratohyalin granule	0	0/1674	
GO:0036477	somatodendritic compartment	156	156/1674	SRGAP2/TUBB3/DCTN1/GDI1/L1CAM/CACNA1E/LPAR1/DNM3/FLNA/DNER/RTN4RL2/RGS7BP/CIB1/PDE4B/CNTN2/KCNA4/UNC5C/NQO1/TH/NRXN1/ATOH7/NECTIN3/CDK5R1/MYO1D/SEZ6L2/CNIH2/PLK3/HAP1/SNCG/GAP43/ENC1/MAP6/KCND3/TANC2/ZNF804A/NSG2/ALCAM/NLGN1/NSG1/SCN11A/KIF5C/ATCAY/SAMD14/MAP1A/TSC22D4/SLC18A2/CASP3/GRM2/BSN/GRIK3/SERPINI1/FZD5/CAMK2N1/GNG3/SHANK2/ZNF385A/SPTBN4/SV2A/KCNB1/DPYSL5/DGKI/LRP8/SLC6A1/SST/KIF5A/ADCY8/GRIA1/EPHB1/UCHL1/THY1/NRSN1/SACS/GABRA2/ANK3/DLG2/KIRREL3/FEZ1/DRD2/CACNA1B/NTRK2/TTBK1/PSD2/CPLX2/PLK2/MYO10/EPHA5/TMEM108/CACNA1A/ADCYAP1/RTN1/PPFIA2/BMPR1B/TTLL7/GCHFR/ADAM10/RGS8/KCNK1/PRPH/LRP4/CHRM3/SYT4/SYT11/SNAP25/SERPINF1/MAP1B/ASS1/OLFM1/APOE/SYT5/KCNC1/SMO/VGF/PCSK2/ZWINT/MAPK8IP1/GRIA2/KIF21B/EPHA4/CRYAB/MPP2/NCS1/MAST1/ATP1A3/TUBB4A/STMN2/HOMER2/SYNDIG1/KIF3B/CHRNA4/SEZ6L/PALMD/TGFB2/JPH4/CD200/TPX2/AURKA/MTMR2/CHRNA3/MAP2/CTTNBP2/CACNG4/SNCB/ADAM11/CRMP1/EPHA8/CAMK2A/SLC12A2/LZTS1/PSD/PTPRN/ATP1A2/GABRA3/FYN/MAPK8IP2/SYN1/PRKAR2B
GO:0042587	glycogen granule	0	0/1674	
GO:0042597	periplasmic space	0	0/1674	
GO:0042641	actomyosin	10	10/1674	ABLIM3/PGM5/TPM1/LDB3/KAT2B/ACTA2/MYL9/DAAM1/TRIP6/CNN2
GO:0042716	plasma membrane-derived chromatophore	0	0/1674	
GO:0042718	yolk granule	0	0/1674	
GO:0042763	intracellular immature spore	0	0/1674	
GO:0042995	cell projection	322	322/1674	NEFL/SRGAP2/TUBB3/STON1/PDXP/ADGRG1/DCTN1/LAYN/GDI1/FANK1/DMD/L1CAM/CALM1/ATL1/LPAR1/DNM3/LHFPL5/PARVA/MYO5A/STMN3/FLNA/BLOC1S2/FSIP2/DNER/ERC2/DCC/RTN4RL2/RGS7BP/P4HB/FLRT2/CIB1/PDE4B/PCDH9/CNTN2/KCTD16/KCNA4/UNC5C/NQO1/SSTR2/TH/NRXN1/ATOH7/NECTIN3/DSCAML1/FAM89B/BASP1/CDK5R1/MYO1D/CLTB/CNIH2/PLK3/HAP1/SNCG/ABLIM3/GAP43/MAP6/CDK5R2/KCND3/TANC2/MTSS1/ZNF804A/ANKK1/NSG2/ALCAM/NLGN1/CHRNA5/SCN9A/KCNAB1/GPRIN1/NSG1/SCN11A/KIF5C/ATCAY/TUBA1A/SAMD14/MAP1A/TSC22D4/GABRB3/SLC18A2/OTX2/INPPL1/ALDH1A1/BAALC/ITGA2/POC1A/GRM2/BSN/GRIK3/PLB1/CLRN1/SYNPR/NFASC/FZD5/S100A11/NEXN/CAMK2N1/SDC3/DHRS3/PDPN/GNG3/SHANK2/ZNF385A/CHRNB2/BRSK1/SPTBN4/ATP6V0D1/SV2A/DMTN/KCNB1/WASF2/LDLRAP1/DPYSL5/DGKI/LRP8/SLC6A1/NMNAT2/KIF5A/ADCY8/GRIA1/RHOC/EPHB1/CXADR/UCHL1/THY1/MERTK/NRSN1/CNTNAP4/UTRN/PLEKHH2/SACS/GABRA2/ANK3/DLG2/KIRREL3/FEZ1/DRD2/TENM4/NTRK2/NFIB/SYBU/CHRNB3/EGFR/PSD2/CPLX2/IQGAP2/PLK2/MYO10/EPHA5/TMEM108/BOC/CNTN4/CALM2/ARL8A/RAB13/SH3BGRL3/MYO1F/CACNA1A/ERBB2/ADCYAP1/MAP1LC3B/TPM1/RTN1/MTMR6/NEDD1/PPFIA2/BMPR1B/PLCE1/TTLL7/GCHFR/ADAM10/TTC29/GABBR2/STXBP1/TNS3/SPRY2/RGS8/KCNK1/MICAL1/PRPH/ANXA1/PDGFRA/LRP4/CRB1/NAV1/NOTCH2/CNTN6/SWAP70/CHRM3/SYT4/SYT11/SNAP25/SERPINF1/MAP1B/ANO1/ACAP3/KIF3A/C1QL1/EPS8L1/ASS1/OLFM1/UNC13A/APOE/SYT5/AJUBA/KCNC1/GAD1/SMO/DOCK4/MCHR1/AIF1L/PCSK2/FLRT3/ZWINT/LDB3/MAPK8IP1/KIF18A/GRIA2/CNR1/CENPF/STMN1/SSX2IP/KIF21B/ARHGEF2/EPHA4/ATP6V1B1/APC2/CEP15/DPYSL3/RIPOR2/NEDD9/TBC1D30/P2RX3/CRYAB/MPP2/B9D1/ACTA2/PIP5K1B/NCS1/AK1/GLI3/HSPB1/GARS1/STX1A/CDK6/RAB3A/MAST1/ATP1A3/TUBB4A/NEFM/STMN2/HOMER2/TTC23/AP3B2/SLC7A5/NDRG4/SYP/SYNDIG1/KIF3B/SNPH/CHRNA4/DAAM1/CBARP/STX1B/PALMD/NRP1/MYO3A/SH2D3C/TGFB2/SNAP23/SLC7A8/JPH4/CD200/RGS17/SLC17A6/ITGA6/KIF4A/TPX2/AURKA/MTMR2/B4GALT1/KIF3C/FAT1/IGSF9B/CHRNA3/RIMS1/CARMIL1/CDC14A/MAP2/JADE1/DCX/CTTNBP2/SPAG5/KCNQ2/SNCB/GLI2/ADAM11/CLCN4/CRMP1/CYBRD1/EPHA8/CAMK2A/CHAT/CTNNA2/SLC12A2/LZTS1/PSD/CYFIP2/PTPRN/VCAN/VIM/NRXN3/ATP1A2/CNTN1/STMN4/CLDN11/GABRA3/ANLN/SYT7/FYN/SYN1/PROM1/PRKAR2B
GO:0043034	costamere	7	7/1674	DMD/KRT19/KRT8/PGM5/ANK3/AHNAK/SDC4
GO:0043036	starch grain	0	0/1674	
GO:0043159	acrosomal matrix	0	0/1674	
GO:0043188	cell septum edging	0	0/1674	
GO:0043194	axon initial segment	9	9/1674	CNTN2/KCNA4/MAP1A/NFASC/SPTBN4/ANK3/NAV1/MAP2/KCNQ2
GO:0043196	varicosity	1	1/1674	MAP1B
GO:0043198	dendritic shaft	14	14/1674	LPAR1/FLNA/RGS7BP/CNIH2/ZNF804A/MAP1A/GRIA1/KIRREL3/EPHA4/MPP2/SYNDIG1/JPH4/MAP2/PRKAR2B
GO:0043203	axon hillock	5	5/1674	SPTBN4/SERPINF1/TPX2/AURKA/MAP2
GO:0043204	perikaryon	33	33/1674	FLNA/RTN4RL2/RGS7BP/CIB1/TH/ATOH7/CDK5R1/MYO1D/GAP43/GRIK3/SERPINI1/FZD5/KCNB1/KIF5A/DLG2/DRD2/CPLX2/ADCYAP1/TTLL7/RGS8/KCNK1/PRPH/SYT11/MAP1B/ASS1/OLFM1/PCSK2/EPHA4/CRYAB/ADAM11/CRMP1/PTPRN/FYN
GO:0043209	myelin sheath	10	10/1674	GDI1/CALM1/CNTN2/MYO1D/BCL2/CALM2/ERBB2/TUBB4A/CA2/GPM6B
GO:0043218	compact myelin	0	0/1674	
GO:0043219	lateral loop	0	0/1674	
GO:0043220	Schmidt-Lanterman incisure	0	0/1674	
GO:0043226	organelle	1107	1107/1674	H3C2/NEFL/CD24/SRGAP2/SERTM2/TUBB3/LYN/SELENOP/STON1/ARHGDIG/PDXP/PNMA2/ERCC6/MIAT/TMEM14EP/SCRT2/SH3D21/LBH/GPC2/ARHGAP19/MXD3/MLLT11/MIR125B1/OLIG2/ONECUT3/DPF3/CFI/ADGRG1/DCTN1/DISP3/COL5A2/TCEAL5/GDI1/FANK1/RORB/TGM2/DMD/PRC1/OSTC/RUSC2/HMGN2/SCAMP5/COLGALT2/LRRTM3/ECI2/CALM1/ATL1/TPM2/RPL23A/RPS6KL1/SULT1C2/HMGN5/LPAR1/CHSY3/DNM3/ZNF71/LHFPL5/FAM114A1/PARVA/COL4A6/MYO5A/STMN3/DIO3/BLM/ANXA6/FLNA/ADA/COL27A1/XRCC2/SULF2/EPHB4/CPNE4/GREB1/TMEM63A/FAT4/MATCAP1/BLOC1S2/JPT1/LITAF/FSIP2/FBLL1/COL25A1/H2AX/COL4A5/DNER/H1-2/FANCM/ERC2/SAMD11/COL4A1/DCC/BCAM/SESTD1/TSPYL4/AKR1C1/MITF/RTN4RL2/KIF24/MYT1L/RGS7BP/GNG2/ZNRF1/KIF18B/IFITM1/POU3F1/SYN3/PMEL/ZFP36L1/PBX1/P4HB/PDIA2/PRKG1/ARL15/IFITM2/FLRT2/CIB1/SIVA1/IMMP2L/LRRC26/SEPTIN5/CDCA2/PDE4B/CEND1/PROS1/KNTC1/MAP7D2/H1-5/SLIT3/PRKD1/PCBP3/MEX3B/GPC6/MCEMP1/SPNS2/TCEAL7/FIGN/BACE2/RAD51B/CREB3L2/CHST15/RTKN2/DIPK2A/PLAG1/FANCB/SOX2/ZNF467/NQO1/GPR137C/SHISA2/FZD2/TH/NRXN1/ATOH7/AURKB/CPNE7/ZHX2/MAF/ERBB4/POGLUT3/NECTIN3/NAALADL2/SRRM3/AGTRAP/PNPLA2/PGBD5/C18orf32/NHLH2/ST8SIA3/NR2C2/TGIF1/PAWR/PPFIA3/ZBTB38/TCIM/TYMS/BASP1/CDK5R1/MYO1D/RNF152/LMNB2/SPHK1/JAKMIP2/TUBB6/CREG2/NR2F1/RMI2/CCDC85B/FOSL1/RAB6A/CLTB/UBE2C/SEZ6L2/CNIH2/CEP135/ZCCHC12/MSRB3/NET1/PLK3/HAP1/NUDT4/INSM1/SNCG/ABLIM3/CKS1B/PARP14/BNC2/RAB37/EFEMP2/AFF1/GNG12/RCAN2/SUCLG2/FRMD3/LAMB2/GAP43/SCG2/FRMD5/RRM2/BCL2/NHLH1/ENC1/CXXC5/MAP6/KCND3/KRT19/FAM241B/ATP6V0E2/PKIA/S1PR1/HAS2/DCDC1/TRH/MTSS1/CDCA4/KRT8/ZNF804A/SMAD1/CDK1/CRTAP/ANKK1/NSG2/ALCAM/ONECUT1/PCDH7/NLGN1/BUB1/CKAP2L/CCDC8/SDC2/COL22A1/RAB3B/PARM1/IRS1/NSG1/CXXC4/LDLRAD4/RAB31/SCN11A/KIF5C/PBK/SCARA3/LTBP3/BSCL2/TK1/MGAT5B/HID1/NUDT8/CHAF1A/ATCAY/AXL/TUBA1C/TUBA1A/CDT1/MYO5B/TBC1D16/RBFOX3/IGF2/GPRC5B/CERCAM/ACSF2/SAMD14/MAP1A/SMAD3/TSC22D4/STAT6/NEMP1/PLK1/TERF2IP/PCLAF/FAM111A/SEC11C/TMEM130/ZMAT1/CRABP1/SCN3B/GABRB3/FBN1/RAB8B/SVOP/SPRED1/HTRA1/PACSIN3/CASP7/SLC18A2/OTX2/SKA3/CRYL1/INPPL1/LRFN5/DYNLT3/ALDH1A1/BAALC/DNAAF5/ADCY1/COL1A2/CDCA7L/STEAP1/PTTG1/CITED2/EBF1/CASP3/GPX8/STARD4/GASK1B/ANXA5/MAD2L1/HMGB2/POC1A/CAMKV/BSN/BDH2/ABLIM2/CAMK2N2/GRIK3/FYCO1/CLRN1/ADAMTS9/SYNPR/CADPS/RPL22L1/SERPINI1/SGO2/NFASC/IGFBP7/LMOD1/FSTL1/PBXIP1/FZD5/S100A11/PKDCC/ACP6/ATF3/PEA15/IGSF8/SNX7/NEXN/NFIA/CAMK2N1/SDC3/DHRS3/PDPN/PLPP3/BEND5/GNG3/SHANK2/SPC24/ZNF385A/ZNF382/CELF5/CHRNB2/BRSK1/SPTBN4/RALGDS/SLC37A1/FNDC5/FAM131B/ATP6V0D1/CELF3/BTG2/CLIC6/SV2A/EPB41/DMTN/EDA/ELK4/KCNB1/CDC25C/COLEC12/WASF2/GALNT14/LDLRAP1/RADIL/CABP1/DGKI/CCNB2/MMP14/LRP8/NMNAT2/SST/BUB1B/ATAD2/KIF5A/ADCY8/LSM11/FZD7/PDIA4/GRIA1/RHOC/MOV10/USP25/MARVELD1/PTPRN2/EPHB1/RAB6B/ADAMTS1/CXADR/PGM5/UCHL1/LRRK1/THY1/DDAH1/CMIP/MERTK/DAB2/CENPH/ZIC1/JAKMIP1/NRSN1/PLOD2/RAB3C/ZNF117/UTRN/PRDM8/GJA1/GPD1L/MBNL1/TMEM123/PLEKHH2/ZFP36L2/PDK1/PTPN14/TLCD4/SACS/GABRA2/ACSL1/CENPU/POU4F2/TEX9/NEK7/NPAS3/AKAP6/ANK3/SEC24D/FOXO1/DIXDC1/DLG2/VEGFC/PDCD4/LATS2/ARID5B/HMGA2/KIRREL3/FEZ1/DRD2/CAPN5/SERPINH1/TENM4/SESN3/SERPING1/RGS10/INA/MKI67/TCF7L2/ADD3/ANKRD1/POLR3A/NTRK2/PLIN2/NFIB/MAL2/SYBU/SLC26A7/FRMPD3/DIAPH2/SYTL5/NCAPG2/CDCA5/EGFR/CREB5/DYNLT1/MMS22L/TTBK1/CPLX2/CXCL14/IQGAP2/PLK2/SKP2/MYO10/PDGFC/SETD7/CCNA2/OCIAD2/EPHA5/SLIT2/MANF/MED12L/TMEM108/TAGLN3/CSRNP1/DYNC1LI1/MARCHF4/CTDSP1/FANCD2/ACKR3/ABCA12/SPOPL/AFF3/CALM2/ARL8A/LEFTY2/C1orf131/SLC39A1/RAB13/ATP8B2/VASH2/SELENBP1/ANP32E/CGN/XPR1/NUF2/ILDR2/CREG1/ALDH9A1/BARHL2/KIF2C/CCN1/HSPG2/SH3BGRL3/PRDM16/MYO1F/WTIP/DOP1B/IFITM3/NFIC/CACNA1A/FKBP10/ERBB2/P3H4/ARK2C/SLC16A3/ASXL3/MYOCD/MAP1LC3B/CDH11/MFGE8/TPM1/RTN1/MBNL2/SRRM4/DIAPH3/BRCA2/MTMR6/FOXN4/NEDD1/LUM/PHLDA1/LRIG3/PPFIA2/COL2A1/TMEM117/CPNE8/GABARAPL1/ETV6/CENPE/SHROOM3/COX17/ITPRID2/PLCE1/TACC2/KIF11/MYOF/CENPO/CYP1B1/LHCGR/TTLL7/GCHFR/ADAM10/SMAD6/UACA/PARP6/KIF23/NUSAP1/THBS1/YAP1/SULF1/SLCO5A1/CCDC90B/TTC29/TUBB2B/TUBB2A/TFAP2A/DSCC1/STXBP1/DNAJC1/BRIP1/NACAD/TNS3/SPRY2/CKAP2/LAMC1/NIBAN1/RGS8/STX6/KCNK1/MICAL1/CD164/FAIM2/B4GALNT1/AGAP2/GDF11/PRPH/MDFIC/BICDL1/ANXA1/COL4A2/PDGFRA/PHC2/STK26/RAB33A/DDB2/LRP4/CRB1/CDC73/NAV1/FST/MYCN/TMEM106C/NOTCH2/PTGFRN/PSRC1/MEIS2/BHLHE40/CCNB1/SWAP70/E2F5/BEX1/BEX2/RFC3/SPART/DCLK1/CHRM3/SYT4/SYT11/PCNA/SNAP25/RIDA/SERPINF1/RPA1/RAP1GAP2/TRIM22/TRIM5/ENOSF1/TOP2A/MAP1B/ANO1/ACLY/KIF3A/SH3BP5/RAB11FIP4/EPS8L1/ASS1/LAMA5/COL5A1/OLFM1/SULT4A1/HRC/UNC13A/FCHO1/BST2/NCAN/APOE/SYT5/MAP7D3/MIS18BP1/AJUBA/RAB2B/CDKN2D/PIMREG/MINDY2/TMOD2/MYO5C/GAD1/SMO/VGF/DOCK4/MCHR1/YWHAH/CHTF18/TMEM175/FGFRL1/TMEM35A/AIF1L/DLGAP5/RHOJ/DACH2/IFI6/RRAS/ID1/FAM110A/MGME1/PCSK2/FLRT3/BMP2/DTD1/NAPB/RTN2/SLC2A4RG/BMP4/EFNB2/MT2A/AHNAK/RIOK1/RREB1/GLO1/HIF3A/NAGK/PARD6B/SDC4/OBSL1/RAB38/HJURP/STIL/CDK2/OPTN/CENPK/NLN/ZWINT/ARL4A/LDB3/ANXA11/SV2C/CXCR4/MAPK8IP1/KIF18A/TMEM131L/NCAPH/SCPEP1/TRIM25/RDH10/ADRA1A/SORBS3/DUSP4/IQSEC3/KIAA1217/GRIA2/DUSP1/HELLS/LTBP2/NPC2/VSX2/ONECUT2/HSDL2/TRIM67/ELL2/OLFM3/TGIF2/CCN2/SGK1/CNR1/FILIP1/KIF14/CENPF/PROX1/NEK2/STMN1/PRDX6/CDC20/SLC2A1/CDK18/SSX2IP/RIMS3/KIF21B/RGS2/GADD45A/ARHGEF2/DLGAP3/ELAPOR1/EPHA4/ATP6V1B1/DLX2/EFHD1/IGFBP5/FN1/EVA1A/GRB14/APC2/CYTIP/GPD2/PLCH1/ABHD14B/MAPKAPK3/PODXL2/PLXNA1/CEP15/ECT2/HES1/WNT5A/BCHE/KAT2B/BCL6/SMC4/STC2/PDGFRB/DPYSL3/LNPEP/CDH6/RASGRF2/SPARC/APBB3/MRPS27/KIF20A/MAN2A1/TTK/COX7A2/DNPH1/MDFI/ARFGEF3/COL9A1/MDGA1/MCM3/UST/SASH1/RIPOR2/SERINC1/NEDD9/ST8SIA1/TIMELESS/TBC1D30/RAD51AP1/FOXM1/ACSS3/KRT18/LIN7A/MLEC/ASIC1/PTPN5/GALNT18/TMEM109/CCND1/B3GAT1/CRYAB/UGDH/STIM2/NEIL3/MMD/HLF/MPP2/RND2/COL1A1/CYTH1/B9D1/SYNGR2/RUNDC3A/CRYBA1/SORCS1/EBF3/SFXN3/ACTA2/GATA3/RAPGEF1/GLIS3/NCS1/AK1/LHX2/GCK/AEBP1/GLI3/AHR/HSPB1/GARS1/STX1A/TFEC/PALS2/CDK6/ERF/LSR/TMEM59L/RAB3A/MAST1/HAS1/PLA2G4C/ATP1A3/NAPA/ETFB/PLIN3/APLP1/FSD1/MED25/NOVA2/FCGRT/TUBB4A/MCM4/NEFM/STMN2/GDAP1/STK3/CA2/SCG3/DMXL2/CEP152/HOMER2/TTC23/AP3B2/CORO2B/QPRT/SLC7A5/SMPD3/NDRG4/KLF5/TIMP1/MAGT1/PLS3/SYP/CELF4/SYNDIG1/MAP1LC3A/FAM83D/AHCY/KIF3B/PAK5/MYL9/SNPH/RNF24/EEF1A2/COL20A1/ARFGAP1/BMP7/RIMS4/GINS1/PRORP/LGMN/DAAM1/POLE2/RBFOX2/CABP7/MCM5/SEPTIN3/CENPM/MICALL1/SEZ6L/MFNG/ARVCF/GADD45B/CBARP/STX1B/NRP1/ACOT7/TMEM14A/MYO3A/ADA2/TGFB2/DPYSL2/COL9A3/SNAP23/JPH4/HAUS4/RGS17/SLC17A6/MAP3K20/KIF4A/P3H2/PCBP4/BLVRB/RCOR1/NECAP1/BIRC5/CHGB/KIF16B/TPX2/PIR/AURKA/PHACTR3/ACHE/TRIP6/MTMR2/HSD17B2/B4GALT1/CD82/KIF3C/REST/FAT1/PLOD1/COBLL1/PHLPP1/NDC80/IGSF9B/CHRNA3/SLC4A4/RIMS1/CARMIL1/KIF22/CDC14A/RUNX1T1/MAP2/FBLN1/FGFR1/JADE1/DCX/PAK3/ACTL6B/CTTNBP2/GPC4/TPD52/SPAG5/REXO2/MCM6/WDR62/PLD1/CACNG4/ADD2/CELSR1/SEMA3C/GTSE1/TEAD2/NOTCH3/GLI2/FRY/CLCN4/MCM2/CRMP1/HMMR/CYBRD1/RPS6KA2/EPHA8/CAMK2A/CHAT/POLB/SLC44A1/PPP2R5B/PRR11/FGFR3/EML1/ASPM/CTNNA2/PRKCQ/CNN2/SLC12A2/ATP2C2/LZTS1/YBX3/PSD/MTA3/SOAT1/CYFIP2/ATP9A/PTPRN/FSTL4/COL23A1/H6PD/COL9A2/HDAC9/DSG2/ZIC2/MYO16/VCAN/TMSB10/SARS1/GRN/TBPL1/POU2F2/VRK2/AGPAT4/RNASET2/VIM/DEPDC1/SNAPC1/SYT13/PRDM11/ATP1A2/WWTR1/CNTN1/ISL1/STMN4/BID/TACC3/CLDN11/ANLN/SYT7/PTBP1/FYN/NCAPD2/CD9/MAPK8IP2/CRY1/MGST1/SYPL1/TFAP2D/SYN1/PROM1/ETV1/TMEM132A/ABCC8/LAMP2/ZNF195/PRKAR2B/LIG3/TSPAN6
GO:0043245	extraorganismal space	0	0/1674	
GO:0043265	ectoplasm	0	0/1674	
GO:0043592	exosporium	0	0/1674	
GO:0043593	endospore coat	0	0/1674	
GO:0043595	endospore cortex	0	0/1674	
GO:0043662	peribacteroid fluid	0	0/1674	
GO:0043668	exine	0	0/1674	
GO:0043669	ectexine	0	0/1674	
GO:0043670	foot layer	0	0/1674	
GO:0043671	endexine	0	0/1674	
GO:0043672	nexine	0	0/1674	
GO:0043673	sexine	0	0/1674	
GO:0043674	columella	0	0/1674	
GO:0043675	sculpture element	0	0/1674	
GO:0043676	tectum	0	0/1674	
GO:0043678	intine	0	0/1674	
GO:0043680	filiform apparatus	0	0/1674	
GO:0044099	polar tube	0	0/1674	
GO:0044195	nucleoplasmic reticulum	0	0/1674	
GO:0044217	other organism part	0	0/1674	
GO:0044224	juxtaparanode region of axon	4	4/1674	CNTN2/KCNAB1/SPTBN4/DLG2
GO:0044232	organelle membrane contact site	1	1/1674	RAB38
GO:0044280	subplasmalemmal coating	0	0/1674	
GO:0044290	mitochondrial intracristal space	0	0/1674	
GO:0044292	dendrite terminus	1	1/1674	MAP2
GO:0044297	cell body	113	113/1674	TUBB3/DCTN1/GDI1/L1CAM/CACNA1E/LPAR1/FLNA/DNER/RTN4RL2/RGS7BP/CIB1/CNTN2/UNC5C/NQO1/TH/NRXN1/ATOH7/CDK5R1/MYO1D/SEZ6L2/PLK3/SNCG/GAP43/ENC1/KCND3/ZNF804A/ALCAM/SCN11A/KIF5C/MAP1A/CASP3/GRIK3/SERPINI1/FZD5/GNG3/SHANK2/ZNF385A/SPTBN4/SV2A/KCNB1/DPYSL5/LRP8/SLC6A1/SST/KIF5A/ADCY8/GRIA1/CXADR/UCHL1/THY1/NRSN1/GABRA2/DLG2/FEZ1/DRD2/CACNA1B/TTBK1/PSD2/CPLX2/MYO10/EPHA5/CACNA1A/ADCYAP1/RTN1/BMPR1B/TTLL7/RGS8/KCNK1/PRPH/LRP4/SYT4/SYT11/SNAP25/SERPINF1/MAP1B/ASS1/OLFM1/APOE/SYT5/KCNC1/VGF/PCSK2/RAB38/MAPK8IP1/GRIA2/EPHA4/DPYSL3/CRYAB/ACTA2/MAST1/ATP1A3/TUBB4A/STMN2/SYNDIG1/CHRNA4/SEZ6L/TGFB2/CD200/TPX2/AURKA/CHRNA3/MAP2/CACNG4/SNCB/ADAM11/CRMP1/SLC12A2/PTPRN/ATP1A2/FYN/MAPK8IP2/SYN1/PRKAR2B
GO:0044298	cell body membrane	8	8/1674	KCNB1/ADCY8/GRIA1/THY1/RGS8/KCNC1/ATP1A3/SLC12A2
GO:0044303	axon collateral	0	0/1674	
GO:0044304	main axon	16	16/1674	CNTN2/KCNA4/MYO1D/KCNAB1/MAP1A/NFASC/SPTBN4/THY1/ANK3/DLG2/NAV1/MAP1B/KCNC1/TUBB4A/MAP2/KCNQ2
GO:0044306	neuron projection terminus	22	22/1674	DMD/TH/SNCG/SLC18A2/ITGA2/BSN/GRIK3/ATP6V0D1/UCHL1/DRD2/NTRK2/CPLX2/MICAL1/UNC13A/KCNC1/GAD1/FLRT3/EPHA4/RAB3A/SYP/SNCB/PTPRN
GO:0044322	endoplasmic reticulum quality control compartment	0	0/1674	
GO:0044326	dendritic spine neck	0	0/1674	
GO:0044327	dendritic spine head	3	3/1674	SRGAP2/DNM3/RGS7BP
GO:0045169	fusome	0	0/1674	
GO:0045171	intercellular bridge	15	15/1674	TUBB3/DCTN1/PRC1/JPT1/TUBB6/EPB41/CENPE/TUBB2B/TUBB2A/MICAL1/APC2/KIF20A/TUBB4A/FAM83D/TPX2
GO:0045177	apical part of cell	47	47/1674	LHFPL5/CIB1/MYO5B/PLB1/CLDN1/PDPN/SHANK2/ATP6V0D1/EDA/KCNB1/ADCY8/THY1/CNKSR3/GJA1/MAL2/SLC26A7/ERBB2/SLC16A3/SLC7A1/NEDD1/SHROOM3/KCNK1/ANXA1/STK26/CRB1/ANO1/BST2/PARD6B/CA14/SLC2A1/PARD3B/ATP6V1B1/FN1/PDGFRB/RIPOR2/CA2/HOMER2/SLC7A5/LGMN/SLC7A8/FAT1/PLD1/CYBRD1/ASPM/SLC12A2/DSG2/PROM1
GO:0045178	basal part of cell	40	40/1674	ERBB4/MYO1D/SVOP/INPPL1/ITGA2/CLRN1/CLDN1/PDPN/PLPP3/EPB41/WASF2/LDLRAP1/ADCY8/CXADR/ANK3/DLG2/SLC26A7/EGFR/ERBB2/SLC16A3/SLC7A1/ANXA1/SLC43A3/CHRM3/CA14/SLC2A1/ATP6V1B1/NEDD9/LIN7A/MET/SLC7A5/NDRG4/SLC7A8/HEPH/AURKA/B4GALT1/SLC4A4/SLC12A2/ATP2C2/CLDN11
GO:0046691	intracellular canaliculus	0	0/1674	
GO:0046818	dense nuclear body	0	0/1674	
GO:0046868	mesosome	0	0/1674	
GO:0048217	pectic matrix	0	0/1674	
GO:0048222	glycoprotein network	0	0/1674	
GO:0048223	hemicellulose network	0	0/1674	
GO:0048224	lignin network	0	0/1674	
GO:0048225	suberin network	0	0/1674	
GO:0048226	Casparian strip	0	0/1674	
