ID	Description	Count	GeneRatio	geneID
GO:0051240	positive regulation of multicellular organismal process	179	179/1674	NEFL/CD24/LYN/MIR17HG/LBH/MIR125B1/OLIG2/GDI1/TGM2/L1CAM/SCAMP5/LRRTM3/DIO3/FLNA/ADA/XRCC2/SULF2/ZFP36L1/FLRT2/CIB1/PDE4B/SLITRK6/EFNA5/PRKD1/PLAG1/NRXN1/ERBB4/NR2C2/BASP1/SPHK1/HAP1/BCL2/PIK3CD/MAP6/PTGER4/SMAD1/CDK1/TRIM56/NLGN1/LTBP3/BSCL2/AXL/IGF2/GPRC5B/ISLR2/SMAD3/STAT6/SCN3B/RAB8B/OTX2/CITED2/ITGA2/HMGB2/IL17RC/FZD5/PKDCC/PDPN/CHRNB2/SPTBN4/DMTN/LDLRAP1/MMP14/LRP8/EPHB1/THY1/DDAH1/DAB2/GJA1/ACSL1/POU4F2/AKAP6/VEGFC/HMGA2/DRD2/TENM4/TCF7L2/ADD3/POLR3A/NTRK2/TTBK1/PDGFC/SFRP2/SLIT2/VASH2/CCN1/PRDM16/ADCYAP1/MYOCD/TPM1/SLC7A1/LUM/FBN2/BMPR1B/CYP1B1/PARP6/THBS1/YAP1/SULF1/TFAP2A/STXBP1/ANXA1/FST/NOTCH2/CHRM3/SERPINF1/MAP1B/PLXNA3/OLFM1/HRC/FCHO1/NCAN/APOE/RAB2B/SMO/RRAS/FLRT3/BMP2/BMP4/EFNB2/RREB1/OBSL1/CXCR4/ADRA1A/CNR1/PROX1/RGS2/ARHGEF2/TNR/EPHA4/FN1/PLXNA1/HES1/WNT5A/BCL6/MAN2A1/SASH1/NEDD9/MDK/CCND1/RND2/COL1A1/MAP3K8/ACTA2/GATA3/GLI3/HSPB1/METRN/SLC7A5/FGF9/SYNDIG1/BMP7/NRP1/BAMBI/DHPS/TGFB2/CD200/ACHE/REST/RIMS1/ACTL6B/PLXNA2/WDR62/GLI2/MAP3K13/CACNB1/ASPM/PRKCQ/CDON/YBX3/GPM6B/VCAN/GAB2/GRN/POU2F2/ATP1A2/WWTR1/ISL1/FYN/ABCC8
GO:0051241	negative regulation of multicellular organismal process	129	129/1674	CD24/LYN/TAFA5/MIR17HG/MIR125B1/GDI1/NRARP/SLC2A10/DACT3/ADA/DCC/SLIT1/PRKG1/PDE4B/PROS1/PAWR/BCL2/PTGER4/SOSTDC1/LDLRAD4/LTBP3/AXL/SMAD3/FBN1/SPRED1/ARHGAP42/LRFN5/ALDH1A1/CITED2/CASP3/ANXA5/ADAMTS9/DRAXIN/SPTBN4/BTG2/DPYSL5/FZD7/ADAMTS1/THY1/SEMA3D/MERTK/GJA1/WWC2/POU4F2/FOXO1/PDCD4/DRD2/SERPING1/NFIB/EGFR/DYNLT1/PLK2/SFRP2/SLIT2/CTDSP1/ILDR2/HSPG2/ERBB2/MYOCD/BRCA2/SMAD6/THBS1/SULF1/SPRY2/ANXA1/COL4A2/PDGFRA/LRP4/SPART/SYT4/SYT11/SERPINF1/PLXNA3/BST2/APOE/LRRC17/SMO/DOCK4/YWHAH/ID1/BMP2/BMP4/SDC4/TMEM131L/ADRA1A/CNR1/PROX1/RGS2/GADD45A/TNR/EPHA4/DLX2/IGFBP5/FN1/HES1/WNT5A/BCL6/STC2/LNPEP/SPARC/RIPOR2/MDK/CRYBA1/GATA3/LHX2/GLI3/CDK6/NOVA2/STK3/HOMER2/TIMP1/BMP7/LGMN/NRP1/TGFB2/CD200/MTMR2/REST/MAP2/SEMA3C/SLC12A2/FSTL4/HDAC9/SARS1/GRN/ATP1A2/CD9/CRY1/ABCC8
GO:0055046	microgametogenesis	0	0/1674	
GO:0055127	vibrational conductance of sound to the inner ear	0	0/1674	
GO:0060384	innervation	6	6/1674	SULF2/SLITRK6/ARK2C/SULF1/NRP1/ISL1
GO:0071684	organism emergence from protective structure	3	3/1674	ARHGDIG/STMN3/FBLL1
GO:0071827	plasma lipoprotein particle organization	2	2/1674	APOE/SOAT1
GO:0080189	primary growth	0	0/1674	
GO:0090130	tissue migration	42	42/1674	EPHB4/CIB1/PRKD1/SCG2/PIK3CD/HAS2/SPRED1/ITGA2/ADAMTS9/FSTL1/PLPP3/VEGFC/PLK2/SLIT2/RAB13/CYP1B1/THBS1/ANXA1/SERPINF1/APOE/RHOJ/RRAS/ID1/EFNB2/RREB1/PROX1/GADD45A/WNT5A/SPARC/SASH1/ACTA2/GATA3/HSPB1/MET/LGMN/NRP1/TGFB2/FGFR1/MAP4K4/HDAC9/GRN/ANLN
GO:0090664	response to high population density	0	0/1674	
GO:0097207	bud dormancy process	0	0/1674	
GO:0097242	amyloid-beta clearance	3	3/1674	MYOCD/LRP4/APOE
GO:1990110	callus formation	0	0/1674	
GO:0009653	anatomical structure morphogenesis	375	375/1674	NEFL/SRGAP2/TUBB3/EFNA4/TAFA5/MIR17HG/MIR125B1/ADGRG1/COL5A2/GDI1/RORB/TGM2/L1CAM/ATL1/NRARP/LPAR1/DNM3/LHFPL5/PARVA/DIO3/ANXA6/FLNA/ADA/COL27A1/XRCC2/SULF2/EPHB4/COL4A1/DCC/SLIT1/ZFP36L1/PBX1/PRKG1/FLRT2/CIB1/SLITRK6/SOCS3/CEND1/EFNA5/SLIT3/PRKD1/CNTN2/UNC5C/PLAG1/SOX2/GREM2/FZD2/TH/NRXN1/ATOH7/FJX1/ZHX2/ERBB4/NECTIN3/DSCAML1/BASP1/CDK5R1/SPHK1/EFEMP2/LAMB2/GAP43/SCG2/BCL2/PIK3CD/MAP6/CDK5R2/KRT19/SOSTDC1/S1PR1/HAS2/TANC2/MTSS1/KRT8/SMAD1/ALCAM/ONECUT1/NLGN1/SDC2/SCN11A/KIF5C/LTBP3/TUBA1A/IGF2/ISLR2/MAP1A/SMAD3/TSC22D4/STAT6/FBN1/SPRED1/OTX2/INPPL1/ADCY1/COL1A2/CITED2/CASP3/ITGA2/CLRN1/ADAMTS9/NFASC/LMOD1/FZD5/PKDCC/NEXN/NFIA/DHRS3/PDPN/DRAXIN/PLPP3/FGF19/ZNF385A/CHRNB2/BRSK1/SPTBN4/DMTN/EDA/NBL1/WASF2/DPYSL5/FZD1/MMP14/LRP8/UNC5D/KIF5A/FZD7/RHOC/MOV10/EPHB1/APCDD1/ADAMTS1/PGM5/UCHL1/THY1/SEMA3D/DDAH1/DAB2/ZIC1/PRDM8/GJA1/MBNL1/PTPN14/POU4F2/ANK3/VEGFC/PDCD4/LATS2/ARID5B/HMGA2/KIRREL3/FEZ1/DRD2/SERPINH1/TENM4/ANKRD1/NTRK2/NFIB/EGFR/PLK2/MYO10/PDGFC/SFRP2/EPHA5/SLIT2/TMEM108/BOC/CSRNP1/CNTN4/FANCD2/ACKR3/NYAP2/TMEFF2/AFF3/SLC39A1/VASH2/TUFT1/BARHL2/CCN1/HSPG2/WTIP/FKBP10/ERBB2/ARK2C/GREB1L/ASXL3/MYOCD/CDH11/MFGE8/TPM1/FOXN4/LRIG3/PPFIA2/COL2A1/FBN2/SHROOM3/BMPR1B/CYP1B1/SMAD6/PARP6/THBS1/YAP1/SULF1/TUBB2B/TFAP2A/STXBP1/SPRY2/FAIM2/GDF11/ANXA1/COL4A2/PDGFRA/LRP4/CRB1/CDC73/FST/NOTCH2/PTGFRN/MEIS2/CNTN6/SPART/DCLK1/SYT4/SNAP25/SERPINF1/MAP1B/ANO1/PLXNA3/LAMA5/COL5A1/OLFM1/SULT4A1/UNC13A/APOE/AJUBA/TMOD2/SMO/YWHAH/FGFRL1/RHOJ/RRAS/ID1/FLRT3/BMP2/BMP4/EFNB2/RREB1/HIF3A/PARD6B/SDC4/OBSL1/STIL/LDB3/CXCR4/RDH10/DUSP4/DUSP1/ONECUT2/OLFM3/TGIF2/CCN2/SGK1/KIF14/PROX1/STMN1/GADD45A/ARHGEF2/TNR/EPHA4/ATP6V1B1/DLX2/IGFBP5/FN1/PLXNA1/ECT2/HES1/WNT5A/BCL6/PDGFRB/CDH6/SPARC/MAN2A1/MDFI/COL9A1/UST/SASH1/RIPOR2/TIMELESS/KRT18/MDK/CRYAB/UGDH/RND2/COL1A1/B9D1/ACTA2/GATA3/LHX2/GLI3/HSPB1/MET/TMEM59L/RAB3A/PLEKHA4/APLP1/NOVA2/STK3/CA2/METRN/SMPD3/NDRG4/FGF9/KLF5/MYL9/BMP7/DAAM1/MFNG/PALMD/NRP1/MYO3A/BAMBI/TGFB2/SLC17A6/MAP3K20/ITGA6/KIF16B/AURKA/MTMR2/B4GALT1/FAT1/CDH7/CHRNA3/RIMS1/MAP2/FGFR1/PAK3/TPD52/PLXNA2/CELSR1/SEMA3C/TEAD2/NOTCH3/GLI2/FRY/MAP3K13/MAP4K4/EPHA8/POLB/SDK2/FGFR3/CTNNA2/PRKCQ/SLC12A2/CDON/LZTS1/CYFIP2/ATP9A/FSTL4/DKK3/HDAC9/MYO16/SARS1/GRN/TBPL1/NRXN3/WWTR1/CNTN1/ISL1/ANOS1/FYN/CD9/MAPK8IP2/CELSR3/PROM1/ETV1/ABCC8/HECW1
GO:0009838	abscission	2	2/1674	AURKB/SPART
GO:0010014	meristem initiation	0	0/1674	
GO:0021700	developmental maturation	44	44/1674	NEFL/CEND1/CNTN2/NRXN1/TYMS/CDK5R1/SEZ6L2/BCL2/CDK5R2/S1PR1/NLGN1/AXL/FZD5/NFIA/SPTBN4/ATP6V0D1/KCNB1/SYBU/SRRM4/BRCA2/STXBP1/GDF11/MAP1B/C1QL1/UNC13A/BMP2/RAB38/KIF14/CDC20/ATP6V1B1/HES1/WNT5A/GATA3/RAB3A/SYP/SEZ6L/TGFB2/AURKA/ACTL6B/MAP3K13/RPS6KA2/EPHA8/FGFR3/PTPRN
GO:0022611	dormancy process	0	0/1674	
GO:0030583	myxococcal fruiting body development	0	0/1674	
GO:0031128	developmental induction	4	4/1674	FZD5/BMP2/BMP4/WNT5A
GO:0043696	dedifferentiation	1	1/1674	CDK6
GO:0043934	sporulation	0	0/1674	
GO:0048532	anatomical structure arrangement	4	4/1674	TFAP2A/PLXNA3/KIF14/NRP1
GO:0048589	developmental growth	111	111/1674	ERCC6/MIR17HG/GDI1/L1CAM/DIO3/ANXA6/COL27A1/XRCC2/DCC/SLIT1/ZFP36L1/PRKG1/SLITRK6/EFNA5/SLIT3/RAD51B/DIPK2A/PLAG1/SOX2/GAS1/ERBB4/TYMS/BASP1/BNC2/LAMB2/GAP43/BCL2/S1PR1/SMAD1/CDK1/ALCAM/IGF2/ISLR2/SMAD3/TSC22D4/CITED2/PKDCC/DRAXIN/SPTBN4/FZD7/SEMA3D/WWC2/POU4F2/AKAP6/LATS2/ARID5B/DRD2/TENM4/NCAPG2/SFRP2/SLIT2/TMEM108/BARHL2/BRCA2/BMPR1B/YAP1/SPRY2/ANXA1/LRP4/NOTCH2/PTGFRN/SPART/DCLK1/SYT4/MAP1B/PLXNA3/OLFM1/UNC13A/APOE/SMO/FLRT3/BMP4/STIL/CXCR4/RDH10/ADRA1A/PROX1/RGS2/TNR/FN1/PLXNA1/WNT5A/STC2/MDK/RND2/GATA3/LHX2/GLI3/STK3/SMPD3/NDRG4/FGF9/KLF5/GINS1/LGMN/NRP1/TGFB2/AURKA/RIMS1/MAP2/RASAL2/SEMA3C/GLI2/MAP3K13/FGFR3/ASPM/YBX3/CYFIP2/FSTL4/WWTR1/CD9
GO:0048646	anatomical structure formation involved in morphogenesis	155	155/1674	TAFA5/MIR125B1/ADGRG1/COL5A2/TGM2/NRARP/PARVA/FLNA/ADA/COL27A1/XRCC2/EPHB4/COL4A1/CIB1/CEND1/PRKD1/SOX2/FZD2/FJX1/CDK5R1/SPHK1/SCG2/PIK3CD/CDK5R2/KRT19/S1PR1/KRT8/SMAD1/SMAD3/SPRED1/OTX2/CITED2/CASP3/ITGA2/ADAMTS9/LMOD1/FZD5/PDPN/ZNF385A/EDA/WASF2/FZD1/MMP14/LRP8/FZD7/EPHB1/ADAMTS1/PGM5/THY1/DDAH1/GJA1/PTPN14/VEGFC/LATS2/HMGA2/TENM4/ANKRD1/NFIB/PLK2/SFRP2/SLIT2/ACKR3/VASH2/CCN1/HSPG2/ERBB2/CDH11/MFGE8/TPM1/FOXN4/COL2A1/FBN2/CYP1B1/THBS1/YAP1/SULF1/TFAP2A/SPRY2/FAIM2/ANXA1/COL4A2/PDGFRA/CRB1/CDC73/NOTCH2/PTGFRN/SERPINF1/PLXNA3/COL5A1/OLFM1/TMOD2/SMO/RHOJ/RRAS/ID1/BMP2/BMP4/EFNB2/HIF3A/SDC4/OBSL1/STIL/LDB3/CXCR4/RDH10/DUSP4/DUSP1/CCN2/PROX1/GADD45A/FN1/PLXNA1/HES1/WNT5A/BCL6/PDGFRB/SPARC/SASH1/RIPOR2/MDK/COL1A1/GATA3/LHX2/GLI3/HSPB1/STK3/SMPD3/FGF9/KLF5/MYL9/BMP7/MFNG/NRP1/TGFB2/KIF16B/MTMR2/B4GALT1/PLXNA2/CELSR1/SEMA3C/TEAD2/NOTCH3/GLI2/SDK2/SLC12A2/CDON/HDAC9/SARS1/GRN/TBPL1/CNTN1/ISL1/CD9/PROM1/ABCC8
GO:0048856	anatomical structure development	658	658/1674	NOTCH2NLC/NEFL/CD24/SRGAP2/TXNIP/XKR7/TUBB3/LYN/SELENOP/CRYBB2/EFNA4/ARHGDIG/PCDHGC3/ERCC6/TAFA5/MIR17HG/SCRT2/LBH/GPC2/MIR125B1/OLIG2/DPF3/ADGRG1/DCTN1/DISP3/COL5A2/GDI1/RORB/TGM2/DMD/L1CAM/LRRTM3/SMOC1/CALM1/MMP17/ATL1/NRARP/LPAR1/DNM3/LHFPL5/PARVA/SLC2A10/STMN3/DIO3/DACT3/ANXA6/FLNA/ADA/COL27A1/XRCC2/SULF2/CRYBA4/EPHB4/ELAVL3/GREB1/FAT4/MATCAP1/BLOC1S2/PCDH18/FSIP2/VWC2/FBLL1/H2AX/DNER/COL4A1/DCC/AKR1C1/SLIT1/MITF/RTN4RL2/MYT1L/POU3F1/ZFP36L1/PBX1/PRKG1/FLRT2/CIB1/IMMP2L/SLITRK6/SOCS3/CEND1/H1-5/EFNA5/SLIT3/PRKD1/PCDH9/CNTN2/SPNS2/NTM/RAD51B/UNC5C/CREB3L2/RTKN2/DIPK2A/PLAG1/SOX2/GREM2/SSTR2/MTURN/FZD2/TH/NRXN1/ATOH7/FJX1/AURKB/ZHX2/MAF/ERBB4/NECTIN3/NHLH2/NR2C2/DSCAML1/TCIM/TYMS/BASP1/CDK5R1/SPHK1/NR2F1/FOSL1/RAB6A/SEZ6L2/HAP1/INSM1/BNC2/EFEMP2/LAMB2/GAP43/SCG2/RRM2/BCL2/NHLH1/ENC1/PIK3CD/MAP6/PTGER4/CDK5R2/KRT19/SOSTDC1/S1PR1/HAS2/TANC2/MTSS1/KRT8/ZNF804A/SMAD1/CDK1/ALCAM/ONECUT1/NLGN1/SDC2/SCN9A/GPRIN1/CXXC4/LDLRAD4/GFRA2/SCN11A/KIF5C/LTBP3/ATCAY/AXL/TUBA1A/RBFOX3/IGF2/GPRC5B/ISLR2/SAMD14/MAP1A/SMAD3/TSC22D4/STAT6/SCN3B/GABRB3/FBN1/SPRED1/HTRA1/CASP7/SLC18A2/OTX2/INPPL1/LRFN5/MELK/ADCY1/COL1A2/CITED2/CASP3/ITGA2/HMGB2/BSN/BDH2/CLRN1/ADAMTS9/SERPINI1/NFASC/IGFBP7/LMOD1/FSTL1/CLDN1/PBXIP1/FZD5/PKDCC/ACP6/ATF3/IGSF8/NEXN/NFIA/DHRS3/PDPN/DRAXIN/PLPP3/FGF19/SHANK2/ZNF385A/CHRNB2/BRSK1/SPTBN4/CPAMD8/BTG2/SCUBE1/DMTN/EDA/NBL1/KCNB1/WASF2/RADIL/DPYSL5/CCNB2/FZD1/MMP14/LRP8/NMNAT2/UNC5D/KIF5A/FZD7/GRIA1/RHOC/MOV10/MARVELD1/EPHB1/RAB6B/APCDD1/ADAMTS1/CXADR/PGM5/UCHL1/LRRK1/THY1/SEMA3D/DDAH1/CMIP/MERTK/DAB2/ZIC1/NRSN1/UTRN/PRDM8/GJA1/MBNL1/ZFP36L2/PTPN14/GABRA2/CENPU/DPYSL4/AKR1C2/POU4F2/AKAP6/ANK3/SEC24D/FOXO1/DIXDC1/DLG2/VEGFC/PDCD4/LATS2/ARID5B/HMGA2/TAGLN/KIRREL3/FEZ1/DRD2/SERPINH1/TENM4/INA/TCF7L2/ANKRD1/NTRK2/NFIB/MAL2/SYBU/DIAPH2/NCAPG2/EGFR/DYNLT1/TTBK1/CPLX2/PLK2/MYO10/PDGFC/SFRP2/CCNA2/EPHA5/SLIT2/MANF/TMEM108/BOC/TAGLN3/CSRNP1/CNTN4/CTDSP1/FANCD2/ACKR3/NYAP2/ABCA12/TMEFF2/AFF3/CALM2/LEFTY2/SLC39A1/RAB13/VASH2/TUFT1/ILDR2/BARHL2/CCN1/HSPG2/WTIP/DOP1B/FKBP10/ERBB2/ARK2C/GREB1L/ADCYAP1/ASXL3/MYOCD/CDH11/MFGE8/TPM1/RTN1/SRRM4/BRCA2/FOXN4/LRIG3/PPFIA2/COL2A1/ETV6/FBN2/SHROOM3/BMPR1B/PLCE1/TACC2/CYP1B1/LHCGR/TTLL7/ADAM10/SMAD6/PARP6/THBS1/YAP1/SULF1/TUBB2B/TUBB2A/TFAP2A/STXBP1/BRIP1/SPRY2/LAMC1/CD164/FAIM2/B4GALNT1/GDF11/BICDL1/ANXA1/COL4A2/PDGFRA/LRP4/CRB1/CDC73/NAV1/FST/NOTCH2/PTGFRN/MEIS2/CNTN6/BHLHE40/CCNB1/SWAP70/BEX1/SPART/DCLK1/CHRM3/SYT4/PCNA/SNAP25/SERPINF1/TOP2A/MAP1B/ANO1/ACAP3/C1QL1/PLXNA3/ASS1/LAMA5/COL5A1/OLFM1/SULT4A1/UNC13A/NCAN/APOE/AJUBA/KCNC1/TMOD2/LRRC17/SMO/VGF/YWHAH/FGFRL1/RHOJ/DACH2/RRAS/ID1/PCSK2/FLRT3/BMP2/BMP4/EFNB2/DOK4/RREB1/GLO1/HIF3A/PARD6B/SDC4/OBSL1/STIL/NLN/BICC1/LDB3/CXCR4/KIF18A/TMEM131L/RDH10/ADRA1A/DUSP4/KIAA1217/DUSP1/HELLS/ONECUT2/TRIM67/OLFM3/TGIF2/CCN2/SGK1/CNR1/KIF14/CENPF/PROX1/NEK2/STMN1/CDC20/SLC2A1/RGS2/GADD45A/ARHGEF2/TNR/EPHA4/ATP6V1B1/DLX2/EFHD1/IGFBP5/FN1/APC2/PLXNA1/ECT2/HES1/WNT5A/BCHE/KAT2B/BCL6/STC2/PDGFRB/DPYSL3/CDH6/SPARC/MAN2A1/DNPH1/MDFI/COL9A1/MDGA1/UST/SASH1/RIPOR2/NEDD9/TIMELESS/KRT18/LIN7A/MDK/CCND1/CRYAB/UGDH/MMD/HLF/RND2/COL1A1/B9D1/CRYBA1/ACTA2/SPOCK2/GATA3/RAPGEF1/NCS1/LHX2/GLI3/AHR/PPP1R17/HSPB1/MET/CDK6/LSR/TMEM59L/RAB3A/MAST1/PLEKHA4/NAPA/APLP1/NOVA2/STMN2/STK3/CA2/CEP152/METRN/SLC7A5/SMPD3/NDRG4/FGF9/KLF5/TIMP1/PLS3/CELF4/SYNDIG1/FAM83D/KIF3B/MYL9/SNPH/BMP7/GINS1/DAAM1/RBFOX2/MICALL1/CRYBB1/SEZ6L/MFNG/CRYBB3/STX1B/PALMD/NRP1/MYO3A/BAMBI/TGFB2/DPYSL2/SLC17A6/MAP3K20/ITGA6/RCOR1/KIF16B/PIR/AURKA/ACHE/TRIP6/MTMR2/HSD17B2/B4GALT1/REST/FAT1/PLOD1/PHLPP1/CDH7/IGSF9B/CHRNA3/CRYBG3/RIMS1/PAFAH1B3/MAP2/FBLN1/FGFR1/DCX/PAK3/ACTL6B/GPC4/TPD52/PLXNA2/WDR62/RASAL2/ADD2/CELSR1/SEMA3C/KCNQ2/TEAD2/NOTCH3/GLI2/FRY/MAP3K13/MCM2/CRMP1/RPS6KA2/MAP4K4/EPHA8/CAMK2A/POLB/SDK2/PPP2R5B/FGFR3/EML1/ASPM/CTNNA2/PRKCQ/CNN2/SLC12A2/CDON/ATP2C2/LZTS1/YBX3/PSD/CYFIP2/ATP9A/PTPRN/FSTL4/DKK3/COL9A2/HDAC9/GPM6B/DSG2/ZIC2/MYO16/VCAN/GAB2/SARS1/GRN/TBPL1/VIM/NRXN3/ATP1A2/WWTR1/CNTN1/ISL1/STMN4/TACC3/CLDN11/ANLN/PTBP1/ANOS1/FYN/CD9/MAPK8IP2/CELSR3/TFAP2D/SYN1/PROM1/ETV1/ABCC8/HECW1
GO:0050793	regulation of developmental process	288	288/1674	NEFL/CD24/LYN/TAFA5/MIR17HG/LBH/MIR125B1/OLIG2/DPF3/DISP3/COL5A2/GDI1/RORB/TGM2/L1CAM/LRRTM3/SMOC1/NRARP/LPAR1/DNM3/PARVA/DIO3/DACT3/FLNA/ADA/XRCC2/VWC2/DCC/SLIT1/MITF/IFITM1/ZFP36L1/PBX1/FLRT2/CIB1/SLITRK6/SOCS3/EFNA5/PRKD1/CNTN2/UNC5C/PLAG1/SOX2/MTURN/FZD2/NRXN1/ZHX2/MAF/ERBB4/NR2C2/TCIM/BASP1/CDK5R1/SPHK1/CCDC85B/HAP1/INSM1/EFEMP2/LAMB2/BCL2/PIK3CD/MAP6/SOSTDC1/S1PR1/TANC2/SMAD1/CDK1/NLGN1/SDC2/LDLRAD4/LTBP3/AXL/IGF2/GPRC5B/ISLR2/SMAD3/STAT6/FBN1/SPRED1/OTX2/CITED2/HMGB2/ADAMTS9/PKDCC/PDPN/DRAXIN/ZNF385A/CHRNB2/BRSK1/SPTBN4/FNDC5/BTG2/DMTN/NBL1/DPYSL5/FZD1/MMP14/LRP8/FZD7/MOV10/EPHB1/APCDD1/ADAMTS1/THY1/SEMA3D/DDAH1/DAB2/GJA1/ZFP36L2/WWC2/POU4F2/AKAP6/FOXO1/DIXDC1/VEGFC/PDCD4/LATS2/HMGA2/DRD2/TENM4/TCF7L2/NTRK2/NFIB/EGFR/DYNLT1/TTBK1/SCUBE3/PLK2/MYO10/SFRP2/SLIT2/BOC/CNTN4/CTDSP1/FANCD2/ABCA12/VASH2/BARHL2/CCN1/HSPG2/WTIP/ERBB2/MYOCD/TPM1/PPFIA2/FBN2/SHROOM3/BMPR1B/CYP1B1/ADAM10/SMAD6/PARP6/THBS1/YAP1/SULF1/TFAP2A/SPRY2/LAMC1/GDF11/ANXA1/COL4A2/PDGFRA/LRP4/CDC73/FST/NOTCH2/MEIS2/BHLHE40/SPART/SYT4/SERPINF1/MAP1B/PLXNA3/LAMA5/COL5A1/OLFM1/UNC13A/NCAN/APOE/LRRC17/SMO/YWHAH/RHOJ/RRAS/FLRT3/BMP2/BMP4/EFNB2/RREB1/OBSL1/NLN/CXCR4/TMEM131L/TGIF2/CCN2/KIF14/CENPF/PROX1/CDC20/RGS2/GADD45A/ARHGEF2/TNR/EPHA4/DLX2/IGFBP5/FN1/APC2/PLXNA1/ECT2/HES1/WNT5A/KAT2B/BCL6/STC2/SPARC/MAN2A1/UST/SASH1/RIPOR2/NEDD9/MDK/CCND1/MMD/RND2/COL1A1/SPOCK2/GATA3/LHX2/GLI3/HSPB1/CDK6/PLEKHA4/STK3/METRN/SLC7A5/SMPD3/FGF9/KLF5/CELF4/SYNDIG1/BMP7/LGMN/DAAM1/PALMD/NRP1/BAMBI/TGFB2/RCOR1/AURKA/MTMR2/REST/CHRNA3/RIMS1/RUNX1T1/MAP2/FGFR1/PAK3/ACTL6B/PLXNA2/WDR62/CELSR1/SEMA3C/TEAD2/NOTCH3/GLI2/MAP3K13/FGFR3/ASPM/SLC12A2/CDON/LZTS1/YBX3/MTA3/FSTL4/HDAC9/GPM6B/VCAN/SARS1/GRN/WWTR1/ISL1/PTBP1/FYN/CELSR3/PROM1/ABCC8/HECW1
GO:0051093	negative regulation of developmental process	123	123/1674	LYN/TAFA5/MIR17HG/LBH/MIR125B1/OLIG2/DISP3/COL5A2/GDI1/RORB/NRARP/DNM3/DACT3/DCC/SLIT1/ZFP36L1/PBX1/CIB1/CNTN2/SOX2/ZHX2/CCDC85B/BCL2/SOSTDC1/SMAD1/NLGN1/LDLRAD4/LTBP3/IGF2/SMAD3/FBN1/SPRED1/CITED2/ADAMTS9/DRAXIN/BTG2/DPYSL5/FZD7/EPHB1/ADAMTS1/THY1/SEMA3D/ZFP36L2/WWC2/POU4F2/FOXO1/DIXDC1/VEGFC/PDCD4/NFIB/EGFR/DYNLT1/PLK2/SFRP2/CNTN4/CTDSP1/HSPG2/ERBB2/MYOCD/SMAD6/THBS1/YAP1/SULF1/SPRY2/GDF11/ANXA1/COL4A2/LRP4/CDC73/FST/MEIS2/SPART/SYT4/SERPINF1/PLXNA3/COL5A1/LRRC17/SMO/YWHAH/BMP2/BMP4/TMEM131L/PROX1/RGS2/GADD45A/TNR/EPHA4/DLX2/IGFBP5/HES1/WNT5A/BCL6/STC2/SPARC/MDK/CCND1/GATA3/LHX2/GLI3/CDK6/STK3/FGF9/BMP7/LGMN/NRP1/BAMBI/TGFB2/REST/RUNX1T1/MAP2/ACTL6B/SEMA3C/NOTCH3/FGFR3/ASPM/SLC12A2/YBX3/FSTL4/SARS1/WWTR1/ISL1/PTBP1/ABCC8
GO:0051094	positive regulation of developmental process	165	165/1674	NEFL/CD24/LYN/MIR17HG/LBH/MIR125B1/OLIG2/DPF3/GDI1/TGM2/L1CAM/LRRTM3/LPAR1/DIO3/FLNA/ADA/XRCC2/VWC2/IFITM1/ZFP36L1/FLRT2/SLITRK6/SOCS3/EFNA5/PRKD1/UNC5C/PLAG1/SOX2/MTURN/NRXN1/ERBB4/NR2C2/BASP1/SPHK1/HAP1/INSM1/EFEMP2/LAMB2/BCL2/PIK3CD/MAP6/SMAD1/CDK1/NLGN1/LTBP3/AXL/IGF2/GPRC5B/ISLR2/SMAD3/STAT6/OTX2/CITED2/HMGB2/ADAMTS9/PKDCC/PDPN/ZNF385A/SPTBN4/FNDC5/NBL1/MMP14/LRP8/EPHB1/DDAH1/DAB2/GJA1/POU4F2/AKAP6/VEGFC/HMGA2/DRD2/TENM4/TCF7L2/NTRK2/TTBK1/SCUBE3/SFRP2/SLIT2/BOC/VASH2/CCN1/MYOCD/FBN2/BMPR1B/CYP1B1/PARP6/THBS1/YAP1/TFAP2A/LAMC1/ANXA1/FST/NOTCH2/SYT4/SERPINF1/MAP1B/PLXNA3/OLFM1/UNC13A/NCAN/APOE/SMO/RRAS/FLRT3/BMP2/BMP4/EFNB2/RREB1/OBSL1/CXCR4/TGIF2/CCN2/PROX1/CDC20/ARHGEF2/EPHA4/DLX2/FN1/PLXNA1/ECT2/HES1/WNT5A/BCL6/MAN2A1/SASH1/RIPOR2/NEDD9/MDK/CCND1/MMD/RND2/COL1A1/GATA3/GLI3/HSPB1/STK3/METRN/SLC7A5/FGF9/KLF5/SYNDIG1/BMP7/NRP1/BAMBI/TGFB2/RCOR1/AURKA/REST/RIMS1/FGFR1/ACTL6B/PLXNA2/WDR62/GLI2/MAP3K13/ASPM/CDON/YBX3/GPM6B/VCAN/GRN/WWTR1/ISL1/PROM1
GO:0060033	anatomical structure regression	3	3/1674	TH/DRD2/SLC17A6
GO:0090644	age-related resistance	0	0/1674	
GO:0090693	plant organ senescence	0	0/1674	
GO:0097737	acquisition of mycelium reproductive competence	0	0/1674	
GO:0098727	maintenance of cell number	19	19/1674	LBH/SOX2/ZHX2/FZD7/ZIC1/ZFP36L2/FOXO1/HMGA2/NFIB/FANCD2/YAP1/CDC73/SMO/PROX1/HES1/BMP7/REST/ACTL6B/ASPM
GO:0030447	filamentous growth	0	0/1674	
