ID	Description	Count	GeneRatio	geneID
GO:0032432	actin filament bundle	12	12/1674	MYL9/CRYAB/ACTA2/LDB3/ABLIM3/PGM5/CNN2/TPM1/DAAM1/PLS3/TRIP6/FLNA
GO:0032433	filopodium tip	6	6/1674	MYO10/MYO3A/MYO5A/NLGN1/CIB1/EPHB1
GO:0032437	cuticular plate	0	0/1674	
GO:0032579	apical lamina of hyaline layer	0	0/1674	
GO:0032584	growth cone membrane	2	2/1674	GAP43/FLRT3
GO:0033012	porosome	0	0/1674	
GO:0033101	cellular bud membrane	0	0/1674	
GO:0033150	cytoskeletal calyx	0	0/1674	
GO:0033172	gas vesicle shell	0	0/1674	
GO:0033268	node of Ranvier	5	5/1674	ANK3/NFASC/CNTN2/SPTBN4/KCNQ2
GO:0033269	internode region of axon	1	1/1674	TUBB4A
GO:0033270	paranode region of axon	1	1/1674	SPTBN4
GO:0033774	basal labyrinth	0	0/1674	
GO:0034399	nuclear periphery	17	17/1674	HES1/VIM/KRT18/SPARC/ACTL6B/BASP1/KIF4A/KRT8/FIGN/PHACTR3/PCNA/CENPF/SPTBN4/ENC1/BLM/LMNB2/RUNX1T1
GO:0034451	centriolar satellite	13	13/1674	KRT18/WDR62/LHCGR/MYOF/TMEM63A/CENPU/LATS2/PLK1/SSX2IP/TACC3/PRKCQ/TEX9/SPAG5
GO:0034646	organelle-enclosing lipid monolayer	0	0/1674	
GO:0034992	microtubule organizing center attachment site	0	0/1674	
GO:0035182	female germline ring canal outer rim	0	0/1674	
GO:0035183	female germline ring canal inner rim	0	0/1674	
GO:0035253	ciliary rootlet	3	3/1674	KIF5A/KIF5C/SPAG5
GO:0035686	sperm fibrous sheath	0	0/1674	
GO:0035748	myelin sheath abaxonal region	0	0/1674	
GO:0035749	myelin sheath adaxonal region	0	0/1674	
GO:0035843	endonuclear canal	0	0/1674	
GO:0035869	ciliary transition zone	1	1/1674	B9D1
GO:0036007	scintillon	0	0/1674	
GO:0036063	acroblast	0	0/1674	
GO:0036117	hyaluranon cable	0	0/1674	
GO:0036224	pairing center	0	0/1674	
GO:0036379	myofilament	4	4/1674	TMOD2/TPM2/TPM1/LMOD1
GO:0036457	keratohyalin granule	0	0/1674	
GO:0036477	somatodendritic compartment	156	156/1674	TPX2/CHRNA4/PRPH/RTN1/CPLX2/DRD2/GNG3/SLC18A2/GAP43/APOE/CACNA1E/PLK2/NSG2/SNCG/KIF5A/NRSN1/CAMK2N1/ATOH7/L1CAM/CRYAB/FZD5/PDE4B/SERPINI1/RGS8/DNER/SHANK2/STMN2/CACNA1A/RTN4RL2/CRMP1/GRIK3/MTMR2/NSG1/DNM3/TTBK1/MAP6/SRGAP2/ATCAY/SYT11/SEZ6L/KCNA4/SNAP25/PTPRN/GRM2/CAMK2A/CACNA1B/SV2A/PALMD/MPP2/SNCB/HOMER2/TUBB3/EPHA5/UCHL1/MAP1B/SACS/CASP3/MAPK8IP2/THY1/ATP1A3/AURKA/NCS1/BMPR1B/PSD2/LRP4/MYO10/TUBB4A/KIF21B/MAPK8IP1/TGFB2/BSN/PPFIA2/DPYSL5/ZNF804A/SYT5/SYN1/ANK3/GABRA2/SEZ6L2/PCSK2/KIF5C/VGF/CNIH2/MAP2/KCNB1/CACNG4/LZTS1/SERPINF1/ATP1A2/CD200/SST/OLFM1/NECTIN3/DLG2/ZWINT/KCND3/KIF3B/CTTNBP2/CHRNA3/MAST1/KCNC1/GDI1/ALCAM/MYO1D/PSD/SMO/GRIA2/ADCY8/CNTN2/ZNF385A/NQO1/GRIA1/EPHA8/CDK5R1/TH/ADAM10/SPTBN4/DCTN1/ADAM11/NLGN1/PLK3/SAMD14/RGS7BP/TSC22D4/LPAR1/KCNK1/TANC2/ENC1/ASS1/NTRK2/MAP1A/PRKAR2B/HAP1/SYNDIG1/SLC12A2/SLC6A1/UNC5C/SYT4/NRXN1/CIB1/FLNA/ADCYAP1/JPH4/EPHB1/GCHFR/GABRA3/DGKI/CHRM3/LRP8/TTLL7/EPHA4/SCN11A/KIRREL3/FYN/TMEM108/FEZ1
GO:0042587	glycogen granule	0	0/1674	
GO:0042597	periplasmic space	0	0/1674	
GO:0042641	actomyosin	10	10/1674	MYL9/ACTA2/LDB3/ABLIM3/PGM5/KAT2B/CNN2/TPM1/DAAM1/TRIP6
GO:0042716	plasma membrane-derived chromatophore	0	0/1674	
GO:0042718	yolk granule	0	0/1674	
GO:0042763	intracellular immature spore	0	0/1674	
GO:0042995	cell projection	322	322/1674	STMN4/TPX2/CHRNA4/NDRG4/NEFM/P2RX3/RIPOR2/ATP6V1B1/CNR1/PRPH/MICAL1/RTN1/CPLX2/DRD2/NMNAT2/GNG3/SLC18A2/GAP43/ADGRG1/NEFL/VIM/APOE/SH2D3C/PLK2/PDPN/NSG2/SNCG/KIF5A/ALDH1A1/NRSN1/CAMK2N1/MTSS1/ATOH7/L1CAM/NOTCH2/AJUBA/C1QL1/KCTD16/GLI3/RAB13/CRYAB/PDGFRA/FZD5/ANLN/PDE4B/RGS8/DNER/DHRS3/ACTA2/SHANK2/KIF3C/STMN2/CACNA1A/DCX/CHRNB3/DMD/RTN4RL2/SYT7/CRMP1/RAB3A/EGFR/GRIK3/BAALC/GPRIN1/GLI2/AP3B2/S100A11/MTMR2/NSG1/DNM3/MAP6/SRGAP2/LDB3/APC2/STXBP1/PLCE1/ATCAY/ABLIM3/FAT1/SYT11/NRP1/CNTN6/KCNA4/SLC17A6/DMTN/STON1/SNAP25/NRXN3/PTPRN/STX1A/TTC29/GRM2/CAMK2A/SV2A/BOC/PALMD/PIP5K1B/MPP2/VCAN/FLRT3/BRSK1/CNTN1/SNCB/HOMER2/PARVA/TUBB3/EPHA5/UCHL1/ANKK1/MAP1B/EPS8L1/UNC13A/BASP1/SACS/KIF4A/PROM1/DPYSL3/INPPL1/IQGAP2/THY1/ATP1A3/AURKA/CBARP/NCS1/BMPR1B/PSD2/LHFPL5/LRP4/MYO10/CHRNA5/TUBB4A/KIF21B/MAPK8IP1/UTRN/B4GALT1/TGFB2/STMN3/BSN/PPFIA2/CNTNAP4/TNS3/IGSF9B/DPYSL5/DCC/ZNF804A/SYT5/SYN1/ANK3/GABRA2/ARHGEF2/PCSK2/SYNPR/KIF5C/STX1B/NEDD9/TUBA1A/CNIH2/GARS1/SDC3/CHRNB2/MAP2/GABRB3/KCNB1/LZTS1/SERPINF1/ATP1A2/GAD1/CD200/OLFM1/ACAP3/NFASC/NECTIN3/DLG2/ANXA1/CTNNA2/ZWINT/NEDD1/SLC7A8/CLCN4/KCND3/CARMIL1/KIF3B/CTTNBP2/FANK1/KIF18A/CHRNA3/SCN9A/FSIP2/MAST1/KCNC1/GDI1/SYBU/ALCAM/MYO1D/LAYN/CYBRD1/TBC1D30/STMN1/LDLRAP1/ARL8A/NEXN/PSD/SMO/GRIA2/MTMR6/ADCY8/CNTN2/CENPF/ZNF385A/DOCK4/NQO1/CYFIP2/GRIA1/EPHA8/CDK6/CEP15/TTC23/ITGA6/PLB1/AIF1L/SWAP70/CHAT/CDK5R1/RIMS1/HSPB1/TH/OTX2/ADAM10/SPTBN4/BLOC1S2/DCTN1/NAV1/MYO3A/CALM1/ADAM11/MYO5A/NLGN1/PLK3/SSX2IP/SAMD14/RGS7BP/TPM1/P4HB/TSC22D4/LPAR1/DSCAML1/KIF3A/CLRN1/KCNK1/GABBR2/DAAM1/PCDH9/TANC2/TENM4/MYO1F/MERTK/FLRT2/SPRY2/ASS1/NTRK2/CDK5R2/MAP1A/ERC2/KCNQ2/RHOC/PRKAR2B/ANO1/ATL1/HAP1/SYNDIG1/SLC12A2/JADE1/AK1/PLEKHH2/CLTB/SLC6A1/UNC5C/RGS17/B9D1/SYT4/SLC7A5/SH3BGRL3/NRXN1/CIB1/FLNA/SNPH/ADCYAP1/JPH4/MAP1LC3B/EPHB1/MCHR1/FAM89B/GCHFR/WASF2/CALM2/GABRA3/SSTR2/DGKI/CHRM3/ERBB2/CRB1/LRP8/TTLL7/SYP/EPHA4/CLDN11/SPAG5/CDC14A/CNTN4/NFIB/PDXP/SCN11A/KIRREL3/KCNAB1/POC1A/FYN/TMEM108/FEZ1/ITGA2/ATP6V0D1/SNAP23/CXADR
GO:0043034	costamere	7	7/1674	SDC4/DMD/PGM5/ANK3/KRT8/AHNAK/KRT19
GO:0043036	starch grain	0	0/1674	
GO:0043159	acrosomal matrix	0	0/1674	
GO:0043188	cell septum edging	0	0/1674	
GO:0043194	axon initial segment	9	9/1674	KCNA4/ANK3/MAP2/NFASC/CNTN2/SPTBN4/NAV1/MAP1A/KCNQ2
GO:0043196	varicosity	1	1/1674	MAP1B
GO:0043198	dendritic shaft	14	14/1674	MPP2/ZNF804A/CNIH2/MAP2/GRIA1/RGS7BP/LPAR1/MAP1A/PRKAR2B/SYNDIG1/FLNA/JPH4/EPHA4/KIRREL3
GO:0043203	axon hillock	5	5/1674	TPX2/AURKA/MAP2/SERPINF1/SPTBN4
GO:0043204	perikaryon	33	33/1674	PRPH/CPLX2/DRD2/GAP43/KIF5A/ATOH7/CRYAB/FZD5/SERPINI1/RGS8/RTN4RL2/CRMP1/GRIK3/SYT11/PTPRN/MAP1B/PCSK2/KCNB1/OLFM1/DLG2/MYO1D/CDK5R1/TH/ADAM11/RGS7BP/KCNK1/ASS1/CIB1/FLNA/ADCYAP1/TTLL7/EPHA4/FYN
GO:0043209	myelin sheath	10	10/1674	BCL2/TUBB4A/GDI1/MYO1D/CNTN2/CALM1/CA2/GPM6B/CALM2/ERBB2
GO:0043218	compact myelin	0	0/1674	
GO:0043219	lateral loop	0	0/1674	
GO:0043220	Schmidt-Lanterman incisure	0	0/1674	
GO:0043226	organelle	1107	1107/1674	TFAP2D/STMN4/FSTL4/NOTCH3/REST/TPX2/BIRC5/P3H2/CELF4/NDRG4/STK3/NEFM/RUNDC3A/RIPOR2/WNT5A/HES1/ATP6V1B1/CNR1/CCN2/TRIM67/ONECUT2/VSX2/RDH10/MYO5C/NCAN/PRPH/MICAL1/NACAD/YAP1/RTN1/MFGE8/IFITM3/CGN/LEFTY2/CXCL14/CPLX2/MKI67/DRD2/POU4F2/ZIC1/NMNAT2/GNG3/GPX8/SLC18A2/PCLAF/RBFOX3/GAP43/BNC2/UBE2C/CREG2/AURKB/SHISA2/IFITM2/ZFP36L1/IFITM1/FAT4/DISP3/ADGRG1/NEFL/VIM/DACH2/APOE/KRT18/SPARC/NUSAP1/COL2A1/CCN1/PLK2/ZFP36L2/PDPN/NSG2/SNCG/GNG2/SELENOP/RAB6B/CCND1/SERPINH1/KIF5A/ALDH1A1/KIF20A/AFF3/NRSN1/PLPP3/CAMK2N1/MTSS1/ATOH7/MYO16/NOTCH2/AJUBA/COL5A1/PTTG1/COL1A2/SEPTIN3/PAK5/CORO2B/GDAP1/GLI3/MDFI/NPC2/DUSP4/TUBB2A/KIF11/GJA1/CELF3/LAMB2/MAF/COL4A6/MYL9/RAB13/FOXN4/EBF3/SRRM3/B4GALNT1/CDC25C/IGF2/CRYAB/PDGFRA/MYOCD/FZD5/POU3F1/KIAA1217/FBLL1/MLLT11/SCRT2/ANLN/AXL/FZD2/PDE4B/COLEC12/SERPINI1/CDH6/RGS8/SLCO5A1/SOX2/DNER/CFI/SDC4/RREB1/CYP1B1/P3H4/FKBP10/FOXO1/CELF5/TGIF1/COL4A5/COL25A1/RPS6KL1/CREB5/DHRS3/INSM1/HIF3A/ACTA2/RIMS3/SEC24D/SHANK2/SMAD3/CKAP2L/PKDCC/KIF3C/STMN2/CACNA1A/RAB3B/HLF/ADD2/DCX/EEF1A2/FSD1/RAD51AP1/NEK2/HSPG2/ATAD2/DMD/RTN4RL2/ZHX2/CCNB1/SYT7/CRMP1/RAB3A/TMEM59L/MAN2A1/ADRA1A/TMOD2/COL4A2/SULF1/WTIP/EGFR/SPC24/GRIK3/BAALC/SYN3/EPHB4/GLI2/AP3B2/CTDSP1/JAKMIP1/SYPL1/MCM3/TRIM5/RAB3C/S100A11/HAS2/NHLH2/UACA/ONECUT3/BEX1/WWTR1/MTMR2/TOP2A/TAGLN3/NSG1/ZCCHC12/ST8SIA3/DNM3/HAS1/ENOSF1/TMEM117/TTBK1/MAP6/COL4A1/RGS10/PARP14/SRGAP2/LDB3/SEPTIN5/NOVA2/NFIA/ACTL6B/FBLN1/APC2/CCNA2/HJURP/CPNE8/DIAPH2/SCN3B/GTSE1/MFNG/BCL6/NLN/DNAJC1/STXBP1/PLCE1/FRMPD3/DYNLT3/SPRED1/ATCAY/FAM241B/CKS1B/ABLIM3/PRKD1/FAT1/MDGA1/RORB/TTK/CENPK/SYT11/AKAP6/FGFR3/SEZ6L/NRP1/HMGB2/SCG2/ADCY1/CDC20/LITAF/CDK1/SLC17A6/RTN2/PGM5/DMTN/CEND1/KIF23/CENPH/TUBB6/STON1/HMGA2/RTKN2/NUF2/SNAP25/MGST1/PTPRN/MAP3K20/MAGT1/STX1A/KIF14/IFI6/AGAP2/TTC29/SHROOM3/MARCHF4/INA/TUBA1C/NHLH1/TYMS/LRRC26/H2AX/COLGALT2/PPFIA3/CAMK2A/SV2A/FNDC5/RCAN2/TCEAL7/TPM2/SERTM2/PLA2G4C/LRIG3/COL27A1/CDK18/MGAT5B/WDR62/MPP2/LAMA5/PTGFRN/MOV10/VCAN/FLRT3/BRSK1/CNTN1/FRY/HOMER2/MYO5B/PKIA/PARVA/SCAMP5/TUBB3/BMP7/EPHA5/UCHL1/COL1A1/SULT4A1/ANKK1/PAWR/AKR1C1/SORCS1/CAMKV/KIF2C/SLC2A1/ARL15/MAP1B/EPS8L1/TCF7L2/UNC13A/BASP1/MED12L/SACS/ID1/BUB1B/VRK2/MCM2/LSM11/HID1/SRRM4/CASP3/CEP135/KIF4A/KIF22/RASGRF2/FST/RAD51B/PRR11/PROM1/LHX2/DPYSL3/INPPL1/JPT1/MIAT/TUBB2B/IQGAP2/FAM114A1/MAPK8IP2/ARK2C/THY1/RIMS4/ATP1A3/COL9A2/TEAD2/NDC80/AURKA/CBARP/NCS1/UST/PLCH1/TGIF2/TMEM35A/MDFIC/CENPE/NCAPG2/ANKRD1/CERCAM/CHAF1A/LTBP3/SCARA3/NUDT4/SPHK1/CREB3L2/LHFPL5/LRP4/HSD17B2/SDC2/CDCA5/MYO10/LRFN5/PBXIP1/BCL2/SCG3/DDB2/NPAS3/ZNF195/TUBB4A/ASIC1/KAT2B/KIF21B/MAPK8IP1/MAP7D3/TERF2IP/ONECUT1/UTRN/POGLUT3/RAB11FIP4/LHCGR/FANCD2/TMEM14EP/B4GALT1/TGFB2/CXCR4/HRC/CREG1/ADD3/RNF152/COL5A2/STMN3/BSN/LDLRAD4/CD164/PPFIA2/EBF1/PDGFC/TNS3/IGSF9B/B3GAT1/BEX2/TFAP2A/MCEMP1/DCC/BLVRB/CADPS/CD24/COL9A1/SLC26A7/ADA2/MYOF/SGK1/BSCL2/ZNF804A/SYT5/BHLHE40/PBK/SYN1/MEIS2/ZNF382/EFEMP2/BMP2/H1-5/HMGN5/VASH2/ANK3/ADAMTS1/CPNE7/TMEM109/PROX1/GABRA2/ARHGEF2/ATP6V0E2/SEZ6L2/RAPGEF1/PCSK2/DLGAP5/BTG2/RPL22L1/SYNPR/ADAMTS9/KIF5C/PLAG1/BUB1/PSRC1/STX1B/KRT8/NEDD9/ETV6/CCDC8/CENPO/RALGDS/ATF3/SKA3/ARHGDIG/TUBA1A/VGF/CHSY3/BARHL2/CCDC90B/CELSR1/TIMELESS/S1PR1/CNIH2/DYNC1LI1/GARS1/PDGFRB/PNMA2/SDC3/ASPM/ERF/RFC3/CHRNB2/RRM2/OLIG2/MAP2/ALDH9A1/GINS1/ETFB/CDK2/FAIM2/SPNS2/CABP1/FAM131B/CAMK2N2/GABRB3/TMEM130/TSPAN6/H6PD/KCNB1/SUCLG2/CACNG4/FIGN/LZTS1/SERPINF1/SESN3/ATP1A2/SLC4A4/STIL/GAD1/TIMP1/PIMREG/DNAAF5/RAB37/BST2/HTRA1/PARP6/SST/OLFM1/NECAP1/GREB1/ABHD14B/NCAPH/NFASC/TBC1D16/NECTIN3/CRYL1/TK1/FILIP1/GALNT18/RGS2/DTD1/DCLK1/DLG2/SVOP/GCK/DLGAP3/ANXA1/ERBB4/MBNL1/CTNNA2/ZWINT/NEDD1/FBN1/SMAD1/PRDM11/MYCN/NIBAN1/NR2F1/C18orf32/PALS2/EFNB2/CLCN4/PLOD2/CHGB/KCND3/SLC44A1/AHCY/MAD2L1/CARMIL1/KIF3B/COL23A1/CTTNBP2/ATP8B2/TRIM22/RAP1GAP2/NET1/ACHE/LSR/FANK1/PHACTR3/NAPB/ARVCF/KIF18B/KIF18A/CHRNA3/TFEC/CAPN5/PAK3/CD82/SYNGR2/DNPH1/SLIT3/TMEM63A/CNN2/FSIP2/GRN/LIN7A/CDCA7L/CDCA2/QPRT/RIDA/CENPU/BCAM/TCEAL5/COL9A3/MAST1/SULF2/GDI1/RNASET2/YBX3/DAB2/BACE2/FCHO1/OLFM3/COX17/SYBU/CDT1/ALCAM/MYO1D/ADA/PCNA/RHOJ/SASH1/CYBRD1/TBC1D30/STMN1/ERCC6/CABP7/LDLRAP1/EPB41/ACOT7/AHNAK/RRAS/MIS18BP1/DOP1B/ARL8A/NEXN/DEPDC1/PSD/SMO/POU2F2/RNF24/STIM2/GRIA2/MTMR6/SETD7/ADCY8/KRT19/GNG12/SULT1C2/PRDM8/NEMP1/CDC73/JAKMIP2/PRORP/GPD1L/IRS1/TRH/TCIM/PROS1/IGFBP5/CENPF/TPD52/OBSL1/ELAPOR1/PTPN14/CHTF18/ZNF385A/DIAPH3/CDH11/POLB/DOCK4/GABARAPL1/FCGRT/NQO1/ISL1/LATS2/MTA3/CYFIP2/GADD45B/RAB31/MINDY2/GRIA1/FZD7/CRTAP/SIVA1/EPHA8/CDK6/SMAD6/CEP15/SAMD11/PGBD5/TTC23/CDKN2D/HAUS4/PLIN3/BRIP1/SELENBP1/MAL2/AGTRAP/PCBP3/SOAT1/RUSC2/AIF1L/NAALADL2/HMMR/SWAP70/CHAT/SLC2A4RG/DDAH1/MCM4/CDK5R1/ITPRID2/SH3BP5/PPP2R5B/RIMS1/HSPB1/E2F5/NEK7/CASP7/TH/OTX2/COL22A1/EVA1A/SLC37A1/OPTN/ADAM10/C1orf131/PCBP4/CRYBA1/PMEL/RCOR1/RBFOX2/SPTBN4/BICDL1/LRRTM3/LAMC1/CKAP2/BLOC1S2/HSDL2/DIO3/DCTN1/CYTIP/CHST15/NAV1/MYO3A/POLR3A/THBS1/MMS22L/CITED2/DLX2/FGFR1/PTPN5/MICALL1/CALM1/PRC1/MANF/MYT1L/FAM111A/SYTL5/NCAPD2/FAM83D/PLK1/ZNF117/SARS1/GADD45A/ARID5B/STX6/FSTL1/STEAP1/SESTD1/MYO5A/ZNF71/NLGN1/STK26/FANCB/PLK3/SSX2IP/SAMD14/MATCAP1/RGS7BP/ECT2/TPM1/DYNLT1/P4HB/ZNRF1/TMEM123/TSC22D4/TMEM132A/ETV1/ATP2C2/TMEM175/IGFBP7/OSTC/OCIAD2/LPAR1/CENPM/EML1/LNPEP/PEA15/ACSL1/MXD3/BRCA2/KIF3A/CLRN1/GPC6/RPL23A/LAMP2/AHR/KCNK1/H1-2/DAAM1/SERPING1/IMMP2L/ANXA11/SPOPL/TLCD4/CLIC6/FOXM1/MCM5/APBB3/TENM4/HDAC9/FGFRL1/MYO1F/MERTK/ZBTB38/FLRT2/ELK4/SKP2/MMP14/SPRY2/BCHE/PRDX6/KNTC1/SEMA3C/SMC4/ENC1/DPYSL2/NEIL3/EFHD1/ELL2/AGPAT4/RAB33A/ILDR2/ANXA5/ASS1/MAP1LC3A/NTRK2/GALNT14/LMOD1/MAP1A/CPNE4/SV2C/ERC2/VEGFC/RHOC/PDIA4/BLM/LUM/UGDH/HELLS/IQSEC3/NFIC/ABLIM2/SH3D21/PRKAR2B/PARM1/PTBP1/GPR137C/ANO1/PLXNA1/LYN/SPART/IGSF8/PACSIN3/ZNF467/MIR125B1/ATL1/SORBS3/PLD1/GATA3/SEC11C/CEP152/APLP1/ACLY/SCPEP1/ECI2/MMD/ST8SIA1/FAM110A/FRMD5/HAP1/SYNDIG1/RAB38/ANP32E/DIPK2A/CCNB2/STAT6/SLC12A2/TMEM14A/YWHAH/PLS3/BEND5/HMGN2/DPF3/TRIP6/MAPKAPK3/JADE1/POLE2/AK1/PLEKHH2/CLTB/PNPLA2/TACC3/GPC4/CXXC4/ATP9A/PRKCQ/NAGK/FN1/MITF/BID/TBPL1/ZIC2/PLOD1/ACSS3/SLIT2/GPRC5B/PCDH7/ZMAT1/RGS17/AEBP1/DUSP1/B9D1/SYT4/PTPRN2/CD9/EDA/SLC7A5/CA2/SH3BGRL3/NRXN1/CIB1/NAPA/CXXC5/COX7A2/MBNL2/REXO2/FLNA/PIR/DCDC1/LMNB2/ACKR3/PDCD4/SNPH/GPD2/TMEM131L/PHLPP1/PHC2/MAP7D2/JPH4/BMP4/MAP1LC3B/XPR1/EPHB1/RMI2/PRKG1/PBX1/TSPYL4/USP25/GPC2/SLC39A1/GLIS3/DSG2/RPA1/CMIP/RND2/MCHR1/RPS6KA2/CDCA4/LBH/RAB8B/GDF11/GCHFR/PDK1/BDH2/WASF2/STC2/MSRB3/CALM2/GLO1/PRDM16/GASK1B/SFXN3/ARL4A/TMSB10/MARVELD1/FANCM/ABCC8/TEX9/ANXA6/ACSF2/CSRNP1/ARHGAP19/SYT13/DGKI/SGO2/MED25/CHRM3/ERBB2/ABCA12/AFF1/SNX7/CRB1/LRP8/SNAPC1/SMPD3/TTLL7/PLIN2/RADIL/SYP/EPHA4/RAB2B/CLDN11/MCM6/SPAG5/CDC14A/COL20A1/MRPS27/RUNX1T1/RIOK1/NFIB/PDXP/MGME1/PHLDA1/SCN11A/DSCC1/XRCC2/KIRREL3/ARFGEF3/TACC2/ACP6/FOSL1/TMEM106C/POC1A/SLC16A3/LGMN/TRIM25/FRMD3/PARD6B/FYN/CYTH1/DIXDC1/PDIA2/STARD4/TMEM108/TGM2/NUDT8/LTBP2/FEZ1/MEX3B/MLEC/KIF16B/ASXL3/DMXL2/NR2C2/LRRK1/LIG3/COBLL1/CCDC85B/KIF24/ARFGAP1/SERINC1/MT2A/RAB6A/GRB14/ATP6V0D1/SNAP23/KLF5/PODXL2/FYCO1/CRY1/CXADR/CRABP1/H3C2
GO:0043245	extraorganismal space	0	0/1674	
GO:0043265	ectoplasm	0	0/1674	
GO:0043592	exosporium	0	0/1674	
GO:0043593	endospore coat	0	0/1674	
GO:0043595	endospore cortex	0	0/1674	
GO:0043662	peribacteroid fluid	0	0/1674	
GO:0043668	exine	0	0/1674	
GO:0043669	ectexine	0	0/1674	
GO:0043670	foot layer	0	0/1674	
GO:0043671	endexine	0	0/1674	
GO:0043672	nexine	0	0/1674	
GO:0043673	sexine	0	0/1674	
GO:0043674	columella	0	0/1674	
GO:0043675	sculpture element	0	0/1674	
GO:0043676	tectum	0	0/1674	
GO:0043678	intine	0	0/1674	
GO:0043680	filiform apparatus	0	0/1674	
GO:0044099	polar tube	0	0/1674	
GO:0044195	nucleoplasmic reticulum	0	0/1674	
GO:0044217	other organism part	0	0/1674	
GO:0044224	juxtaparanode region of axon	4	4/1674	DLG2/CNTN2/SPTBN4/KCNAB1
GO:0044232	organelle membrane contact site	1	1/1674	RAB38
GO:0044280	subplasmalemmal coating	0	0/1674	
GO:0044290	mitochondrial intracristal space	0	0/1674	
GO:0044292	dendrite terminus	1	1/1674	MAP2
GO:0044297	cell body	113	113/1674	TPX2/CHRNA4/PRPH/RTN1/CPLX2/DRD2/GNG3/GAP43/APOE/CACNA1E/SNCG/KIF5A/NRSN1/ATOH7/L1CAM/CRYAB/FZD5/SERPINI1/RGS8/DNER/ACTA2/SHANK2/STMN2/CACNA1A/RTN4RL2/CRMP1/GRIK3/TTBK1/SYT11/SEZ6L/SNAP25/PTPRN/CACNA1B/SV2A/SNCB/TUBB3/EPHA5/UCHL1/MAP1B/CASP3/DPYSL3/MAPK8IP2/THY1/ATP1A3/AURKA/BMPR1B/PSD2/LRP4/MYO10/TUBB4A/MAPK8IP1/TGFB2/DPYSL5/ZNF804A/SYT5/SYN1/GABRA2/SEZ6L2/PCSK2/KIF5C/VGF/MAP2/KCNB1/CACNG4/SERPINF1/ATP1A2/CD200/SST/OLFM1/DLG2/KCND3/CHRNA3/MAST1/KCNC1/GDI1/ALCAM/MYO1D/GRIA2/ADCY8/CNTN2/ZNF385A/NQO1/GRIA1/CDK5R1/TH/SPTBN4/DCTN1/ADAM11/PLK3/RGS7BP/LPAR1/KCNK1/ENC1/ASS1/MAP1A/PRKAR2B/SYNDIG1/RAB38/SLC12A2/SLC6A1/UNC5C/SYT4/NRXN1/CIB1/FLNA/ADCYAP1/LRP8/TTLL7/EPHA4/SCN11A/FYN/FEZ1/CXADR
GO:0044298	cell body membrane	8	8/1674	RGS8/THY1/ATP1A3/KCNB1/KCNC1/ADCY8/GRIA1/SLC12A2
GO:0044303	axon collateral	0	0/1674	
GO:0044304	main axon	16	16/1674	KCNA4/MAP1B/THY1/TUBB4A/ANK3/MAP2/NFASC/DLG2/KCNC1/MYO1D/CNTN2/SPTBN4/NAV1/MAP1A/KCNQ2/KCNAB1
GO:0044306	neuron projection terminus	22	22/1674	MICAL1/CPLX2/DRD2/SLC18A2/SNCG/DMD/RAB3A/GRIK3/PTPRN/FLRT3/SNCB/UCHL1/UNC13A/BSN/GAD1/KCNC1/TH/NTRK2/SYP/EPHA4/ITGA2/ATP6V0D1
GO:0044322	endoplasmic reticulum quality control compartment	0	0/1674	
GO:0044326	dendritic spine neck	0	0/1674	
GO:0044327	dendritic spine head	3	3/1674	DNM3/SRGAP2/RGS7BP
GO:0045169	fusome	0	0/1674	
GO:0045171	intercellular bridge	15	15/1674	TPX2/MICAL1/KIF20A/TUBB2A/APC2/TUBB6/TUBB3/JPT1/TUBB2B/CENPE/TUBB4A/EPB41/DCTN1/PRC1/FAM83D
GO:0045177	apical part of cell	47	47/1674	RIPOR2/ATP6V1B1/PDPN/GJA1/SHANK2/FAT1/CNKSR3/SHROOM3/HOMER2/MYO5B/SLC2A1/PROM1/THY1/CLDN1/LHFPL5/CA14/SLC26A7/PARD3B/PDGFRB/ASPM/KCNB1/BST2/ANXA1/NEDD1/SLC7A8/CYBRD1/SLC7A1/ADCY8/MAL2/PLB1/STK26/KCNK1/ANO1/PLD1/SLC12A2/FN1/EDA/SLC7A5/CA2/CIB1/DSG2/ERBB2/CRB1/SLC16A3/LGMN/PARD6B/ATP6V0D1
GO:0045178	basal part of cell	40	40/1674	NDRG4/ATP6V1B1/PDPN/PLPP3/EGFR/SLC2A1/INPPL1/AURKA/CLDN1/CA14/SLC43A3/B4GALT1/SLC26A7/ANK3/NEDD9/SLC4A4/DLG2/SVOP/ANXA1/ERBB4/SLC7A8/LIN7A/MYO1D/LDLRAP1/EPB41/SLC7A1/ADCY8/ATP2C2/CLRN1/HEPH/SLC12A2/SLC7A5/WASF2/CHRM3/ERBB2/CLDN11/SLC16A3/MET/ITGA2/CXADR
GO:0046691	intracellular canaliculus	0	0/1674	
GO:0046818	dense nuclear body	0	0/1674	
GO:0046868	mesosome	0	0/1674	
GO:0048217	pectic matrix	0	0/1674	
GO:0048222	glycoprotein network	0	0/1674	
GO:0048223	hemicellulose network	0	0/1674	
GO:0048224	lignin network	0	0/1674	
GO:0048225	suberin network	0	0/1674	
GO:0048226	Casparian strip	0	0/1674	
