isoform_id	ES	ES_genomic_start	ES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000409197	2	171706547;171712767	171706564;171712826	ENSG00000077380	DYNC1I2	171691298,171691787,171693848,171694790,171695822,171698371,171698999,171704722,171704724,171706600,171706602,171707080,171707095,171708197,171709862,171710407,171710409,171712573,171712575,171714764,171720382,171725249,171729072,171729770,171731609,171731611,171737987,171739016,171742317,171743577,171746119,171746179,171747955,171748053
ENST00000340296	3	171687672;171706547;171712767	171687873;171706564;171712826	ENSG00000077380	DYNC1I2	171691298,171691787,171693848,171694790,171695822,171698371,171698999,171704722,171704724,171706600,171706602,171707080,171707095,171708197,171709862,171710407,171710409,171712573,171712575,171714764,171720382,171725249,171729072,171729770,171731609,171731611,171737987,171739016,171742317,171743577,171746119,171746179,171747955,171748053
ENST00000704357	1	209579421	209579755	ENSG00000078018	MAP2	209425700,209425702,209425969,209427309,209429833,209433794,209434690,209434796,209435483,209435852,209435910,209436864,209437323,209441827,209443087,209452773,209453058,209453257,209456992,209457396,209458492,209459747,209460166,209463024,209465475,209467077,209468033,209468035,209470263,209470682,209471073,209471175,209474309,209477872,209485504,209493975,209494392,209498187,209500014,209500905,209503583,209504612,209504940,209505499,209509852,209510360,209512788,209515418,209518696,209520873,209523514,209523679,209524544,209525545,209530116,209530426,209531328,209531527,209535515,209537080,209537943,209538082,209541524,209542118,209546757,209548892,209551686,209557471,209564463,209564767,209568015,209568416,209569329,209569331,209569333,209569335,209572308,209572733,209574314,209575257,209575259,209576388,209583047,209585101,209586347,209587729,209588214,209588688,209589032,209589043,209590314,209595650,209595871,209596420,209596422,209598913,209600914,209601952,209603454,209603557,209606008,209609637,209610208,209610951,209612123,209613301,209613496,209614274,209614811,209614832,209615046,209620054,209621403,209621776,209621872,209621874,209624826,209625827,209626477,209631284,209631974,209635628,209638635,209652091,209652186,209653891,209653923,209655015,209655416,209658264,209659120,209661100,209662276,209662785,209663521,209663900,209664828,209664898,209664900,209665438,209669754,209670261,209673279,209676296,209679848,209680582,209684823,209684825,209688076,209690868,209692502,209692806,209694003,209695832,209699618,209703152,209705214,209705216,209705824,209708775,209708908,209709712,209710263,209711655,209712866,209714458,209716839,209716841,209721382,209725608,209728593,209730144,209730562,209730654
ENST00000392811	1	151248485	151248694	ENSG00000082014	SMARCD3	151239271,151240574,151242907,151244314,151248259,151250867,151253451,151254270,151255520,151255598,151255660,151255876,151257002,151257759,151258433,151259754,151261514,151261964,151266856,151267231,151272236,151273127,151274677,151277434
ENST00000540638	4	5398021;5407701;5466300;5540340	5399566;5407736;5466363;5540556	ENSG00000082397	EPB41L3	5393265,5393444,5393927,5393944,5394477,5394479,5394841,5394843,5396372,5396480,5396863,5397428,5397616,5397618,5399477,5406464,5407352,5407410,5407774,5408855,5409255,5412370,5413954,5415160,5416540,5417872,5420622,5420637,5421048,5422445,5423645,5423909,5425227,5426340,5430371,5430373,5430375,5431387,5432070,5433774,5436384,5440822,5441862,5442872,5443374,5448428,5451598,5452176,5453349,5453445,5453447,5453449,5453451,5454415,5455504,5455868,5458162,5459961,5460808,5462452,5466536,5468090,5469506,5469934,5470083,5470459,5471070,5472255,5473670,5474775,5477143,5478290,5478500,5479329,5481360,5483193,5486496,5492942,5493015,5493569,5494762,5499392,5500929,5502602,5502604,5505095,5505331,5506703,5509895,5510258,5513005,5513007,5513218,5516880,5517003,5519222,5523124,5524790,5526844,5528130,5531074,5531591,5536461,5536463,5536465,5537006,5540293,5541736,5542141,5544867,5545964,5546823,5548372,5549954,5549956,5552129,5555544,5558190,5558561,5560568,5560886,5565710,5568277,5568279,5577185,5578393,5580521,5580641,5581866,5584292,5585448,5586438,5586957,5590745,5590757,5597969,5597971,5599020,5599535,5599846,5604054,5606170,5607852,5608343,5609476,5609478,5609622,5611188,5611190,5611595,5618387,5618844,5625021,5626302,5627433,5627548
ENST00000374360	4	70452292;70455096;70493376;70497180	70452755;70455263;70493475;70497221	ENSG00000082458	DLG3	70445201,70447353,70447899,70454914,70456741,70456982,70461044,70462135,70464407,70465437,70475688,70479084,70484836,70485014,70485905,70485907,70486541,70486543,70486545,70486729,70487796,70488156,70491057,70492184,70493301,70493979,70495596,70497121,70498125,70501322,70502509,70503212
ENST00000360905	2	1204501;1410389	1204512;1410453	ENSG00000082805	ERC1	991888,993339,998681,999971,1000182,1001637,1009946,1011348,1012322,1012843,1014709,1016448,1019519,1022255,1022257,1023501,1027534,1034313,1034471,1039760,1041513,1047032,1051143,1056786,1058405,1062690,1063241,1069297,1070432,1071017,1072215,1072217,1072837,1074213,1076046,1083166,1084836,1084846,1095298,1096726,1097608,1098225,1100837,1102927,1104561,1105930,1106666,1115724,1118143,1118145,1125139,1128038,1131242,1131376,1133000,1133649,1135395,1136814,1137721,1139642,1141408,1144493,1144939,1146694,1146865,1147089,1147472,1148397,1153657,1154080,1157853,1159586,1159933,1163484,1163860,1166578,1172336,1174658,1177372,1177575,1179278,1179878,1180380,1182108,1182552,1186318,1189281,1196788,1198070,1207698,1208277,1208279,1208510,1208645,1208647,1213772,1214778,1215699,1215805,1216422,1219017,1220440,1224246,1224248,1226308,1227864,1227966,1227968,1229369,1233069,1233339,1234769,1234807,1235610,1240356,1241627,1245128,1247950,1249155,1249665,1253544,1254320,1255411,1264138,1265290,1265652,1266016,1266250,1269706,1273286,1274028,1274376,1274637,1275619,1282838,1285941,1286542,1289613,1295922,1295966,1298192,1303613,1305271,1308234,1308403,1308405,1309242,1316033,1316775,1319569,1321661,1324434,1328291,1330684,1332812,1333719,1334149,1335538,1336044,1336942,1339694,1339937,1341354,1341577,1345884,1350878,1351743,1352693,1357040,1361367,1361483,1361973,1362091,1363699,1367887,1370499,1379941,1379968,1380344,1381194,1386359,1386361,1388944,1392442,1395696,1399347,1399865,1400641,1401617,1403284,1409366,1411582,1412040,1412151,1419894,1422935,1422937,1428337,1430522,1432023,1433245,1433741,1434971,1436742,1438811,1443517,1444070,1444899,1449590,1453562,1457761,1464811,1465440,1465848,1469839,1476787,1481110,1486296,1486523,1488261,1489789,1491717,1494364,1495137
ENST00000704566	3	70625482;70774088;70811170	70625517;70776487;70811244	ENSG00000083067	TRPM3	70529635,70531473,70531475,70531678,70533074,70533695,70534935,70539016,70539617,70540196,70540867,70541656,70541666,70542611,70542770,70542804,70544347,70544559,70546484,70548319,70551461,70555466,70556879,70556881,70557661,70557795,70561392,70563140,70563142,70563285,70564543,70564681,70567385,70567562,70568190,70568783,70573371,70573959,70575581,70577240,70577769,70577837,70581733,70581784,70582426,70582594,70583427,70584169,70586924,70587723,70590563,70591917,70593153,70595429,70596293,70597796,70598799,70601400,70604563,70605421,70605423,70605904,70606586,70609329,70610150,70610164,70610542,70611541,70616197,70616381,70616889,70621509,70626135,70628690,70629998,70630865,70631298,70631671,70632670,70635132,70636569,70638951,70639103,70640959,70640976,70640978,70641390,70642781,70644048,70644342,70646263,70646678,70648790,70649852,70650261,70651697,70651741,70662935,70664135,70665945,70666133,70666633,70667472,70668082,70669152,70671323,70673154,70674290,70674525,70674700,70674841,70674843,70678721,70685550,70686267,70686878,70687433,70687807,70689255,70691861,70695851,70697680,70705432,70706348,70706825,70707380,70711591,70712155,70714330,70714554,70716585,70716587,70717065,70719692,70723425,70724341,70724818,70725373,70729584,70730148,70732323,70732547,70734578,70734580,70735058,70737685,70738229,70738231,70741517,70743791,70745617,70747206,70747311,70749008,70749953,70751095,70752075,70754223,70755515,70756068,70761517,70761616,70763379,70764217,70764463,70766651,70767305,70768918,70768920,70769287,70769739,70769812,70770887,70771062,70773413,70774774,70775037,70778428,70785840,70792271,70793322,70793577,70796351,70797585,70800495,70801641,70801949,70802686,70804444,70805821,70805891,70807127,70807398,70808839,70809714,70811852,70813604,70816750,70816760,70817361,70821948,70822196,70822358,70823572,70823574,70825264,70826845,70827543,70827771,70827954,70829725,70831535,70831926,70832702,70832963,70833480,70836618,70837777,70841847,70847270,70847555,70847557,70848475,70849772,70850215,70850574,70852237,70852239,70853712,70857966,70858310,70860321,70863512,70865855,70867736,70868104,70873637,70875370,70876356,70878160,70878415,70878768,70879921,70879923,70880565,70884413,70888590,70890925,70891381,70892705,70901855,70905198,70907253,70907260,70907314,70907610,70909624,70910675,70911143,70912895,70913865,70918510,70921699,70922325,70925028,70926115,70926396,70928783,70930258,70930686,70933139,70941481,70942375,70948218,70949069,70949522,70951486,70953868,70954707,70958699,70958920,70960720,70960738,70961769,70966433,70966435,70967433,70968417,70975571,70977851,70978340,70980054,70980056,70980974,70980976,70981745,70983510,70985003,70985739,70986442,70987872,70987874,70990193,70990195,70991520,70995113,70995405,70995776,70997807,70999604,71000998,71001387,71006509,71009925,71010027,71010325,71011376,71013546,71015216,71015218,71020336,71020338,71021336,71023527,71026321,71026323,71026908,71027000,71031501,71033670,71033724,71034033,71036318,71036320,71036625,71037705,71041204,71048459,71048461,71050143,71051137,71052530,71053372,71058259,71061087,71061549,71064491,71064623,71065745,71067071,71067313,71067737,71069321,71070318,71070620,71072665,71073167,71077109,71077735,71080415,71081259,71085888,71085896,71086113,71087615,71087749,71087858,71089918,71090352,71096557,71103748,71103907,71104610,71105382,71109373,71109678,71110513,71112789,71112937,71113643,71114237,71118913,71121069,71121071,71121490,71123331,71123587,71123722,71124141,71125324,71128764,71130739,71135639,71135712,71137694,71138315,71140666,71142265,71142709,71142763,71144926,71144928,71146856,71148559,71150211,71151109,71153558,71155463,71158003,71158072,71161485,71162450,71162512,71162981,71164946,71164948,71165455,71168140,71173607,71175224,71175814,71176243,71176245,71176726,71176986,71177119,71177520,71177522,71179024,71181527,71181970,71185040,71185050,71185069,71185202,71185824,71188249,71189510,71195649,71195651,71197336,71204755,71205174,71206062,71208958,71212609,71214096,71214714,71215299,71216615,71217335,71219492,71221062,71221634,71226174,71229203,71229205,71229774,71231695,71232645,71234172,71237875,71239150,71241607,71241809,71242885,71243428,71243771,71245312,71250004,71251637,71252817,71253301,71256652,71257109,71258699,71259663,71261685,71263924,71266654,71268248,71270072,71272836,71273021,71273284,71273793,71275331,71276838,71279506,71283202,71284155,71285119,71287690,71288521,71288891,71293875,71295801,71298348,71299254,71300269,71302443,71303553,71306077,71306099,71306236,71307489,71307648,71307818,71320639,71320912,71324050,71326409,71326411,71326413,71326628,71326999,71327389,71337624,71339467,71340343,71344535,71345282,71345699,71346292,71346294,71352582,71354148,71357568,71359302,71359304,71359306,71359545,71359662,71362824,71363469,71363921,71364109,71364347,71364430,71364900,71365306,71365988,71368640,71375037,71380361,71381114,71381116,71382033,71382035,71382037,71390615,71397011,71397819,71400502,71401410,71401597,71402128,71402465,71403031,71404738,71405257,71408452,71408454,71409370,71409973,71410532,71413207,71414155,71417496,71420184,71422363,71425484,71425741,71429912,71438543,71438545,71439313,71439598,71442838,71443413,71444909
ENST00000309042	1	56927615	56927664	ENSG00000084093	REST	56910736,56911846,56917610,56919514,56922663,56925898,56926204,56928730,56929723,56929906,56930578,56931018,56931333,56931953,56932886,56933163,56934096,56934673,56935181,56935416,56937686,56938882,56939315,56941950,56943473,56946019,56946696,56950800,56950846,56952802,56953156,56954044,56955248,56955250,56956548,56965981,56966594,56966638
ENST00000264758	2	2887504;2926639	2887720;2926675	ENSG00000087274	ADD1	2847289,2849567,2851560,2851983,2856003,2856554,2860768,2862966,2863190,2868974,2869663,2869726,2870932,2872946,2874852,2881525,2886649,2889184,2889186,2893890,2896664,2897664,2900207,2904660,2905443,2905662,2905674,2906005,2906619,2907648,2908225,2908834,2908836,2909247,2910287,2911101,2911998,2912671,2913863,2915145,2916157,2916340,2916777,2917001,2926406,2929125,2929751
BambuTx210	2	2887504;2926639	2887720;2926675	ENSG00000087274	ADD1	2847289,2849567,2851560,2851983,2856003,2856554,2860768,2862966,2863190,2868974,2869663,2869726,2870932,2872946,2874852,2881525,2886649,2889184,2889186,2893890,2896664,2897664,2900207,2904660,2905443,2905662,2905674,2906005,2906619,2907648,2908225,2908834,2908836,2909247,2910287,2911101,2911998,2912671,2913863,2915145,2916157,2916340,2916777,2917001,2926406,2929125,2929751
ENST00000398125	1	2887504	2887720	ENSG00000087274	ADD1	2847289,2849567,2851560,2851983,2856003,2856554,2860768,2862966,2863190,2868974,2869663,2869726,2870932,2872946,2874852,2881525,2886649,2889184,2889186,2893890,2896664,2897664,2900207,2904660,2905443,2905662,2905674,2906005,2906619,2907648,2908225,2908834,2908836,2909247,2910287,2911101,2911998,2912671,2913863,2915145,2916157,2916340,2916777,2917001,2926406,2929125,2929751
